x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0.298	1	-99999	9.69666e-005	0.231624	8.7758e-013	0.162817	0	4.29185e-012	2.03872e-013	0.700857	1.31209e-013	3.23368e-005	3.11265e-011	0.313419	0.456701	5.03981e-009	0.27165	9.69666e-005	-3.79141	9.70155e-005	1.76219	0	1	0.156774	0	0	0	0.25	0.25	10	2	2.57143	-0.207913	1.4949	9.43213e-005	9.43641e-005	1.49207	
0.402	1	-99999	6.26518e-007	0.231628	1.63413e-013	0.162957	0	4.29178e-012	3.79633e-014	0.701451	2.44941e-014	2.08978e-007	2.01002e-013	0.313921	0.45657	9.38232e-010	0.271715	6.26518e-007	-3.79634	6.27874e-007	1.76397	0	1	0.157675	0	0	0	0.25	0.25	11	2	2.5735	-0.207913	1.49556	5.80093e-007	5.80463e-007	1.49377	
2.1	0.402	-99999	0.299113	0.000707235	0.209478	4.37001e-026	0	1.40561e-009	0.000148589	6.16073e-023	0	1.02602e-005	0.0298186	2.98848e-030	0.999925	7.49794e-005	1.22779e-017	0.299113	0.299308	0.299188	1.02602e-005	0	1	0	0	0	0	0.25	0.25	12	1.98085	-0.116703	-0.207913	-0.598226	0.299113	0.299113	1.02604e-005	
2.1	0.198	-99999	0.299113	4.29245e-005	0.129244	7.566e-017	0	2.31591e-008	5.56418e-006	1.75742e-012	1.644e-033	0.0566134	4.75023e-015	0.0486507	0.99981	1.03416e-008	9.50569e-005	0.299113	-0.162988	0.29909	0.15401	0	1	0	0	0	0	0.25	0.25	13	1.01991	0.0371272	-0.207913	-0.598226	0.299113	0.29909	0.153911	
1.25	1	-99999	0.289622	0.00073382	0.181374	4.56465e-023	0	1.35469e-009	0.000133491	6.20201e-020	0	0.00806296	0.0279932	2.42716e-024	0.999927	7.25198e-005	1.14809e-014	0.289622	0.313269	0.289749	0.00806296	0	1	0	0	0	0	0.25	0.25	14	1.99767	-0.0655355	-0.207913	-0.524394	0.288566	0.288624	0.00881315	
0.825	1	-99999	0.13659	0.432102	7.88906e-012	0.0260764	0	2.3006e-012	3.41899e-012	0.0601694	4.00073e-016	0.045569	1.15443e-005	5.48033e-005	0.942874	6.07269e-007	0.0285625	0.13659	0.4682	0.136742	0.160487	0	1	0	0	0	0	0.25	0.25	15	2	0.695159	-0.207913	0.569021	0.132363	0.132508	0.144441	
0.269386	0.35	-99999	0.189946	0.268226	3.71099e-011	0.00234634	0	3.70618e-012	9.98336e-012	0.00872175	9.23362e-018	0.0633674	1.02073e-005	2.01266e-005	0.97693	7.07946e-007	0.0115349	0.189946	0.478313	0.190134	0.0860106	0	1	0	0	0	0	0.25	0.25	16	1	0.414757	-0.207913	0.187384	0.186883	0.187065	0.0820046	
1.1	0.4	1	0.299113	0.000670786	0.187327	1.81139e-022	0	1.48198e-009	0.000126029	2.69241e-019	0	0.0246124	0.0125626	7.84054e-023	9.99943	0.000572102	5.96495e-012	0.299113	0.226589	0.29955	0.0246124	0	10	0	0	0	0	3.75	0.375	17	1.00714	-0.0925126	-0.207913	-0.598226	0.299113	0.298978	0.0246058	
1	0.45	1	0.299113	0.000685662	0.193234	1.10903e-022	0	1.44983e-009	0.000132886	1.61267e-019	0	0.0180567	0.0171706	2.46605e-023	9.99937	0.000630277	3.41944e-012	0.299113	0.246642	0.299679	0.0180567	0	10	0	0	0	0	4	0.4	18	1.00092	-0.0988527	-0.207912	-0.598226	0.299113	0.299049	0.0180526	
1.0375	1	-99999	0.244388	0.00103228	0.0574761	1.60527e-021	0	9.63009e-010	5.95074e-005	1.55047e-018	0	0.0353347	0.0270315	1.95755e-022	0.999936	6.39729e-005	1.45043e-013	0.244388	0.412937	0.244698	0.0353347	0	1	0	0	0	0	0.25	0.25	19	2.0023	0.152998	-0.207913	-0.192074	0.241091	0.241353	0.0368402	
0.35	0.730614	-99999	0.299225	0.000706637	0.209438	1.40809e-024	0	1.4068e-009	0.000148436	1.98677e-021	0	0.000329294	0.0295503	3.12383e-027	0.999925	7.4775e-005	3.96619e-016	0.299225	0.2979	0.2993	0.000329294	0	1	0	0	0	0	0.25	0.25	20	1.95163	-0.116867	-0.207911	-0.599084	0.299236	0.299236	0.000333605	
1	0.225	1	0.299113	4.28559e-005	0.130011	7.44761e-017	0	2.31962e-008	5.58827e-006	1.73269e-012	1.58747e-033	0.0563642	4.75859e-015	0.0477474	9.98126	1.03357e-007	0.00937033	0.299113	-0.184584	0.29911	0.161229	0	10	0	0	0	0	3.75	0.375	21	1.00028	0.0351175	-0.207915	-0.598225	0.299113	0.29911	0.151846	
1.1	0.2	1	0.299113	0.0271707	4.12792e-009	2.54733e-005	0	3.6587e-011	1.12491e-010	0.000934756	1.24824e-017	0.0996975	1.59821e-009	0.213974	4.61736	3.86876e-007	2.69133	0.299113	-9.36074	0.299093	3.21993	0	10	0	0	0	0	3.75	0.375	22	1.00164	0.41161	-0.207913	-0.598226	0.299113	0.299092	0.528386	
1.1	0.65	1	0.299113	0.000706084	0.208145	6.51401e-024	0	1.4079e-009	0.000147404	9.19826e-021	0	0.00149065	0.0287802	6.72736e-026	9.99926	0.000741391	1.83913e-013	0.299113	0.296842	0.299847	0.00149065	0	10	0	0	0	0	3.92857	0.392857	23	1.01383	-0.115247	-0.207913	-0.598226	0.299113	0.299105	0.00149032	
1	0.675	1	0.299113	0.00070432	0.206264	1.62437e-023	0	1.41142e-009	0.000145707	2.29947e-020	0	0.00358127	0.0273151	4.26782e-025	9.99927	0.000729199	4.62071e-013	0.299113	0.290514	0.299828	0.00358127	0	10	0	0	0	0	3.75	0.375	24	1.00108	-0.113177	-0.207913	-0.598226	0.299113	0.299099	0.00358048	
1.6	0	-99999	0.299113	0.000171997	0.00304432	3.91437e-014	0	5.77972e-009	5.25167e-007	2.2691e-010	2.0802e-029	0.0986779	6.6239e-014	0.195954	0.998476	1.56508e-008	0.00076238	0.299113	-1.17503	0.299079	0.491348	0	1	0	0	0	0	0.25	0.25	25	1.00522	0.373763	-0.207916	-0.598225	0.299113	0.299079	0.490586	
1.43	0.3	-99999	0.299113	0.00070706	0.209269	1.03847e-024	0	1.40596e-009	0.000148404	1.46437e-021	0	0.000242847	0.0296555	1.69097e-027	0.999925	7.48487e-005	2.91984e-016	0.299113	0.298607	0.299187	0.000242847	0	1	0	0	0	0	0.25	0.25	26	1.08711	-0.116474	-0.207913	-0.598226	0.299113	0.299112	0.000242801	
1.77246	0.3	-99999	0.299113	0.000707125	0.209346	6.69687e-025	0	1.40583e-009	0.000148473	9.44255e-022	0	0.000156838	0.0297159	7.02703e-028	0.999925	7.48971e-005	1.88242e-016	0.299113	0.298866	0.299187	0.000156838	0	1	0	0	0	0	0.25	0.25	27	1.23197	-0.116559	-0.207913	-0.598225	0.299113	0.299112	0.000156816	
0.643247	0.3375	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	28	1	-0.116714	-0.207913	-0.598226	0.299113	0.299113	-1.1369e-008	
1.1	0.1	1	0.299113	0.0917932	1.5241e-010	0.0038853	0	1.08297e-011	1.40317e-011	0.0422015	1.25534e-014	0.0997039	1.55805e-008	0.293335	2.70308	3.2244e-007	3.64846	0.299113	-12.8437	0.299112	4.38092	0	10	1.35426	0	0	0	3.75	0.375	29	1.00013	0.613312	-0.207912	-0.598225	0.299113	0.299112	0.730029	
0.130053	0.35	-99999	0.00768052	0.232019	3.86359e-012	0.150123	0	4.28454e-012	8.99085e-013	0.645118	4.49735e-013	0.00256164	2.70171e-009	0.26285	0.470665	2.29836e-008	0.264667	0.00768052	-3.29966	0.00768494	1.58817	0	1	0.0662809	0	0	0	0.25	0.25	30	1	2.37764	-0.207912	1.44418	0.00734018	0.00734439	1.32725	
1.0625	0.9	1	0.299117	0.000706959	0.209177	1.52327e-024	0	1.40616e-009	0.000148318	2.14831e-021	0	0.00035555	0.0295747	3.64248e-027	9.99925	0.000747841	4.28477e-014	0.299117	0.300268	0.299864	0.00035555	0	10	0	0	0	0	3.75	0.375	31	0.999048	-0.116385	-0.207913	-0.598263	0.299118	0.299117	0.000354796	
1.15083	0.931206	-99999	0.296021	0.000715425	0.200424	1.17009e-023	0	1.38952e-009	0.000143813	1.63069e-020	0	0.00251957	0.0293035	1.95402e-025	0.999926	7.42596e-005	3.17587e-015	0.296021	0.304195	0.296111	0.00251957	0	1	0	0	0	0	0.25	0.25	32	1.65355	-0.10026	-0.20791	-0.574308	0.295696	0.295713	0.00273036	
1.1	0.775	1	0.299113	0.000706823	0.208992	2.36639e-024	0	1.40643e-009	0.000148159	3.33802e-021	0	0.000550457	0.0294397	8.80406e-027	9.99925	0.000746749	6.66019e-014	0.299113	0.299694	0.299857	0.000550457	0	10	0	0	0	0	3.92857	0.392857	33	1.01371	-0.116173	-0.207913	-0.598228	0.299113	0.299111	0.000550277	
1.09219	0.942092	-99999	0.297911	0.000710309	0.205896	4.65134e-024	0	1.39952e-009	0.000146683	6.52897e-021	0	0.00105515	0.0295698	3.27021e-026	0.999926	7.46623e-005	1.28994e-015	0.297911	0.300999	0.297992	0.00105515	0	1	0	0	0	0	0.25	0.25	34	1.51555	-0.110171	-0.207909	-0.588833	0.297771	0.297778	0.00114749	
1.08438	0.9	1	0.299125	0.000706967	0.209229	1.35e-024	0	1.40614e-009	0.000148357	1.90392e-021	0	0.000315354	0.0295999	2.86069e-027	9.99925	0.000748051	3.79725e-014	0.299125	0.30036	0.299871	0.000315354	0	10	0	0	0	0	3.75	0.375	35	1.00825	-0.116458	-0.207913	-0.59832	0.299126	0.299125	0.000314106	
1.1	0.8375	1	0.299116	0.000706949	0.209155	1.61143e-024	0	1.40618e-009	0.000148301	2.27268e-021	0	0.000375986	0.029561	4.07678e-027	9.99925	0.000747729	4.53295e-014	0.299116	0.300212	0.299862	0.000375986	0	10	0	0	0	0	3.75	0.375	36	1.01072	-0.116357	-0.207913	-0.59825	0.299116	0.299115	0.000375497	
1.1	0.86875	1	0.29912	0.000706965	0.209201	1.43841e-024	0	1.40614e-009	0.000148336	2.0286e-021	0	0.000335867	0.0295873	3.24769e-027	9.99925	0.000747946	4.04594e-014	0.29912	0.300316	0.299867	0.000335867	0	10	0	0	0	0	3.75	0.375	37	1.00748	-0.116418	-0.207913	-0.598285	0.299121	0.29912	0.000334927	
1.07344	0.875	1	0.299112	0.000706845	0.209011	2.26433e-024	0	1.40638e-009	0.000148176	3.19396e-021	0	0.000526922	0.0294566	8.05901e-027	9.99925	0.000746885	6.37235e-014	0.299112	0.299769	0.299857	0.000526922	0	10	0	0	0	0	5	0.5	38	1.00321	-0.11619	-0.207913	-0.598218	0.299112	0.299109	0.000526965	
1.08231	0.853125	1	0.299113	0.000706803	0.208965	2.49189e-024	0	1.40647e-009	0.000148135	3.51515e-021	0	0.000579355	0.0294196	9.76492e-027	9.99926	0.000746587	7.01402e-014	0.299113	0.299608	0.299857	0.000579355	0	10	0	0	0	0	5	0.5	39	1.00676	-0.116142	-0.207913	-0.598223	0.299113	0.29911	0.000579268	
1	0.7875	1	0.299113	0.000705877	0.207914	7.66995e-024	0	1.40831e-009	0.000147197	1.08337e-020	0	0.00174729	0.0286008	9.34867e-026	9.99926	0.000739919	2.1674e-013	0.299113	0.29607	0.299846	0.00174729	0	10	0	0	0	0	3.75	0.375	40	1.00062	-0.114988	-0.207913	-0.598226	0.299113	0.299106	0.00174691	
1.05666	0.80625	1	0.299113	0.000706213	0.208291	5.79164e-024	0	1.40764e-009	0.000147534	8.17672e-021	0	0.0013291	0.0288936	5.31022e-026	9.99926	0.000742318	1.63428e-013	0.299113	0.297333	0.299849	0.0013291	0	10	0	0	0	0	5	0.5	41	1.00515	-0.115405	-0.207913	-0.598226	0.299113	0.299106	0.00132881	
1.07479	0.826783	1	0.299113	0.000706628	0.208763	3.47231e-024	0	1.40682e-009	0.000147955	4.89938e-021	0	0.000804165	0.0292618	1.8998e-026	9.99926	0.000745311	9.78092e-014	0.299113	0.298925	0.299854	0.000804165	0	10	0	0	0	0	5	0.5	42	1.00746	-0.115922	-0.207913	-0.598226	0.299113	0.299109	0.000804001	
1	0.84375	1	0.299113	0.000706403	0.208505	4.73536e-024	0	1.40726e-009	0.000147725	6.68365e-021	0	0.00109122	0.0290608	3.54227e-026	9.99926	0.00074368	1.33514e-013	0.299113	0.298058	0.299852	0.00109122	0	10	0	0	0	0	3.75	0.375	43	0.999615	-0.115636	-0.207913	-0.598225	0.299113	0.299109	0.00109099	
1.06229	0.857745	1	0.299113	0.000706595	0.208725	3.65694e-024	0	1.40688e-009	0.000147922	5.16014e-021	0	0.000846306	0.0292322	2.108e-026	9.99926	0.000745072	1.03024e-013	0.299113	0.298797	0.299854	0.000846306	0	10	0	0	0	0	5	0.5	44	1.00368	-0.115881	-0.207913	-0.598225	0.299113	0.299109	0.00084613	
1.03125	0.9	1	0.29911	0.000706942	0.209115	1.7477e-024	0	1.40619e-009	0.000148271	2.46489e-021	0	0.00040753	0.0295411	4.7958e-027	9.99925	0.000747564	4.91642e-014	0.29911	0.300139	0.299856	0.00040753	0	10	0	0	0	0	3.92857	0.392857	45	0.990949	-0.116301	-0.207913	-0.598207	0.29911	0.299109	0.0004074	
1.05904	0.838429	1	0.299113	0.000706455	0.208565	4.44024e-024	0	1.40716e-009	0.000147779	6.26665e-021	0	0.0010244	0.0291073	3.11268e-026	9.99926	0.000744058	1.25166e-013	0.299113	0.298257	0.299852	0.0010244	0	10	0	0	0	0	5	0.5	46	1.00454	-0.115705	-0.207913	-0.598226	0.299113	0.299108	0.00102418	
1.03183	0.85294	1	0.299113	0.000706393	0.208494	4.78934e-024	0	1.40728e-009	0.000147715	6.75995e-021	0	0.00110343	0.029052	3.62392e-026	9.99926	0.000743609	1.35043e-013	0.299113	0.298018	0.299851	0.00110343	0	10	0	0	0	0	5	0.5	47	1.00113	-0.115627	-0.207913	-0.598226	0.299113	0.299108	0.00110319	
1.04841	0.878942	1	0.299113	0.000706693	0.208839	3.10615e-024	0	1.40669e-009	0.000148022	4.38234e-021	0	0.000720411	0.0293206	1.51914e-026	9.99926	0.000745787	8.74709e-014	0.299113	0.299179	0.299855	0.000720411	0	10	0	0	0	0	5	0.5	48	1.00004	-0.116004	-0.207913	-0.598225	0.299113	0.299109	0.000720313	
1.1	0.80625	1	0.299114	0.000706912	0.209101	1.85024e-024	0	1.40625e-009	0.000148255	2.60961e-021	0	0.000431284	0.0295229	5.37687e-027	9.99925	0.000747421	5.20552e-014	0.299114	0.300051	0.29986	0.000431284	0	10	0	0	0	0	3.75	0.375	49	1.01223	-0.116295	-0.207913	-0.598235	0.299114	0.299112	0.000430992	
1.0628	0.769093	1	0.299113	0.000705987	0.208038	7.05109e-024	0	1.40809e-009	0.000147308	9.95803e-021	0	0.00161017	0.0286965	7.89105e-026	9.99926	0.000740705	1.99159e-013	0.299113	0.296481	0.299846	0.00161017	0	10	0	0	0	0	5	0.5	50	1.00699	-0.115129	-0.207913	-0.598226	0.299113	0.299105	0.00160983	
1	0.871875	1	0.299113	0.000706687	0.20883	3.14771e-024	0	1.4067e-009	0.000148015	4.44101e-021	0	0.000729929	0.0293142	1.56017e-026	9.99926	0.000745735	8.86436e-014	0.299113	0.299153	0.299856	0.000729929	0	10	0	0	0	0	3.92857	0.392857	51	0.998003	-0.115992	-0.207913	-0.598223	0.299113	0.29911	0.000729771	
1.03393	0.82411	1	0.299113	0.000706161	0.208232	6.08245e-024	0	1.40774e-009	0.000147482	8.58793e-021	0	0.00139425	0.0288481	5.86034e-026	9.99926	0.000741946	1.71672e-013	0.299113	0.297137	0.299848	0.00139425	0	10	0	0	0	0	5	0.5	52	1.00225	-0.11534	-0.207913	-0.598226	0.299113	0.299107	0.00139395	
1.07833	0.805385	1	0.299113	0.000706576	0.208704	3.76069e-024	0	1.40692e-009	0.000147903	5.30668e-021	0	0.000869959	0.0292156	2.22977e-026	9.99926	0.000744938	1.05956e-013	0.299113	0.298726	0.299854	0.000869959	0	10	0	0	0	0	5	0.5	53	1.00855	-0.115857	-0.207913	-0.598226	0.299113	0.299109	0.000869774	
1.06681	0.788844	1	0.299113	0.000706195	0.20827	5.89521e-024	0	1.40768e-009	0.000147515	8.32317e-021	0	0.00135232	0.0288773	5.50301e-026	9.99926	0.000742185	1.66364e-013	0.299113	0.297263	0.299848	0.00135232	0	10	0	0	0	0	5	0.5	54	1.007	-0.115383	-0.207913	-0.598226	0.299113	0.299106	0.00135203	
1.08977	0.790625	1	0.299113	0.000706681	0.208825	3.17335e-024	0	1.40671e-009	0.00014801	4.47723e-021	0	0.000735801	0.0293097	1.5858e-026	9.99926	0.0007457	8.93679e-014	0.299113	0.299132	0.299855	0.000735801	0	10	0	0	0	0	5	0.5	55	1.01118	-0.115989	-0.207913	-0.598225	0.299113	0.299109	0.000735642	
1.03891	0.784227	1	0.299113	0.000705828	0.207861	7.93729e-024	0	1.40841e-009	0.000147149	1.12121e-020	0	0.00180631	0.028559	1.00173e-025	9.99926	0.000739576	2.24341e-013	0.299113	0.295887	0.299844	0.00180631	0	10	0	0	0	0	5	0.5	56	1.00347	-0.114934	-0.207913	-0.598226	0.299113	0.299104	0.00180591	
1.08112	0.773803	1	0.299113	0.000706403	0.208506	4.72942e-024	0	1.40726e-009	0.000147726	6.67528e-021	0	0.00108988	0.0290614	3.53339e-026	9.99926	0.000743685	1.33347e-013	0.299113	0.298058	0.299851	0.00108988	0	10	0	0	0	0	5	0.5	57	1.01038	-0.115641	-0.207913	-0.598226	0.299113	0.299108	0.00108964	
1.1	0.7125	1	0.299113	0.000706579	0.208707	3.74662e-024	0	1.40691e-009	0.000147905	5.28681e-021	0	0.000866753	0.0292179	2.21306e-026	9.99926	0.000744956	1.05558e-013	0.299113	0.298735	0.299854	0.000866753	0	10	0	0	0	0	3.75	0.375	58	1.01413	-0.115861	-0.207913	-0.598226	0.299113	0.299109	0.00086656	
1.1	0.74375	1	0.299113	0.00070673	0.208882	2.89532e-024	0	1.40661e-009	0.000148061	4.08468e-021	0	0.000672077	0.0293544	1.31936e-026	9.99926	0.000746061	8.15211e-014	0.299113	0.299325	0.299856	0.000672077	0	10	0	0	0	0	3.57143	0.357143	59	1.01392	-0.116052	-0.207913	-0.598226	0.299113	0.29911	0.000671905	
1.07735	0.750481	1	0.299113	0.00070619	0.208265	5.91967e-024	0	1.40769e-009	0.000147511	8.35776e-021	0	0.0013578	0.0288734	5.54905e-026	9.99926	0.000742153	1.67057e-013	0.299113	0.297246	0.299848	0.0013578	0	10	0	0	0	0	5	0.5	60	1.00993	-0.115377	-0.207913	-0.598226	0.299113	0.299106	0.0013575	
1.1	0.68125	1	0.299113	0.000706356	0.208452	4.99489e-024	0	1.40736e-009	0.000147678	7.05045e-021	0	0.00114985	0.0290193	3.94332e-026	9.99926	0.000743342	1.4086e-013	0.299113	0.297876	0.29985	0.00114985	0	10	0	0	0	0	3.75	0.375	61	1.01405	-0.115582	-0.207913	-0.598226	0.299113	0.299107	0.0011496	
1.08303	0.728125	1	0.299113	0.000706118	0.208184	6.32149e-024	0	1.40783e-009	0.000147438	8.92598e-021	0	0.00144768	0.0288104	6.33311e-026	9.99926	0.000741638	1.78452e-013	0.299113	0.296973	0.299847	0.00144768	0	10	0	0	0	0	5	0.5	62	1.01095	-0.115289	-0.207913	-0.598226	0.299113	0.299106	0.00144737	
1	0.73125	1	0.299113	0.000705155	0.207132	1.16661e-023	0	1.40975e-009	0.000146493	1.64951e-020	0	0.00261701	0.0279911	2.18057e-025	9.99927	0.000734875	3.30678e-013	0.299113	0.293435	0.299837	0.00261701	0	10	0	0	0	0	3.75	0.375	63	1.00095	-0.114129	-0.207913	-0.598226	0.299113	0.299102	0.00261644	
1.05667	0.682477	1	0.299113	0.000704721	0.206677	1.40412e-023	0	1.41062e-009	0.000146082	1.98656e-020	0	0.00312143	0.0276365	3.17444e-025	9.99927	0.000731909	3.98737e-013	0.299113	0.291898	0.299829	0.00312143	0	10	0	0	0	0	5	0.5	64	1.00618	-0.113641	-0.207913	-0.598226	0.299113	0.299097	0.00312075	
1.06606	0.735712	1	0.299113	0.000705697	0.207717	8.6652e-024	0	1.40867e-009	0.00014702	1.22426e-020	0	0.00196639	0.0284466	1.19566e-025	9.99927	0.00073865	2.45052e-013	0.299113	0.2954	0.299842	0.00196639	0	10	0	0	0	0	5	0.5	65	1.0077	-0.114778	-0.207913	-0.598226	0.299113	0.299103	0.00196596	
1.0269	0.689646	1	0.299113	0.000704329	0.206273	1.61912e-023	0	1.41141e-009	0.000145715	2.29202e-020	0	0.00357037	0.0273222	4.23988e-025	9.99927	0.000729259	4.60562e-013	0.299113	0.290541	0.299826	0.00357037	0	10	0	0	0	0	5	0.5	66	1.0028	-0.113194	-0.207913	-0.598226	0.299113	0.299097	0.00356959	
1.06767	0.716546	1	0.299113	0.000705519	0.207523	9.65126e-024	0	1.40903e-009	0.000146846	1.36392e-020	0	0.00218182	0.0282955	1.48627e-025	9.99926	0.000737402	2.73144e-013	0.299113	0.294747	0.299839	0.00218182	0	10	0	0	0	0	5	0.5	67	1.00825	-0.114566	-0.207913	-0.598226	0.299113	0.299102	0.00218135	
1.055	0.701829	1	0.299113	0.000704966	0.206933	1.26992e-023	0	1.41013e-009	0.000146313	1.79607e-020	0	0.00283753	0.0278357	2.58945e-025	9.99927	0.000733578	3.60253e-013	0.299113	0.292759	0.299832	0.00283753	0	10	0	0	0	0	5	0.5	68	1.00604	-0.11392	-0.207913	-0.598226	0.299113	0.299099	0.00283691	
1.04391	0.724195	1	0.299113	0.00070508	0.207054	1.20705e-023	0	1.4099e-009	0.000146422	1.70687e-020	0	0.00270353	0.0279298	2.33635e-025	9.99927	0.000734364	3.4225e-013	0.299113	0.293167	0.299834	0.00270353	0	10	0	0	0	0	5	0.5	69	1.00464	-0.114051	-0.207913	-0.598226	0.299113	0.2991	0.00270294	
1.07872	0.694212	1	0.299113	0.000705612	0.207624	9.13594e-024	0	1.40884e-009	0.000146937	1.29093e-020	0	0.00206944	0.0283743	1.33039e-025	9.99926	0.000738053	2.58458e-013	0.299113	0.295087	0.29984	0.00206944	0	10	0	0	0	0	5	0.5	70	1.00998	-0.114677	-0.207913	-0.598226	0.299113	0.299102	0.00206899	
1.04433	0.750443	1	0.299113	0.000705545	0.207551	9.50785e-024	0	1.40897e-009	0.000146871	1.3436e-020	0	0.0021506	0.0283175	1.442e-025	9.99927	0.000737584	2.69056e-013	0.299113	0.294843	0.29984	0.0021506	0	10	0	0	0	0	5	0.5	71	1.00466	-0.114596	-0.207913	-0.598226	0.299113	0.299103	0.00215013	
1.03629	0.706486	1	0.299113	0.000704701	0.206656	1.41526e-023	0	1.41066e-009	0.000146063	2.00238e-020	0	0.0031449	0.0276204	3.22576e-025	9.99927	0.000731773	4.01936e-013	0.299113	0.291829	0.29983	0.0031449	0	10	0	0	0	0	5	0.5	72	1.00375	-0.113615	-0.207913	-0.598226	0.299113	0.299098	0.00314421	
1.02127	0.723451	1	0.299113	0.000704823	0.206782	1.34905e-023	0	1.41042e-009	0.000146177	1.90837e-020	0	0.00300531	0.0277185	2.92695e-025	9.99927	0.000732597	3.82933e-013	0.299113	0.292255	0.299832	0.00300531	0	10	0	0	0	0	5	0.5	73	1.00226	-0.113749	-0.207913	-0.598226	0.299113	0.2991	0.00300465	
