x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
2.1	0.198	-99999	0.295926	0.0922181	1.5012e-010	0.00394881	0	1.07798e-011	1.38849e-011	0.0426938	1.27435e-014	0.09864	1.55925e-008	0.292012	0.617859	7.36075e-008	0.191071	0.295926	-2.46522	0.29592	0.920376	0	1	5.38368	0	0	0	0.25	0.25	13	1.00928	0.609438	-0.207911	-0.591885	0.295943	0.295937	0.729339	
1.25	1	-99999	0.299111	0.000706364	0.208456	4.9717e-024	0	1.40734e-009	0.000147683	7.01763e-021	0	0.00114464	0.0290245	3.90642e-026	0.999926	7.43384e-005	1.40201e-015	0.299111	0.295901	0.299186	0.00114464	0	1	0	0	0	0	0.25	0.25	14	1.99766	-0.11557	-0.207912	-0.598223	0.299111	0.299111	0.0011445	
0.825	1	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	15	2	-0.116715	-0.207912	-0.598226	0.299113	0.299113	-9.66901e-007	
0.269386	0.35	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	16	1	-0.116714	-0.207913	-0.598226	0.299113	0.299113	-1.11339e-011	
1.1	0.4	1	0.297804	0.0931416	1.46197e-010	0.00413432	0	1.06729e-011	1.36574e-011	0.0442562	1.36864e-014	0.0992651	1.59105e-008	0.295567	2.68219	3.2063e-007	3.6589	0.297804	-12.8953	0.297796	4.39769	0	10	4.08011	0	0	0	3.75	0.375	17	1.00277	0.621152	-0.20791	-0.595624	0.297812	0.297804	0.739192	
1	0.45	1	0.298416	0.0926568	1.48406e-010	0.00404405	0	1.07288e-011	1.37916e-011	0.0435165	1.32772e-014	0.0994682	1.57965e-008	0.294859	2.68948	3.21289e-007	3.65526	0.298416	-12.8776	0.298405	4.39201	0	10	4.25763	0	0	0	4	0.4	18	0.9986	0.61953	-0.207911	-0.596841	0.29842	0.298409	0.736971	
1.0375	1	-99999	0.299114	0.000707243	0.209488	0	0	1.40559e-009	0.000148598	0	0	0	0.0298258	0	0.999926	7.49853e-005	0	0.299114	0.299339	0.299189	0	0	1	0	0	0	0	0.25	0.25	19	2.0023	-0.116833	-0.207871	-0.598227	0.299113	0.299113	-0.000202636	
0.35	0.730614	-99999	0.298975	4.23944e-005	0.135632	6.61662e-017	0	2.34488e-008	5.76711e-006	1.55612e-012	1.2127e-033	0.0544455	4.84847e-015	0.0410965	0.999825	1.04558e-008	8.62896e-005	0.298975	-0.111201	0.298975	0.136725	0	0.999998	0	0	0	0	0.25	0.250001	20	1.95073	0.0200582	-0.207778	-0.597954	0.298977	0.298976	0.136643	
1	0.225	1	0.296807	0.0923515	1.49609e-010	0.0039782	0	1.07643e-011	1.38576e-011	0.0429493	1.29108e-014	0.0989314	1.56582e-008	0.292968	2.69689	3.21585e-007	3.65156	0.296807	-12.8533	0.296795	4.38335	0	10	4.21573	0	0	0	3.75	0.375	21	0.992608	0.612797	-0.207911	-0.593638	0.296819	0.296807	0.731842	
1.1	0.2	1	0.293823	0.0923766	1.49178e-010	0.00396814	0	1.07613e-011	1.38214e-011	0.0428291	1.27623e-014	0.0979374	1.55655e-008	0.290855	2.7007	3.21373e-007	3.64965	0.293823	-12.8345	0.293813	4.37609	0	10	4.01892	0	0	0	3.75	0.375	22	0.984028	0.604484	-0.20791	-0.587703	0.293852	0.293841	0.726491	
1.1	0.65	1	0.29896	0.0598693	4.92233e-010	0.00063702	0	1.66044e-011	2.95571e-011	0.0106087	9.87476e-016	0.0996518	7.31119e-009	0.240807	3.35544	3.58655e-007	3.32228	0.29896	-11.4454	0.298956	3.91479	0	10	0	0	0	0	3.92857	0.392857	23	1.01331	0.471717	-0.207912	-0.597922	0.298961	0.298957	0.588597	
1	0.675	1	0.298896	0.095673	1.35739e-010	0.00465703	0	1.03905e-011	1.30251e-011	0.0485326	1.6315e-014	0.0996287	1.66511e-008	0.302622	2.63872	3.17402e-007	3.68064	0.298896	-13.0172	0.298886	4.43871	0	10	4.38404	0	0	0	3.75	0.375	24	1.00036	0.641898	-0.207912	-0.597795	0.298898	0.298888	0.758858	
1.6	0	-99999	0.291234	0.0925715	1.48026e-010	0.0039919	0	1.07387e-011	1.37436e-011	0.0429949	1.27845e-014	0.0970751	1.55318e-008	0.289427	0.617965	7.34309e-008	0.191018	0.291234	-2.45059	0.291225	0.913934	0	1	5.32591	0	0	0	0.25	0.25	25	0.978989	0.598394	-0.207909	-0.582548	0.291274	0.291265	0.722973	
1.43	0.3	-99999	0.299086	4.44299e-005	0.11537	1.00237e-016	0	2.23745e-008	5.14107e-006	2.24941e-012	2.97299e-033	0.0612363	4.76938e-015	0.0648119	0.999773	1.02368e-008	0.000113555	0.299086	-0.273841	0.299084	0.190974	0	1	0	0	0	0	0.25	0.25	26	1.08698	0.0689932	-0.207912	-0.598172	0.299086	0.299084	0.185741	
1.77246	0.3	-99999	0.299083	0.000409382	0.171132	2.96098e-021	0	2.42828e-009	7.02659e-005	7.21143e-018	0	0.0425542	6.86607e-005	1.08853e-018	0.999988	1.1881e-005	4.28981e-012	0.299083	0.171419	0.299082	0.0425542	0	1	0	0	0	0	0.25	0.25	27	1.2318	-0.0749105	-0.207912	-0.598166	0.299083	0.29908	0.0418443	
0.643247	0.3375	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	28	1	-0.116715	-0.207913	-0.598226	0.299113	0.299113	-6.43366e-009	
1.1	0.1	1	0.289051	0.0927654	1.46929e-010	0.00401758	0	1.07162e-011	1.36704e-011	0.0431809	1.28283e-014	0.0963468	1.55103e-008	0.288294	2.70095	3.20574e-007	3.64953	0.289051	-12.82	0.289041	4.36966	0	10	4.02729	0	0	0	3.75	0.375	29	0.966637	0.593441	-0.20791	-0.578198	0.289099	0.289088	0.720201	
0.130053	0.35	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	30	1	-0.116714	-0.207913	-0.598226	0.299113	0.299113	4.91859e-014	
1.0625	0.9	1	0.29909	4.55822e-005	0.106823	1.19287e-016	0	2.18089e-008	4.88365e-006	2.60923e-012	4.18773e-033	0.0640864	4.89071e-015	0.0747869	9.97508	1.02119e-007	0.0124577	0.29909	-0.379272	0.299087	0.226118	0	9.99999	0	0	0	0	3.75	0.375	31	0.998965	0.0966009	-0.207859	-0.59818	0.29909	0.299087	0.21324	
1.15083	0.931206	-99999	0.299089	0.000680593	0.190883	1.35586e-022	0	1.46063e-009	0.000130299	1.98628e-019	0	0.0206571	0.0153678	3.91135e-023	0.999939	6.08903e-005	4.27461e-014	0.299089	0.2373	0.299149	0.0206571	0	1	0	0	0	0	0.25	0.25	32	1.65339	-0.0960884	-0.207912	-0.598177	0.299089	0.299089	0.0206496	
1.1	0.775	1	0.299062	5.78095e-005	0.0556069	4.13907e-016	0	1.71961e-008	3.22414e-006	7.13867e-012	3.5201e-032	0.0811496	7.4269e-015	0.134528	9.95777	1.08251e-007	0.0211168	0.299062	-0.814912	0.299059	0.371322	0	10	0	0	0	0	3.92857	0.392857	33	1.01353	0.233054	-0.207912	-0.598124	0.299062	0.299059	0.349829	
1.09219	0.942092	-99999	0.299084	0.000668471	0.186523	1.92748e-022	0	1.48712e-009	0.000125055	2.87488e-019	0	0.0254986	0.0119799	9.12671e-023	0.999943	5.63767e-005	6.41342e-014	0.299084	0.222756	0.29914	0.0254986	0	1	0	0	0	0	0.25	0.25	34	1.51536	-0.0912159	-0.207891	-0.598168	0.299084	0.299084	0.0254856	
1.08438	0.9	1	0.29909	4.45599e-005	0.114337	1.02357e-016	0	2.23092e-008	5.10994e-006	2.29027e-012	3.10079e-033	0.061582	4.78005e-015	0.0660202	9.9771	1.02133e-007	0.011447	0.29909	-0.316125	0.299088	0.205069	0	9.99999	0	0	0	0	3.75	0.375	35	1.00817	0.0766001	-0.207869	-0.598181	0.299091	0.299088	0.193258	
1.1	0.8375	1	0.299083	4.73881e-005	0.0955398	1.51108e-016	0	2.09777e-008	4.54087e-006	3.17931e-012	6.51759e-033	0.0678453	5.16032e-015	0.087947	9.97193	1.02592e-007	0.0140358	0.299083	-0.47425	0.29908	0.257775	0	10	0	0	0	0	3.75	0.375	36	1.01061	0.126675	-0.207913	-0.598166	0.299083	0.299081	0.243428	
1.1	0.86875	1	0.299088	4.53672e-005	0.108322	1.15675e-016	0	2.19122e-008	4.92885e-006	2.54221e-012	3.94623e-033	0.0635862	4.86415e-015	0.0730364	9.97549	1.02099e-007	0.0122541	0.299088	-0.366658	0.299086	0.221913	0	10	0	0	0	0	3.75	0.375	37	1.00739	0.0925876	-0.207906	-0.598177	0.299088	0.299086	0.209321	
1.07344	0.875	1	0.299065	0.0272336	4.1024e-009	2.571e-005	0	3.65025e-011	1.12055e-010	0.000941262	1.26368e-017	0.0996871	1.60545e-009	0.213974	4.61362	3.86847e-007	2.69319	0.299065	-9.36633	0.299062	3.2218	0	10	0	0	0	0	5	0.5	38	1.00305	0.405908	-0.207913	-0.59813	0.299065	0.299062	0.522682	
1.08231	0.853125	1	0.299057	0.0293247	3.36451e-009	3.46676e-005	0	3.38996e-011	9.89559e-011	0.0011787	1.89004e-017	0.0996843	1.85582e-009	0.215265	4.49003	3.85494e-007	2.75498	0.299057	-9.56019	0.299053	3.28641	0	10	0	0	0	0	5	0.5	39	1.00657	0.409736	-0.207912	-0.598114	0.299057	0.299053	0.526517	
1	0.7875	1	0.299003	0.091887	1.51964e-010	0.00390215	0	1.08187e-011	1.40049e-011	0.0423412	1.26284e-014	0.0996649	1.56025e-008	0.293476	2.70164	3.2231e-007	3.64918	0.299003	-12.8471	0.298995	4.38204	0	10	2.98176	0	0	0	3.75	0.375	40	1.00025	0.5805	-0.207913	-0.598007	0.299004	0.298995	0.69735	
1.05666	0.80625	1	0.298983	0.0933765	1.45294e-010	0.00418623	0	1.06461e-011	1.36072e-011	0.0446991	1.39791e-014	0.0996588	1.60158e-008	0.296991	2.67662	3.20398e-007	3.66169	0.298983	-12.9137	0.298977	4.40422	0	10	4.13549	0	0	0	5	0.5	41	1.0047	0.625919	-0.207912	-0.597967	0.298984	0.298977	0.742781	
1.07479	0.826783	1	0.299033	0.0621479	4.44784e-010	0.000743766	0	1.59956e-011	2.77243e-011	0.0119323	1.22312e-015	0.0996761	7.83686e-009	0.243478	3.29836	3.56344e-007	3.35082	0.299033	-11.5514	0.299029	3.95013	0	10	0	0	0	0	5	0.5	42	1.00718	0.481051	-0.207912	-0.598066	0.299033	0.299029	0.597858	
1	0.84375	1	0.299045	0.0417532	1.3027e-009	0.000145316	0	2.38089e-011	5.45531e-011	0.00347008	1.31143e-016	0.0996795	3.68856e-009	0.22393	3.91542	3.75694e-007	3.04229	0.299045	-10.4813	0.299039	3.59345	0	10	0	0	0	0	3.75	0.375	43	0.999387	0.426224	-0.207932	-0.59809	0.299045	0.299039	0.543065	
1.06229	0.857745	1	0.299025	0.0941093	1.42159e-010	0.00433237	0	1.05632e-011	1.34181e-011	0.0458993	1.46938e-014	0.0996733	1.62211e-008	0.298804	2.66435	3.19453e-007	3.66782	0.299025	-12.947	0.29902	4.41534	0	10	4.17843	0	0	0	5	0.5	44	1.00338	0.630997	-0.207912	-0.598052	0.299026	0.299021	0.747813	
1.03125	0.9	1	0.299088	4.70603e-005	0.0974344	1.45115e-016	0	2.11239e-008	4.59889e-006	3.07448e-012	6.05262e-033	0.0672155	5.1064e-015	0.0857402	9.97245	1.02476e-007	0.0137642	0.299088	-0.458301	0.299085	0.25246	0	9.99998	0	0	0	0	3.92857	0.392858	45	0.990868	0.121633	-0.207811	-0.598178	0.299089	0.299086	0.238178	
1.05904	0.838429	1	0.29901	0.0936256	1.44219e-010	0.00423552	0	1.06178e-011	1.35426e-011	0.0451051	1.42193e-014	0.0996682	1.6086e-008	0.297613	2.67242	3.20079e-007	3.66379	0.29901	-12.9251	0.299005	4.40802	0	10	4.15273	0	0	0	5	0.5	46	1.00419	0.627654	-0.207912	-0.598022	0.299011	0.299005	0.744487	
1.03183	0.85294	1	0.299016	0.0924629	1.4934e-010	0.00401015	0	1.07513e-011	1.38494e-011	0.0432421	1.31372e-014	0.0996697	1.5763e-008	0.294834	2.6919	3.21576e-007	3.65405	0.299016	-12.8729	0.29901	4.39064	0	10	4.14028	0	0	0	5	0.5	47	1.0008	0.619832	-0.207912	-0.598032	0.299016	0.29901	0.736661	
1.04841	0.878942	1	0.299047	0.0918835	1.51985e-010	0.00390171	0	1.08191e-011	1.40063e-011	0.0423381	1.26278e-014	0.0996807	1.56032e-008	0.293499	2.70164	3.22319e-007	3.64918	0.299047	-12.8473	0.299043	4.3821	0	10	3.26027	0	0	0	5	0.5	48	0.999813	0.607171	-0.207916	-0.598095	0.299047	0.299043	0.723973	
1.1	0.80625	1	0.299076	5.01599e-005	0.0815934	2.06488e-016	0	1.98185e-008	4.10486e-006	4.10442e-012	1.13142e-032	0.072492	5.67503e-015	0.104215	9.96768	1.03864e-007	0.0161588	0.299076	-0.592174	0.299073	0.297081	0	10	0	0	0	0	3.75	0.375	49	1.01209	0.163847	-0.207913	-0.598153	0.299076	0.299074	0.280608	
1.0628	0.769093	1	0.298951	0.0925078	1.49131e-010	0.00401834	0	1.07461e-011	1.38367e-011	0.0433094	1.31738e-014	0.099648	1.57733e-008	0.294893	2.69124	3.21514e-007	3.65438	0.298951	-12.8745	0.298944	4.39114	0	10	4.10204	0	0	0	5	0.5	50	1.00644	0.619945	-0.207911	-0.597903	0.298952	0.298945	0.73684	
1	0.871875	1	0.299068	6.71519e-005	0.0372791	8.11308e-016	0	1.48037e-008	2.51079e-006	1.2046e-011	9.7612e-032	0.0872606	1.00095e-014	0.15592	9.94729	1.13629e-007	0.0263523	0.299068	-0.977305	0.299063	0.425453	0	10	0	0	0	0	3.92857	0.392857	51	0.997854	0.281378	-0.207898	-0.598137	0.299069	0.299064	0.398123	
1.03393	0.82411	1	0.298993	0.0927926	1.47862e-010	0.00407293	0	1.07131e-011	1.37612e-011	0.043763	1.34349e-014	0.0996621	1.58538e-008	0.2956	2.68639	3.21151e-007	3.65681	0.298993	-12.8875	0.298987	4.3955	0	10	4.15404	0	0	0	5	0.5	52	1.00185	0.622122	-0.207912	-0.597988	0.298994	0.298987	0.738975	
1.07833	0.805385	1	0.299026	0.0548664	6.23545e-010	0.000444374	0	1.81185e-011	3.43131e-011	0.00807525	6.02006e-016	0.0996738	6.21017e-009	0.235527	3.48897	3.63604e-007	3.25552	0.299026	-11.2053	0.299022	3.83476	0	10	0	0	0	0	5	0.5	53	1.00825	0.46077	-0.207912	-0.598053	0.299027	0.299022	0.577584	
1.06681	0.788844	1	0.298975	0.0943324	1.41215e-010	0.00437735	0	1.05382e-011	1.33607e-011	0.0462662	1.49137e-014	0.0996563	1.62813e-008	0.299317	2.66072	3.1916e-007	3.66964	0.298975	-12.9568	0.298969	4.41858	0	10	4.1358	0	0	0	5	0.5	54	1.00653	0.632404	-0.207911	-0.597951	0.298976	0.29897	0.749273	
1.08977	0.790625	1	0.29904	0.0146573	2.15254e-008	2.12095e-006	0	6.78225e-011	3.1644e-010	0.000144275	4.43653e-019	0.0996787	4.72961e-010	0.206837	5.67996	3.89585e-007	2.16002	0.29904	-7.72153	0.299037	2.67352	0	10	0	0	0	0	5	0.5	55	1.01093	0.382358	-0.207912	-0.598081	0.299041	0.299037	0.499156	
1.03891	0.784227	1	0.298952	0.0925356	1.49006e-010	0.00402364	0	1.07428e-011	1.38293e-011	0.0433534	1.31989e-014	0.099648	1.5781e-008	0.29496	2.69077	3.21478e-007	3.65462	0.298952	-12.8758	0.298944	4.39156	0	10	4.12073	0	0	0	5	0.5	56	1.00293	0.620129	-0.207911	-0.597905	0.298953	0.298945	0.737025	
1.08112	0.773803	1	0.299001	0.0709192	3.10401e-010	0.00129038	0	1.40173e-011	2.20787e-011	0.0181413	2.62865e-015	0.0996654	9.97332e-009	0.254872	3.09788	3.47075e-007	3.45106	0.299001	-11.9407	0.298996	4.0799	0	10	0	0	0	0	5	0.5	57	1.01	0.51022	-0.207912	-0.598003	0.299002	0.298997	0.62706	
1.1	0.7125	1	0.299027	0.00584808	2.50416e-007	5.31542e-008	0	1.69986e-010	1.4688e-009	9.06229e-006	3.20579e-021	0.0996742	7.61302e-011	0.202285	7.23462	3.6666e-007	1.38269	0.299027	-5.36182	0.299023	1.88695	0	10	0	0	0	0	3.75	0.375	58	1.01383	0.354981	-0.207912	-0.598054	0.299027	0.299023	0.471792	
1.1	0.74375	1	0.299048	6.83685e-005	0.0355378	8.77341e-016	0	1.45403e-008	2.43687e-006	1.27946e-011	1.09518e-031	0.0878348	1.03768e-014	0.157938	9.94601	1.14301e-007	0.0269958	0.299048	-0.993083	0.299045	0.430707	0	10	0	0	0	0	3.57143	0.357143	59	1.01369	0.286432	-0.207912	-0.598097	0.299049	0.299045	0.403221	
1.07735	0.750481	1	0.298973	0.0918896	1.51949e-010	0.00390248	0	1.08184e-011	1.40039e-011	0.0423437	1.2629e-014	0.099656	1.56024e-008	0.293459	2.70164	3.22307e-007	3.64918	0.298973	-12.847	0.298968	4.382	0	10	1.82055	0	0	0	5	0.5	60	1.00946	0.594164	-0.207912	-0.597948	0.298974	0.298969	0.711032	
1.1	0.68125	1	0.298996	0.0399807	1.46389e-009	0.00012179	0	2.48644e-011	5.87008e-011	0.0030372	1.03193e-016	0.0996639	3.39205e-009	0.222542	3.98463	3.77218e-007	3.00768	0.298996	-10.3678	0.298992	3.55559	0	10	0	0	0	0	3.75	0.375	61	1.01365	0.422611	-0.207912	-0.597993	0.298997	0.298993	0.539454	
1.08303	0.728125	1	0.298965	0.0803315	2.20514e-010	0.00218593	0	1.23749e-011	1.77667e-011	0.0271309	5.51462e-015	0.0996531	1.24337e-008	0.269887	2.90848	3.36438e-007	3.54576	0.298965	-12.3446	0.29896	4.2145	0	10	0	0	0	0	5	0.5	62	1.01044	0.547336	-0.207912	-0.597931	0.298966	0.29896	0.664213	
1	0.73125	1	0.298951	0.0951992	1.37645e-010	0.00455669	0	1.04423e-011	1.31425e-011	0.0477233	1.58085e-014	0.0996471	1.65213e-008	0.301462	2.64643	3.18027e-007	3.67679	0.298951	-12.996	0.298942	4.43164	0	10	4.4311	0	0	0	3.75	0.375	63	1.0004	0.63839	-0.20791	-0.597903	0.298952	0.298942	0.755289	
1.05667	0.682477	1	0.298819	0.0928524	1.47578e-010	0.00408354	0	1.07062e-011	1.37436e-011	0.0438488	1.34795e-014	0.0996036	1.58645e-008	0.295615	2.68563	3.21063e-007	3.65719	0.298819	-12.8891	0.298811	4.39595	0	10	4.07844	0	0	0	5	0.5	64	1.00519	0.621933	-0.207911	-0.597641	0.298821	0.298813	0.738962	
1.06606	0.735712	1	0.298916	0.0924502	1.49387e-010	0.00400726	0	1.07528e-011	1.38518e-011	0.0432168	1.31201e-014	0.0996366	1.57561e-008	0.294733	2.69226	3.21586e-007	3.65387	0.298916	-12.8717	0.29891	4.3902	0	10	4.10407	0	0	0	5	0.5	65	1.00704	0.61938	-0.207911	-0.597835	0.298918	0.298911	0.736309	
1.0269	0.689646	1	0.298838	0.0934442	1.44984e-010	0.0041988	0	1.06384e-011	1.35881e-011	0.0448009	1.40346e-014	0.0996095	1.60295e-008	0.297049	2.67569	3.20301e-007	3.66216	0.298838	-12.9158	0.298829	4.40486	0	10	4.14696	0	0	0	5	0.5	66	1.00188	0.626053	-0.207911	-0.597678	0.298839	0.29883	0.743067	
1.06767	0.716546	1	0.298897	0.0943052	1.41322e-010	0.00437139	0	1.05413e-011	1.33669e-011	0.0462166	1.48812e-014	0.0996302	1.6271e-008	0.299193	2.66128	3.1919e-007	3.66936	0.298897	-12.955	0.298891	4.41797	0	10	4.15077	0	0	0	5	0.5	67	1.00752	0.632267	-0.207911	-0.597797	0.298899	0.298892	0.749215	
1.055	0.701829	1	0.298848	0.0926326	1.4856e-010	0.00404159	0	1.07316e-011	1.38023e-011	0.0435013	1.32806e-014	0.0996134	1.58045e-008	0.295114	2.68928	3.21347e-007	3.65536	0.298848	-12.8794	0.29884	4.39275	0	10	4.08998	0	0	0	5	0.5	68	1.00515	0.620511	-0.207911	-0.597699	0.29885	0.298842	0.737511	
1.04391	0.724195	1	0.298873	0.0931426	1.46303e-010	0.00413995	0	1.06728e-011	1.36675e-011	0.044316	1.37519e-014	0.0996215	1.5947e-008	0.296348	2.68069	3.20693e-007	3.65966	0.298873	-12.9024	0.298865	4.40043	0	10	4.1006	0	0	0	5	0.5	69	1.00383	0.624078	-0.207911	-0.597748	0.298874	0.298866	0.741054	
1.07872	0.694212	1	0.298903	0.0918955	1.51914e-010	0.00390323	0	1.08177e-011	1.40017e-011	0.0423491	1.26302e-014	0.0996323	1.56017e-008	0.293422	2.70164	3.22295e-007	3.64918	0.298903	-12.8468	0.298897	4.38191	0	10	3.4965	0	0	0	5	0.5	70	1.00927	0.6017	-0.207911	-0.597809	0.298905	0.298898	0.71864	
1.04433	0.750443	1	0.298915	0.0931518	1.46267e-010	0.00414196	0	1.06718e-011	1.36655e-011	0.0443332	1.3763e-014	0.0996358	1.5951e-008	0.296401	2.68047	3.20684e-007	3.65976	0.298915	-12.9031	0.298908	4.40068	0	10	4.10857	0	0	0	5	0.5	71	1.004	0.624278	-0.207911	-0.597832	0.298916	0.298909	0.741212	
1.03629	0.706486	1	0.29885	0.093209	1.4601e-010	0.00415278	0	1.06652e-011	1.36498e-011	0.0444216	1.38128e-014	0.0996138	1.59646e-008	0.296491	2.67961	3.20606e-007	3.6602	0.29885	-12.9053	0.298842	4.40137	0	10	4.11423	0	0	0	5	0.5	72	1.00287	0.624463	-0.207911	-0.597703	0.298852	0.298843	0.741463	
