x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0.298	1	-99999	0.299113	0.000707243	0.209487	5.75235e-030	0	1.40559e-009	0.000148598	8.10943e-027	0	1.35081e-009	0.0298257	5.17772e-038	0.999925	7.49851e-005	1.61611e-021	0.299113	0.299338	0.299188	1.35081e-009	0	1	0	0	0	0	0.25	0.25	10	2	-0.116716	-0.207913	-0.598226	0.299113	0.299113	1.35056e-009	
0.402	1	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	11	2	-0.116716	-0.207913	-0.598226	0.299113	0.299113	1.55837e-015	
2.1	0.402	-99999	0.299113	0.000706536	0.208655	4.00309e-024	0	1.407e-009	0.000147859	5.64904e-021	0	0.000925162	0.0291782	2.52763e-026	0.999926	7.44633e-005	1.12804e-015	0.299113	0.29656	0.299187	0.000925162	0	1	0	0	0	0	0.25	0.25	12	1.98085	-0.11579	-0.207913	-0.598225	0.299113	0.299113	0.000925011	
2.1	0.198	-99999	0.299093	0.0757617	2.59061e-010	0.0017048	0	1.31213e-011	1.96851e-011	0.0224356	3.88453e-015	0.0996964	1.12236e-008	0.26227	0.660246	7.52663e-008	0.169877	0.299093	-2.15568	0.299089	0.818253	0	1	0	0	0	0	0.25	0.25	13	1.01984	0.530352	-0.207912	-0.598185	0.299093	0.299089	0.647095	
1.25	1	-99999	0.299113	0.000706958	0.209147	1.61899e-024	0	1.40616e-009	0.000148297	2.2833e-021	0	0.000377725	0.0295614	4.11467e-027	0.999925	7.4773e-005	4.55402e-016	0.299113	0.298204	0.299188	0.000377725	0	1	0	0	0	0	0.25	0.25	14	1.99767	-0.116338	-0.207913	-0.598225	0.299113	0.299113	0.000377789	
0.825	1	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	15	2	-0.116715	-0.207913	-0.598226	0.299113	0.299113	-3.22832e-007	
0.269386	0.35	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	16	1	-0.116714	-0.207913	-0.598226	0.299113	0.299113	-5.5412e-013	
1.1	0.4	1	0.299109	0.0843328	1.92848e-010	0.00269196	0	1.17878e-011	1.63117e-011	0.0318264	7.4157e-015	0.0997021	1.35221e-008	0.277438	2.83392	3.31693e-007	3.58304	0.299109	-12.5173	0.299107	4.27214	0	10	0	0	0	0	3.75	0.375	17	1.00713	0.572342	-0.207912	-0.598218	0.299109	0.299106	0.689068	
1	0.45	1	0.299111	0.00466549	4.57659e-007	2.15026e-008	0	2.13074e-010	2.14153e-009	4.59524e-006	9.57504e-022	0.0997031	4.85324e-011	0.201744	7.58085	3.5653e-007	1.20958	0.299111	-4.83921	0.29911	1.71277	0	10	0	0	0	0	4	0.4	18	1.00091	0.373262	-0.207925	-0.598221	0.299111	0.29911	0.490008	
1.0375	1	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298258	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	19	2.0023	-0.116755	-0.207898	-0.598226	0.299113	0.299113	-6.94102e-005	
0.35	0.730614	-99999	0.299112	4.87163e-005	0.170333	1.5104e-017	0	2.04058e-008	8.32262e-006	3.09124e-013	1.03895e-035	0.0429233	3.85547e-014	0.000704347	0.999972	1.99276e-008	1.29851e-005	0.299112	0.166076	0.299111	0.0443449	0	0.999998	0	0	0	0	0.25	0.25	20	1.95162	-0.0722614	-0.207825	-0.598224	0.299112	0.299112	0.0442791	
1	0.225	1	0.299101	0.0516484	7.34275e-010	0.000346644	0	1.92473e-011	3.80367e-011	0.00669176	4.28544e-016	0.0996994	5.54094e-009	0.232438	3.58203	3.66695e-007	3.20899	0.299101	-11.0427	0.299099	3.7806	0	10	0	0	0	0	3.75	0.375	21	1.00025	0.454377	-0.20795	-0.598202	0.299101	0.299098	0.571186	
1.1	0.2	1	0.299088	0.0924713	1.4931e-010	0.00401209	0	1.07503e-011	1.38478e-011	0.0432591	1.31489e-014	0.099694	1.57677e-008	0.294906	2.69166	3.21569e-007	3.65417	0.299088	-12.8738	0.299082	4.39095	0	10	4.06711	0	0	0	3.75	0.375	22	1.00156	0.620115	-0.207912	-0.598175	0.299088	0.299082	0.73687	
1.1	0.65	1	0.299113	5.40319e-005	0.0666765	3.00364e-016	0	1.83983e-008	3.61334e-006	5.54258e-012	2.11364e-032	0.0774764	6.51407e-015	0.121645	9.96243	1.06031e-007	0.0187856	0.299113	-0.71955	0.299109	0.339551	0	10	0	0	0	0	3.92857	0.392857	23	1.01383	0.203946	-0.207913	-0.598225	0.299113	0.299109	0.32067	
1	0.675	1	0.299112	5.16866e-005	0.0751851	2.41029e-016	0	1.92331e-008	3.89758e-006	4.64949e-012	1.47076e-032	0.074641	5.99246e-015	0.111716	9.96554	1.04691e-007	0.017232	0.299112	-0.646801	0.299112	0.315304	0	10	0	0	0	0	3.75	0.375	24	1.00108	0.181181	-0.20791	-0.598224	0.299112	0.299112	0.297893	
1.6	0	-99999	0.299056	0.0960606	1.34226e-010	0.00474162	0	1.03486e-011	1.29321e-011	0.0492147	1.67552e-014	0.0996836	1.67649e-008	0.30373	0.607512	7.3143e-008	0.196244	0.299056	-2.57299	0.299051	0.957344	0	1	5.46454	0	0	0	0.25	0.25	25	1.00504	0.644982	-0.207912	-0.598113	0.299057	0.299051	0.761768	
1.43	0.3	-99999	0.299113	0.000672229	0.187754	1.75041e-022	0	1.4788e-009	0.000126588	2.59618e-019	0	0.0241533	0.0129233	7.19674e-023	0.999942	5.77112e-005	5.7271e-014	0.299113	0.226818	0.299168	0.0241533	0	1	0	0	0	0	0.25	0.25	26	1.08711	-0.0925947	-0.207913	-0.598225	0.299113	0.29911	0.0241286	
1.77246	0.3	-99999	0.299113	0.000692383	0.196884	7.8222e-023	0	1.43576e-009	0.000136724	1.12641e-019	0	0.0140072	0.0200231	1.13471e-023	0.999934	6.61251e-005	2.34223e-014	0.299113	0.257287	0.299178	0.0140072	0	1	0	0	0	0	0.25	0.25	27	1.23197	-0.10272	-0.207913	-0.598225	0.299113	0.299112	0.0139978	
0.643247	0.3375	-99999	0.299113	0.000707243	0.209487	1.08795e-030	0	1.40559e-009	0.000148598	1.53375e-027	0	2.55481e-010	0.0298257	1.85211e-039	0.999925	7.49851e-005	3.05658e-022	0.299113	0.299338	0.299188	2.55481e-010	0	1	0	0	0	0	0.25	0.25	28	1	-0.116715	-0.207913	-0.598226	0.299113	0.299113	2.55736e-010	
1.1	0.1	1	0.29903	0.0921951	1.50555e-010	0.00395972	0	1.07825e-011	1.39216e-011	0.0428224	1.28995e-014	0.0996743	1.5689e-008	0.294215	2.6964	3.21919e-007	3.6518	0.29903	-12.8611	0.299023	4.38669	0	10	4.04162	0	0	0	3.75	0.375	29	0.999853	0.61811	-0.207912	-0.598061	0.299031	0.299023	0.734927	
0.130053	0.35	-99999	0.299113	0.000707243	0.209487	0	0	1.40559e-009	0.000148598	0	0	0	0.0298257	0	0.999925	7.49851e-005	0	0.299113	0.299338	0.299188	0	0	1	0	0	0	0	0.25	0.25	30	1	-0.116714	-0.207913	-0.598226	0.299113	0.299113	-5.42274e-015	
1.0625	0.9	1	0.299113	0.000612846	0.176607	4.6052e-022	0	1.6221e-009	0.000108554	7.49223e-019	0	0.0365327	0.00426552	1.04396e-021	9.99959	0.000411329	1.98864e-011	0.299113	0.190741	0.299522	0.0365327	0	10	0	0	0	0	3.75	0.375	31	0.999048	-0.0802018	-0.207901	-0.598226	0.299113	0.299109	0.0365024	
1.15083	0.931206	-99999	0.299113	0.000701668	0.203727	3.05947e-023	0	1.41676e-009	0.000143373	4.34738e-020	0	0.00640209	0.0253453	1.56039e-024	0.999929	7.12128e-005	8.80209e-015	0.299113	0.28012	0.299184	0.00640209	0	1	0	0	0	0	0.25	0.25	32	1.65355	-0.110313	-0.207914	-0.598225	0.299113	0.299113	0.00640324	
1.1	0.775	1	0.299113	4.25421e-005	0.133702	6.89812e-017	0	2.33673e-008	5.70482e-006	1.61669e-012	1.33588e-033	0.0551341	4.80878e-015	0.0434416	9.98225	1.03984e-007	0.00887418	0.299113	-0.15357	0.29911	0.150891	0	10	0	0	0	0	3.92857	0.392857	33	1.01371	0.0252189	-0.207913	-0.598225	0.299113	0.29911	0.141943	
1.09219	0.942092	-99999	0.299113	0.000700307	0.202549	3.77877e-023	0	1.41951e-009	0.000142268	5.37992e-020	0	0.00771084	0.0244294	2.41763e-024	0.99993	7.039e-005	1.09351e-014	0.299113	0.276192	0.299183	0.00771084	0	1	0	0	0	0	0.25	0.25	34	1.51555	-0.108996	-0.20791	-0.598225	0.299113	0.299113	0.00771216	
1.08438	0.9	1	0.299113	0.000631782	0.17885	3.65843e-022	0	1.57348e-009	0.000113329	5.77353e-019	0	0.0340433	0.00600578	5.16476e-022	9.99954	0.000456367	1.44195e-011	0.299113	0.198345	0.299567	0.0340433	0	10	0	0	0	0	3.75	0.375	35	1.00825	-0.0826932	-0.207904	-0.598225	0.299113	0.299109	0.0340155	
1.1	0.8375	1	0.299113	4.22291e-005	0.16169	3.33737e-017	0	2.35405e-008	6.84828e-006	7.87965e-013	1.88436e-034	0.0458043	7.89955e-015	0.0107873	9.99121	1.23107e-007	0.00439747	0.299113	0.0837758	0.29911	0.0717763	0	10	0	0	0	0	3.75	0.375	36	1.01072	-0.0494	-0.207913	-0.598225	0.299113	0.299109	0.0673258	
1.1	0.86875	1	0.299113	5.4178e-005	0.170833	9.74972e-018	0	1.83487e-008	9.28281e-006	1.79425e-013	1.83219e-036	0.0427561	1.12557e-013	0.00012543	9.99878	2.74872e-007	0.000609279	0.299113	0.168257	0.29911	0.0436162	0	10	0	0	0	0	3.75	0.375	37	1.00748	-0.0737827	-0.207912	-0.598225	0.299113	0.299109	0.0429427	
1.07344	0.875	1	0.299113	4.31016e-005	0.127365	7.86283e-017	0	2.3064e-008	5.50592e-006	1.81886e-012	1.78866e-033	0.0572409	4.73717e-015	0.0508402	9.98056	1.02998e-007	0.00972312	0.299113	-0.206879	0.299093	0.168644	0	10	0	0	0	0	5	0.5	38	1.00321	0.0420428	-0.207912	-0.598225	0.299113	0.299094	0.158812	
1.08231	0.853125	1	0.299113	4.71695e-005	0.0967972	1.47114e-016	0	2.1075e-008	4.57942e-006	3.10962e-012	6.20719e-033	0.0674358	5.12429e-015	0.0865001	9.97229	1.02515e-007	0.0138567	0.299113	-0.463776	0.299109	0.254293	0	10	0	0	0	0	5	0.5	39	1.00676	0.123586	-0.207913	-0.598225	0.299113	0.299109	0.240311	
1	0.7875	1	0.299113	4.41415e-005	0.117736	9.55711e-017	0	2.25206e-008	5.21246e-006	2.1587e-012	2.69906e-033	0.060457	4.74937e-015	0.0620684	9.97801	1.02244e-007	0.0109969	0.299113	-0.28766	0.299112	0.195591	0	10	0	0	0	0	3.75	0.375	40	1.00061	0.0677494	-0.207915	-0.598225	0.299113	0.299112	0.184469	
1.05666	0.80625	1	0.299113	0.0395806	1.50413e-009	0.000116928	0	2.51157e-011	5.97111e-011	0.00294545	9.76855e-017	0.0997036	3.32748e-009	0.22232	4.00045	3.77561e-007	2.99977	0.299113	-10.3424	0.299111	3.54718	0	10	0	0	0	0	5	0.5	41	1.00514	0.428415	-0.207912	-0.598225	0.299113	0.299111	0.545135	
1.07479	0.826783	1	0.299113	5.68154e-005	0.058254	3.81754e-016	0	1.74969e-008	3.31954e-006	6.69933e-012	3.10117e-032	0.080284	7.17915e-015	0.131473	9.95896	1.07667e-007	0.0205216	0.299113	-0.792148	0.29911	0.363751	0	10	0	0	0	0	5	0.5	42	1.00746	0.226281	-0.207913	-0.598225	0.299113	0.29911	0.343005	
1	0.84375	1	0.299113	4.19316e-005	0.142976	5.64163e-017	0	2.37076e-008	6.013e-006	1.34146e-012	8.27997e-034	0.0520433	5.08904e-015	0.0326196	9.98484	1.06506e-007	0.00758335	0.299113	-0.0754859	0.299112	0.124866	0	10	0	0	0	0	3.75	0.375	43	0.999614	0.000474077	-0.207916	-0.598225	0.299113	0.299112	0.117198	
1.06229	0.857745	1	0.299113	0.0123041	3.43624e-008	1.05017e-006	0	8.07939e-011	4.24051e-010	8.50991e-005	1.73133e-019	0.0997032	3.34329e-010	0.205648	5.98507	3.87654e-007	2.00747	0.299113	-7.25655	0.29911	2.51855	0	10	0	0	0	0	5	0.5	44	1.00368	0.384845	-0.207913	-0.598225	0.299113	0.299109	0.50157	
1.03125	0.9	1	0.299113	0.000569504	0.173612	7.09157e-022	0	1.74554e-009	9.91658e-005	1.24154e-018	0	0.0398538	0.00194599	4.45149e-021	9.99967	0.000324489	3.81611e-011	0.299113	0.180517	0.299435	0.0398538	0	10	0	0	0	0	3.92857	0.392857	45	0.990949	-0.0768561	-0.20789	-0.598226	0.299113	0.29911	0.0398218	
1.05904	0.838429	1	0.299113	0.0205113	8.76378e-009	8.19712e-006	0	4.84657e-011	1.8029e-010	0.000398458	2.71905e-018	0.0997035	9.1926e-010	0.210075	5.09593	3.89977e-007	2.45204	0.299113	-8.61778	0.299111	2.9723	0	10	0	0	0	0	5	0.5	46	1.00454	0.393001	-0.207913	-0.598225	0.299113	0.299111	0.509722	
1.03183	0.85294	1	0.299113	0.00101096	2.70583e-005	4.71878e-011	0	9.83315e-010	2.74361e-008	4.65381e-008	2.7137e-025	0.0996952	2.28922e-012	0.199882	9.22701	2.61043e-007	0.386495	0.299113	-2.35875	0.299113	0.885955	0	10	0	0	0	0	5	0.5	47	1.00113	0.366108	-0.207913	-0.598225	0.299113	0.299113	0.482822	
1.04841	0.878942	1	0.299113	4.68054e-005	0.0989445	1.40551e-016	0	2.12389e-008	4.64487e-006	2.99401e-012	5.70724e-033	0.0667108	5.06487e-015	0.0840038	9.9729	1.02387e-007	0.0135515	0.299113	-0.44579	0.299082	0.24827	0	10	0	0	0	0	5	0.5	48	1.00004	0.117771	-0.207913	-0.598225	0.299113	0.299083	0.234576	
1.1	0.80625	1	0.299113	4.16821e-005	0.151185	4.6299e-017	0	2.38494e-008	6.32041e-006	1.10748e-012	4.9561e-034	0.0493061	5.66835e-015	0.0230433	9.98732	1.1065e-007	0.00633897	0.299113	-0.00609029	0.29911	0.101732	0	10	0	0	0	0	3.75	0.375	49	1.01223	-0.0213954	-0.207913	-0.598225	0.299113	0.29911	0.0953289	
1.0628	0.769093	1	0.299113	0.0521703	7.14603e-010	0.000361259	0	1.90548e-011	3.73917e-011	0.00690412	4.5346e-016	0.0997035	5.64761e-009	0.23294	3.56646	3.662e-007	3.21677	0.299113	-11.0698	0.299111	3.78962	0	10	0	0	0	0	5	0.5	50	1.00699	0.452661	-0.207912	-0.598225	0.299113	0.299111	0.569381	
1	0.871875	1	0.299113	4.1945e-005	0.15924	3.65354e-017	0	2.37e-008	6.69911e-006	8.68456e-013	2.50142e-034	0.0466219	7.05319e-015	0.0136454	9.99018	1.18798e-007	0.00491155	0.299113	0.0626387	0.299112	0.0788242	0	10	0	0	0	0	3.92857	0.392857	51	0.998002	-0.0428482	-0.207905	-0.598225	0.299113	0.299111	0.0738557	
1.03393	0.82411	1	0.299113	0.00311727	1.34219e-006	4.27723e-009	0	3.18899e-010	4.19639e-009	1.36805e-006	1.10897e-022	0.0997034	2.17083e-011	0.200967	8.14	3.34895e-007	0.930004	0.299113	-3.99582	0.299112	1.43164	0	10	0	0	0	0	5	0.5	52	1.00225	0.368066	-0.207912	-0.598225	0.299113	0.299112	0.484784	
1.07833	0.805385	1	0.299113	5.84903e-005	0.0538926	4.37019e-016	0	1.69959e-008	3.16154e-006	7.44956e-012	3.83185e-032	0.0817379	7.60073e-015	0.136562	9.95696	1.08655e-007	0.0215229	0.299113	-0.830049	0.29911	0.376384	0	10	0	0	0	0	5	0.5	53	1.00855	0.238067	-0.207913	-0.598225	0.299113	0.29911	0.35479	
1.06681	0.788844	1	0.299113	0.0337851	2.30139e-009	6.14947e-005	0	2.94241e-011	7.79832e-011	0.00181479	4.09558e-017	0.0997035	2.44711e-009	0.218209	4.25643	3.82257e-007	2.87178	0.299113	-9.93024	0.299111	3.40978	0	10	0	0	0	0	5	0.5	54	1.007	0.415933	-0.207912	-0.598225	0.299113	0.29911	0.532654	
1.08977	0.790625	1	0.299113	4.75345e-005	0.0947138	1.53838e-016	0	2.09131e-008	4.51553e-006	3.22677e-012	6.73409e-033	0.0681304	5.18515e-015	0.0889307	9.97169	1.02649e-007	0.014157	0.299113	-0.481343	0.29911	0.260149	0	10	0	0	0	0	5	0.5	55	1.01118	0.129169	-0.207913	-0.598225	0.299113	0.29911	0.245893	
1.03891	0.784227	1	0.299113	0.0457342	1.01944e-009	0.000210696	0	2.17364e-011	4.67617e-011	0.00459334	2.1731e-016	0.0997038	4.39474e-009	0.227185	3.77149	3.72172e-007	3.11426	0.299113	-10.7203	0.299112	3.67314	0	10	0	0	0	0	5	0.5	56	1.00347	0.43758	-0.207912	-0.598225	0.299113	0.299111	0.554298	
1.08112	0.773803	1	0.299113	6.39875e-005	0.0423982	6.55982e-016	0	1.55358e-008	2.721e-006	1.02214e-011	7.11797e-032	0.0855696	9.0872e-015	0.149975	9.95071	1.11849e-007	0.0246441	0.299113	-0.931385	0.29911	0.410163	0	10	0	0	0	0	5	0.5	57	1.01038	0.268654	-0.207913	-0.598225	0.299113	0.29911	0.385377	
1.1	0.7125	1	0.299113	4.59824e-005	0.10413	1.26113e-016	0	2.1619e-008	4.80235e-006	2.73452e-012	4.65801e-033	0.0649915	4.94399e-015	0.077944	9.97435	1.02183e-007	0.0128278	0.299113	-0.402018	0.29911	0.233707	0	10	0	0	0	0	3.75	0.375	58	1.01413	0.104069	-0.207913	-0.598225	0.299113	0.29911	0.220793	
1.1	0.74375	1	0.299113	4.37772e-005	0.120889	8.96739e-017	0	2.2708e-008	5.30789e-006	2.04236e-012	2.36649e-033	0.0594051	4.73237e-015	0.0583905	9.97884	1.02413e-007	0.0105798	0.299113	-0.261194	0.29911	0.186766	0	10	0	0	0	0	3.57143	0.357143	59	1.01392	0.0593801	-0.207913	-0.598225	0.299113	0.29911	0.176104	
1.07735	0.750481	1	0.299113	8.04202e-005	0.0230672	1.75551e-015	0	1.23613e-008	1.86057e-006	2.17646e-011	2.97479e-031	0.0920136	1.43903e-014	0.172536	9.93379	1.20601e-007	0.0331081	0.299113	-1.11148	0.29911	0.470194	0	10	0	0	0	0	5	0.5	60	1.00993	0.319987	-0.207913	-0.598225	0.299113	0.29911	0.43671	
1.1	0.68125	1	0.299113	4.96745e-005	0.0838027	1.96162e-016	0	2.00122e-008	4.17521e-006	3.93727e-012	1.03581e-032	0.0717675	5.57887e-015	0.101662	9.96839	1.03617e-007	0.0158074	0.299113	-0.57359	0.29911	0.290898	0	10	0	0	0	0	3.75	0.375	61	1.01405	0.158278	-0.207913	-0.598225	0.299113	0.299109	0.275002	
1.08303	0.728125	1	0.299113	6.92504e-005	0.0343464	9.27677e-016	0	1.43551e-008	2.38556e-006	1.33564e-011	1.18876e-031	0.0882536	1.06488e-014	0.159371	9.94508	1.14789e-007	0.0274627	0.299113	-1.00427	0.29911	0.434459	0	10	0	0	0	0	5	0.5	62	1.01094	0.290172	-0.207913	-0.598225	0.299113	0.29911	0.406896	
1	0.73125	1	0.299112	4.76134e-005	0.0942735	1.55308e-016	0	2.08785e-008	4.50199e-006	3.2522e-012	6.85116e-033	0.068278	5.1987e-015	0.0894434	9.97156	1.0268e-007	0.014221	0.299112	-0.485046	0.299112	0.261386	0	10	0	0	0	0	3.75	0.375	63	1.00094	0.130287	-0.207912	-0.598225	0.299112	0.299112	0.247002	
1.05667	0.682477	1	0.299112	0.0918782	1.52017e-010	0.00390104	0	1.08197e-011	1.40085e-011	0.0423332	1.26269e-014	0.0997035	1.5604e-008	0.293532	2.70164	3.22331e-007	3.64918	0.299112	-12.8474	0.299111	4.38218	0	10	0.103791	0	0	0	5	0.5	64	1.00617	0.605725	-0.207912	-0.598224	0.299112	0.299111	0.722444	
1.06606	0.735712	1	0.299112	0.0604787	4.78938e-010	0.000664446	0	1.64371e-011	2.90515e-011	0.0109539	1.04703e-015	0.0997034	7.45242e-009	0.241599	3.3397	3.58046e-007	3.33015	0.299112	-11.4749	0.299111	3.92467	0	10	0	0	0	0	5	0.5	65	1.0077	0.477314	-0.207912	-0.598225	0.299112	0.29911	0.594035	
1.0269	0.689646	1	0.299112	0.0543475	6.39823e-010	0.000427378	0	1.82915e-011	3.48759e-011	0.00784055	5.7081e-016	0.0997038	6.10108e-009	0.235064	3.50342	3.64112e-007	3.24829	0.299112	-11.1801	0.299112	3.82639	0	10	0	0	0	0	5	0.5	66	1.0028	0.457739	-0.207912	-0.598224	0.299112	0.299111	0.574456	
1.06767	0.716546	1	0.299112	0.053473	6.68517e-010	0.00039979	0	1.85906e-011	3.58536e-011	0.00745438	5.20936e-016	0.0997034	5.91719e-009	0.234199	3.5284	3.64954e-007	3.2358	0.299112	-11.1362	0.299111	3.81176	0	10	0	0	0	0	5	0.5	67	1.00824	0.458674	-0.207912	-0.598224	0.299112	0.29911	0.575395	
1.055	0.701829	1	0.299112	0.0853267	1.86698e-010	0.00283109	0	1.16505e-011	1.59775e-011	0.0330813	7.96845e-015	0.0997036	1.37942e-008	0.2794	2.81593	3.30491e-007	3.59204	0.299112	-12.5602	0.299111	4.28645	0	10	0	0	0	0	5	0.5	68	1.00604	0.57763	-0.207912	-0.598224	0.299112	0.299111	0.694349	
1.04391	0.724195	1	0.299112	0.0918782	1.52017e-010	0.00390103	0	1.08197e-011	1.40085e-011	0.0423332	1.26268e-014	0.0997037	1.5604e-008	0.293532	2.70164	3.22332e-007	3.64918	0.299112	-12.8474	0.299111	4.38218	0	10	1.24983	0	0	0	5	0.5	69	1.00463	0.593171	-0.207912	-0.598224	0.299112	0.299111	0.709889	
1.07872	0.694212	1	0.299112	0.014994	2.02585e-008	2.3239e-006	0	6.62997e-011	3.04656e-010	0.000154531	5.01547e-019	0.0997033	4.94787e-010	0.207064	5.64012	3.89753e-007	2.17994	0.299112	-7.78268	0.29911	2.69393	0	10	0	0	0	0	5	0.5	70	1.00998	0.393604	-0.207912	-0.598224	0.299112	0.29911	0.510326	
1.04433	0.750443	1	0.299112	0.0794467	2.27367e-010	0.00208557	0	1.25127e-011	1.81171e-011	0.0261735	5.16189e-015	0.0997037	1.22004e-008	0.268434	2.92514	3.37479e-007	3.53743	0.299112	-12.3077	0.299111	4.20226	0	10	0	0	0	0	5	0.5	71	1.00466	0.538341	-0.207912	-0.598225	0.299112	0.299111	0.655059	
1.03629	0.706486	1	0.299112	0.0789659	2.31197e-010	0.00203238	0	1.25889e-011	1.83108e-011	0.0256613	4.97679e-015	0.0997037	1.20719e-008	0.267601	2.93439	3.38037e-007	3.5328	0.299112	-12.2871	0.299112	4.1954	0	10	0	0	0	0	5	0.5	72	1.00375	0.545342	-0.207912	-0.598224	0.299112	0.299111	0.662059	
1.02127	0.723451	1	0.299112	0.00999697	5.98396e-008	4.56322e-007	0	9.94396e-011	5.99988e-010	4.5511e-005	5.676e-020	0.0997038	2.21351e-010	0.204453	6.34473	3.8384e-007	1.82764	0.299112	-6.70977	0.299112	2.33629	0	10	0	0	0	0	5	0.5	73	1.00226	0.378832	-0.207912	-0.598224	0.299112	0.299112	0.495549	
