x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0.298	1	-99999	2.31344e-005	0.000250609	3.72288e-008	0.000500925	0	3.96671e-009	9.35755e-012	1.99292	0.000118283	1.04088e-005	0	0	0.000397474	2.35681e-016	0.499801	2.31344e-005	-3.4925	0.000149547	2.49359	0	1	0	0	0	0	0.25	0.25	10	15.711	3.59972	2	5.56628	-0.207887	3.98783	2.20845e-005	0.000142604	1.9938	
0.402	1	-99999	4.23069e-009	1.04845e-007	7.01656e-015	2.09691e-007	0	9.48152e-006	7.37836e-022	1.99409	5.33799e-008	0	0	0	1.66273e-007	1.36062e-036	0.5	4.23069e-009	-3.49409	5.33799e-008	2.49409	0	1	0	0	0	0	0.25	0.25	11	12.1401	6.97816	2	5.56645	-0.207901	3.98816	3.63892e-009	5.73611e-008	1.99409	
2.1	0.402	-99999	0.288186	0.427076	0.191883	2.45319e-033	0	2.32767e-012	0.0821919	5.72716e-033	0	0.0588664	0	0	6.61106e-005	0.99993	1.36822e-041	0.288186	3.74452	1.4506	0.0588664	0	0.999996	0	0	0	0	0.25	0.250001	12	19.6609	0.368208	2.00435	0.711709	-0.207737	-0.394104	0.285801	0.483334	0.0712928	
2.1	0.198	-99999	0.299108	0.0154766	0.192709	3.51932e-028	0	6.4232e-011	0.00299133	2.26723e-026	0	0.0147527	0	0	0.580419	0.419581	3.17915e-024	0.299108	1.33622	0.65954	0.0147527	0	1	0	0	0	0	0.25	0.25	13	18.2078	1.80904	1.00022	-0.26818	-0.207913	-0.59813	0.299107	0.243681	0.0147359	
1.25	1	-99999	0	0.0543508	2.84287e-015	0.102953	0	1.82904e-011	1.54971e-016	1.88864	3.54464e-014	2.10736e-015	0	0	0.084756	3.91461e-014	0.457763	0	-3.20758	8.39124e-014	2.44936	0	1.00028	0	0	0	0	0.25	0.24993	14	20.0072	1.26351	2.04695	5.68299	-0.146689	4.13678	-0.00938839	-0.0534758	2.00031	
0.825	1	-99999	0.000513622	0.000252972	1.23379e-007	0.000504721	0	3.92967e-009	3.13039e-011	1.98927	0.000386207	0.000396335	0	0	0.00040159	8.11677e-016	0.4998	0.000513622	-3.48838	0.00157534	2.49113	0	1	0	0	0	0	0.25	0.249999	15	-2.64701	3.59564	1.99937	5.55955	-0.208586	3.98032	0.000507718	0.00163745	1.99147	
0.269386	0.35	-99999	0.000646879	0.0345279	6.1917e-011	0.0649878	0	2.8791e-011	2.14421e-012	1.87661	1.19216e-009	0.00223845	0	0	0.0548746	1.41526e-010	0.472563	0.000646879	-3.25082	0.00671535	2.4164	0	1	0	0	0	0	0.25	0.25	16	-0.0346132	1.46054	1	5.53186	-0.207912	3.97955	0.000561628	0.005853	1.95058	
1.1	0.4	1	0.29931	1.47608e-005	0.18197	9.47584e-016	0	6.7347e-008	2.69398e-006	6.40062e-011	3.25184e-028	0.0276729	0	0	7.07115	4.18756e-009	1.46443	0.29931	-4.28257	0.264991	1.4921	0	10	0	0	0	0	3.75	0.375	17	15.1412	4.8296	0.989847	-0.195845	-0.20791	-0.601826	0.299348	0.264694	0.0277202	
1	0.45	1	0.299116	1.85074e-005	0.172114	6.70875e-016	0	5.37133e-008	3.19482e-006	3.61418e-011	4.41643e-029	0.0409706	0	0	8.4852	9.36825e-009	0.757402	0.299116	-2.1083	0.295029	0.798373	0	10	0	0	0	0	4	0.4	18	15.2422	4.73137	0.998792	-0.0896859	-0.207928	-0.598276	0.299116	0.295018	0.0393935	
1.0375	1	-99999	0	0.0197531	4.03328e-025	0.0392323	0	5.03259e-011	7.99061e-027	1.98026	1.595e-023	0	0	0	0.0309642	9.74024e-026	0.484826	0	-3.41498	1.64587e-023	2.50432	0	1.00062	0	0	0	0	0.25	0.249846	19	19.5443	1.70308	2.02163	5.62361	-0.182966	4.0931	-0.00672223	-0.0416459	2.02146	
0.35	0.730614	-99999	0.187487	0.673119	4.17439e-012	0.151117	0	1.47685e-012	2.81819e-012	0.223838	6.99644e-015	0.230388	0	0	0.91714	1.18154e-006	0.0414292	0.187487	1.24655	0.691165	0.646773	0	1	0	0	0	0	0.25	0.25	20	20.0294	0.170622	1.8789	3.47417	-0.207895	1.15765	0.1846	0.703577	0.621595	
1	0.225	1	0.299113	1.67145e-005	0.171274	1.05418e-015	0	5.94749e-008	2.87125e-006	6.28832e-011	2.56315e-028	0.0422053	0	0	7.48533	6.05799e-009	1.25734	0.299113	-3.60317	0.297892	1.29954	0	10	0	0	0	0	3.75	0.375	21	15.1958	4.77562	0.999644	-0.0799174	-0.207925	-0.598221	0.299113	0.297893	0.0404753	
1.1	0.2	1	0.299106	1.63866e-005	0.172837	1.0473e-015	0	6.06652e-008	2.8406e-006	6.37233e-011	2.74546e-028	0.0398047	0	0	7.40518	5.69875e-009	1.29741	0.299106	-3.733	0.292254	1.33722	0	10	0	0	0	0	3.75	0.375	22	15.1811	4.78423	0.997662	-0.0973257	-0.207913	-0.598093	0.299105	0.292262	0.0398094	
1.1	0.65	1	0.301899	1.40411e-005	0.210237	1.3882e-016	0	7.07988e-008	2.96073e-006	9.8574e-012	1.44267e-030	0.00511908	0	0	9.16276	5.39619e-009	0.418508	0.301899	-1.23503	0.225598	0.423627	0	9.99977	0	0	0	0	3.92857	0.392866	23	15.245	4.85131	0.97618	-0.375753	-0.207392	-0.635517	0.301548	0.224329	0.00156823	
1	0.675	1	0.299115	0.0127609	0.192056	7.80113e-028	0	7.79015e-011	0.00245807	6.09522e-026	0	0.0149612	0	0	7.12329	2.87672	1.89352e-021	0.299115	8.70521	3.11611	0.0149612	0	10	0	0	0	0	3.75	0.375	24	18.08	1.89283	0.998045	-0.263467	-0.207905	-0.598461	0.299129	0.24532	0.0148458	
1.6	0	-99999	0.299115	1.4372e-005	0.179374	1.1961e-015	0	6.91688e-008	2.58561e-006	8.29782e-011	7.17308e-028	0.030069	0	0	0.930627	5.01455e-010	0.0346868	0.299115	0.0162326	0.269584	0.0647558	0	1	0	0	0	0	0.25	0.25	25	15.1285	4.8412	0.992848	-0.175166	-0.207913	-0.59826	0.299116	0.269568	0.0302173	
1.43	0.3	-99999	0.295463	0.29476	0.221856	2.39303e-033	0	3.37256e-012	0.0655881	8.09459e-033	0	0.0201389	0	0	0.000173902	0.999826	2.80901e-040	0.295463	3.44038	1.34769	0.0201389	0	1	0	0	0	0	0.25	0.25	26	19.5905	0.529246	1.09281	0.128265	-0.20791	-0.534861	0.294981	0.352123	0.0225839	
1.77246	0.3	-99999	0.291431	0.335132	0.199449	4.06815e-033	0	2.96628e-012	0.0670401	1.2103e-032	0	0.0415681	0	0	0.000131619	0.999868	1.86116e-040	0.291431	3.56805	1.39106	0.0415681	0	1	0	0	0	0	0.25	0.25	27	19.5935	0.473498	1.26039	0.380688	-0.207911	-0.461473	0.290195	0.403351	0.0479349	
0.643247	0.3375	-99999	0.128891	2.45926	9.32706e-013	0.198914	0	4.04225e-013	2.30057e-012	0.0806447	2.00097e-017	0.602725	0	0	0.997341	1.40006e-005	0.00132233	0.128891	4.78559	1.80819	0.883607	0	1	0	0	0	0	0.25	0.25	28	20.3428	-0.39209	1	7.76348	-0.20791	2.11722	0.122018	1.71539	0.91591	
1.1	0.1	1	0.299113	1.64865e-005	0.171697	1.08888e-015	0	6.02976e-008	2.83908e-006	6.58515e-011	2.99161e-028	0.0415704	0	0	7.37352	5.74073e-009	1.31324	0.299113	-3.77341	0.296411	1.35481	0	10	0	0	0	0	3.75	0.375	29	15.1864	4.78159	1.00005	-0.0831949	-0.207913	-0.598222	0.299113	0.296426	0.0415772	
0.130053	0.35	-99999	1.44368e-005	0.000792001	8.89648e-009	0.00158174	0	1.25517e-009	7.06691e-012	1.99124	8.92142e-006	4.47398e-005	0	0	0.00125613	5.61789e-015	0.499372	1.44368e-005	-3.48842	0.00014315	2.49226	0	1	0	0	0	0	0.25	0.25	30	-1.21981	3.09999	1	5.56559	-0.207908	3.98797	1.25528e-005	0.000125389	1.99306	
1.0625	0.9	1	0.282527	0.931423	0.227346	9.33256e-035	0	1.06729e-012	0.212383	9.99005e-035	0	0.0842661	0	0	5.37927e-005	9.99991	3.32205e-044	0.282527	31.4806	10.6924	0.0842661	0	9.99997	0	0	0	0	3.75	0.375001	31	1.21412	0.0295668	0.966801	1.61703	-0.207727	-0.292603	0.279182	0.741209	0.101454	
1.15083	0.931206	-99999	0.111154	0.550735	4.10561e-012	0.325724	0	1.80503e-012	2.26781e-012	0.589687	1.5377e-013	0.211717	0	0	0.770077	5.34421e-007	0.114948	0.111154	0.463074	0.635152	1.24208	0	0.999973	0	0	0	0	0.25	0.250007	32	20.1769	0.257771	1.64236	5.06713	-0.206328	2.33384	0.107901	0.66749	1.14355	
1.1	0.775	1	0.298001	0.322444	0.244052	4.2432e-034	0	3.083e-012	0.0789265	1.31206e-033	0	0.00680708	0	0	0.00120764	9.99835	1.83495e-039	0.298001	30.4237	10.3418	0.00680708	0	9.99956	0	0	0	0	3.92857	0.392874	33	19.4736	0.49026	0.969402	0.120204	-0.206313	-0.557185	0.296444	0.358413	0.0147773	
1.09219	0.942092	-99999	0.139698	0.808942	2.7864e-012	0.290259	0	1.22888e-012	2.26072e-012	0.357753	1.58652e-014	0.27453	0	0	0.909771	1.35791e-006	0.0451125	0.139698	1.41398	0.823591	0.967654	0	0.999998	0	0	0	0	0.25	0.250001	34	20.3087	0.0907965	1.52972	5.05187	-0.207767	1.9099	0.135542	0.870877	0.944927	
1.08438	0.9	1	0.276644	0.951316	0.198486	1.76489e-034	0	1.04497e-012	0.189383	1.84972e-034	0	0.115401	0	0	5.78293e-005	9.99994	6.81453e-044	0.276644	31.6021	10.734	0.115401	0	10	0	0	0	0	3.75	0.375	35	1.47807	0.0203889	0.987661	1.87594	-0.207893	-0.198727	0.273059	0.785464	0.134056	
1.1	0.8375	1	0.291638	0.673541	0.248753	1.15653e-034	0	1.47592e-012	0.168042	1.71202e-034	0	0.0374045	0	0	0.000130013	9.9998	6.35971e-043	0.291638	30.9906	10.5288	0.0374045	0	9.99993	0	0	0	0	3.75	0.375003	36	1.19947	0.17035	0.966703	0.880122	-0.207828	-0.445573	0.289158	0.563739	0.0501307	
1.1	0.86875	1	0.288161	0.813374	0.245024	8.27731e-035	0	1.22219e-012	0.199887	1.01464e-034	0	0.0544101	0	0	7.49497e-005	9.99985	8.58932e-044	0.288161	31.2305	10.608	0.0544101	0	9.99993	0	0	0	0	3.75	0.375003	37	1.18117	0.0884237	0.965383	1.21757	-0.207567	-0.386062	0.285278	0.64985	0.0692124	
1.07344	0.875	1	0.294214	0.645441	0.260731	7.76589e-035	0	1.54018e-012	0.168786	1.19963e-034	0	0.0243892	0	0	0.000140953	9.99959	5.70405e-043	0.294214	30.9105	10.5023	0.0243892	0	9.99973	0	0	0	0	5	0.500014	38	1.12	0.188858	0.960497	0.740622	-0.206472	-0.488498	0.291964	0.535388	0.0358973	
1.08231	0.853125	1	0.295332	0.548419	0.256129	1.24097e-034	0	1.81266e-012	0.140883	2.25613e-034	0	0.0192572	0	0	0.000233895	9.99913	4.09159e-042	0.295332	30.7637	10.4539	0.0192572	0	9.99936	0	0	0	0	5	0.500032	39	1.3109	0.259601	0.964033	0.557051	-0.204491	-0.508946	0.293307	0.481766	0.0296797	
1	0.7875	1	0.300809	0.0748332	0.221883	0	0	1.32841e-011	0.0166534	0	0	0	0	0	0.105163	9.89492	0	0.300809	29.7762	10.1335	0	0	10.0001	0	0	0	0	3.75	0.374997	40	19.6435	1.12462	0.996067	-0.348102	-0.206803	-0.625794	0.300916	0.231623	-0.00356959	
1.05666	0.80625	1	0.302046	1.2208e-011	0.185172	1.67631e-033	0	0.0814298	2.26728e-012	1.36906e-022	0	0	0	0	5.1494	1.75553e-027	2.42743	0.302046	-7.36372	0.185172	2.42743	0	10.0043	0	0	0	0	5	0.499787	41	9.98805	10.9121	0.98036	-0.368684	-0.127113	-0.638045	0.30209	0.178141	-0.0108172	
1.07479	0.826783	1	0.300959	0.0234262	0.213221	0	0	4.24352e-011	0.00500977	0	0	0	0	0	2.64966	7.34969	0	0.300959	22.0775	7.56792	0	0	9.99935	0	0	0	0	5	0.500033	42	19.2384	1.62901	0.966733	-0.170232	-0.200648	-0.608575	0.299822	0.280496	-0.00184768	
1	0.84375	1	0.29866	0.234763	0.234832	1.36346e-033	0	4.23446e-012	0.0552933	5.79065e-033	0	0.00547562	0	0	0.00325132	9.99653	1.10734e-037	0.29866	30.3016	10.3031	0.00547562	0	9.99979	0	0	0	0	3.75	0.375008	43	19.3054	0.628084	0.989811	-0.0346952	-0.20665	-0.581458	0.298026	0.317059	0.00888731	
1.06229	0.857745	1	0.306029	8.12256e-012	0.190784	4.76365e-034	0	0.122387	1.55425e-012	5.84737e-023	0	0	0	0	5.20858	5.38872e-028	2.39669	0.306029	-7.31246	0.190784	2.39669	0	10.002	0	0	0	0	5	0.499902	44	9.87991	11.089	0.971833	-0.308577	-0.0820475	-0.699209	0.306291	0.192195	-0.0218238	
1.03125	0.9	1	0.285308	0.955511	0.24449	5.62737e-035	0	1.04038e-012	0.234305	5.87197e-035	0	0.0699895	0	0	4.63323e-005	9.9999	1.37647e-044	0.285308	31.4695	10.6887	0.0699895	0	9.99995	0	0	0	0	3.92857	0.392859	45	1.11479	0.0184783	0.948231	1.54886	-0.207606	-0.335647	0.28199	0.737635	0.08681	
1.05904	0.838429	1	0.30229	2.42889e-011	0.200979	1.03051e-032	0	0.040928	4.89604e-012	4.23016e-022	0	0	0	0	5.56926	1.62299e-026	2.21669	0.30229	-6.69101	0.200979	2.21669	0	10.0026	0	0	0	0	5	0.499868	46	10.1642	10.6133	0.975399	-0.391696	-0.164374	-0.644576	0.302341	0.195295	-0.0042495	
1.03183	0.85294	1	0.303197	9.59676e-012	0.183165	2.39387e-033	0	0.103587	1.76301e-012	2.48708e-022	0	0	0	0	3.48127	5.70294e-028	3.26149	0.303197	-9.88806	0.183165	3.26149	0	10.0043	0	0	0	0	5	0.499787	47	9.85546	11.0166	0.982806	-0.341178	-0.10278	-0.659663	0.303614	0.178171	-0.0104486	
1.04841	0.878942	1	0.293197	0.620297	0.251288	1.2775e-034	0	1.60261e-012	0.156335	2.0534e-034	0	0.030639	0	0	0.000164766	9.99962	1.44446e-042	0.293197	30.8981	10.4992	0.030639	0	9.99979	0	0	0	0	5	0.500011	48	1.1299	0.206114	0.965024	0.748527	-0.206684	-0.474443	0.291046	0.531553	0.0416784	
1.1	0.80625	1	0.294715	0.519773	0.248796	1.95079e-034	0	1.91256e-012	0.129701	3.74206e-034	0	0.0223869	0	0	0.00028285	9.99962	1.1048e-041	0.294715	30.7379	10.4453	0.0223869	0	9.9999	0	0	0	0	3.75	0.375004	49	1.34688	0.2829	0.967728	0.532987	-0.207944	-0.498974	0.29264	0.471613	0.0330079	
1.0628	0.769093	1	0.300609	1.13808e-005	0.202359	4.96124e-016	0	8.73487e-008	2.30983e-006	4.34643e-011	1.46866e-028	0.00704122	0	0	6.85464	2.06903e-009	1.57214	0.300609	-4.68823	0.223485	1.57918	0	9.99892	0	0	0	0	5	0.500054	50	15.168	4.94254	0.982311	-0.345936	-0.201287	-0.621732	0.300677	0.224093	0.0060994	
1	0.871875	1	0.29401	0.40278	0.227102	9.20823e-034	0	2.46808e-012	0.0917435	2.27941e-033	0	0.0289811	0	0	0.000665881	9.99921	6.21111e-040	0.29401	30.6081	10.405	0.0289811	0	9.99988	0	0	0	0	3.92857	0.392862	51	19.4022	0.393646	0.982017	0.412676	-0.207213	-0.496402	0.292476	0.428808	0.0370801	
1.03393	0.82411	1	0.299606	9.85896e-006	0.19998	3.79207e-016	0	1.00832e-007	1.97744e-006	3.83495e-011	1.15082e-028	0.00292525	0	0	6.58665	1.27729e-009	1.70656	0.299606	-5.10796	0.208758	1.70948	0	9.99976	0	0	0	0	5	0.500012	52	14.963	5.00488	0.987778	-0.385714	-0.205391	-0.60609	0.299638	0.209384	0.00300736	
1.07833	0.805385	1	0.301622	0.0153122	0.215005	0	0	6.49219e-011	0.00330195	0	0	0	0	0	5.61405	4.38508	0	0.301622	13.1738	4.60338	0	0	9.99912	0	0	0	0	5	0.500044	53	19.0911	1.81368	0.968338	-0.305006	-0.197647	-0.621326	0.300668	0.239166	-0.00588086	
1.06681	0.788844	1	0.302371	7.83247e-012	0.170607	4.88428e-034	0	0.12692	1.34024e-012	6.2175e-023	0	0	0	0	4.98646	4.13647e-028	2.51051	0.302371	-7.65846	0.170607	2.51051	0	10.0075	0	0	0	0	5	0.499626	54	9.76683	11.1048	0.980095	-0.352591	-0.0920378	-0.6403	0.302402	0.160151	-0.00865055	
1.08977	0.790625	1	0.299275	0.0343931	0.206358	7.15633e-031	0	2.89039e-011	0.00711834	2.07459e-029	0	0.000898343	0	0	1.05299	8.9455	1.93906e-027	0.299275	26.8816	9.16167	0.000898343	0	9.99849	0	0	0	0	5	0.500075	55	18.5472	1.46224	0.969391	-0.0351113	-0.199392	-0.580859	0.298021	0.312344	0.00750245	
1.03891	0.784227	1	0.299266	1.12865e-005	0.195279	5.97504e-016	0	8.80783e-008	2.21055e-006	5.27832e-011	2.55951e-028	0.00737135	0	0	6.50416	1.84786e-009	1.74769	0.299266	-5.21357	0.217395	1.75506	0	9.99953	0	0	0	0	5	0.500023	56	15.0406	4.94615	0.989957	-0.347341	-0.204078	-0.601399	0.299338	0.218337	0.0072077	
1.08112	0.773803	1	0.301673	0.00460908	0.213289	0	0	2.15682e-010	0.00098598	0	0	0	0	0	9.78796	0.206846	0	0.301673	0.626133	0.421121	0	0	9.9948	0	0	0	0	5	0.50026	57	18.5179	2.3351	0.97387	-0.318207	-0.172285	-0.629482	0.301319	0.219985	-0.00409761	
1.1	0.7125	1	0.301233	0.0128565	0.212639	0	0	7.73223e-011	0.00274191	0	0	0	0	0	6.86136	3.13739	0	0.301233	9.42775	3.35277	0	0	9.99875	0	0	0	0	3.75	0.375047	58	18.9328	1.88959	0.97245	-0.295469	-0.198811	-0.61803	0.300448	0.240424	-0.00108462	
1.1	0.74375	1	0.299705	0.0265145	0.20759	0	0	3.74925e-011	0.00552046	0	0	0	0	0	2.03401	7.96442	0	0.299705	23.9253	8.17753	0	0	9.99843	0	0	0	0	3.57143	0.357199	59	18.9226	1.57523	0.970226	-0.0809701	-0.199253	-0.588654	0.29853	0.300096	0.00590622	
1.07735	0.750481	1	0.303215	1.03765e-011	0.186023	5.91671e-034	0	0.095803	1.93598e-012	5.68519e-023	0	0	0	0	6.09795	1.28245e-027	1.95567	0.303215	-5.96282	0.186023	1.95567	0	10.0093	0	0	0	0	5	0.499536	60	9.90799	10.9827	0.975915	-0.423393	-0.15273	-0.65058	0.302787	0.180501	-0.00883875	
1.1	0.68125	1	0.301871	0.00622362	0.214629	0	0	1.59729e-010	0.00133973	0	0	0	0	0	9.50216	0.497488	0	0.301871	1.50003	0.713456	0	0	9.99965	0	0	0	0	3.75	0.375013	61	18.6066	2.20467	0.974326	-0.378225	-0.204425	-0.63204	0.301335	0.22161	-0.00215912	
1.08303	0.728125	1	0.301994	5.51188e-011	0.207621	1.82677e-032	0	0.0180355	1.14777e-011	3.30445e-022	0	1.54063e-040	0	0	8.45028	2.97294e-025	0.774399	0.301994	-2.34123	0.207621	0.774399	0	9.99908	0	0	0	0	5	0.500046	62	10.5767	10.2574	0.975956	-0.381396	-0.176772	-0.636098	0.30173	0.204114	-0.00408621	
1	0.73125	1	0.299444	0.0179145	0.199396	9.50901e-029	0	5.54911e-011	0.00358268	5.2923e-027	0	0.00792701	0	0	4.6295	5.37045	3.52362e-023	0.299444	16.1645	5.59721	0.00792701	0	9.99995	0	0	0	0	3.75	0.375002	63	18.231	1.74551	0.99765	-0.307056	-0.20759	-0.604365	0.299515	0.23499	0.00751983	
1.05667	0.682477	1	0.299587	1.24408e-005	0.193954	6.62122e-016	0	7.99058e-008	2.42011e-006	5.30642e-011	2.3433e-028	0.0118151	0	0	6.82029	2.57748e-009	1.58995	0.299587	-4.72258	0.229402	1.60177	0	10.0002	0	0	0	0	5	0.49999	64	15.0969	4.90386	0.988041	-0.325766	-0.209692	-0.606249	0.299628	0.229496	0.011384	
1.06606	0.735712	1	0.300559	1.17353e-005	0.201471	5.04963e-016	0	8.47099e-008	2.37133e-006	4.29022e-011	1.36374e-028	0.00799601	0	0	6.97548	2.29833e-009	1.51145	0.300559	-4.50236	0.225461	1.51945	0	9.99838	0	0	0	0	5	0.500081	65	15.1937	4.92922	0.982619	-0.332847	-0.197071	-0.621022	0.300651	0.225134	0.00692359	
1.0269	0.689646	1	0.299093	1.00054e-005	0.191481	1.63454e-015	0	9.93555e-008	1.92153e-006	1.62882e-010	8.31917e-027	0.0117413	0	0	4.22067	8.19139e-010	2.88967	0.299093	-8.62202	0.226706	2.90141	0	10	0	0	0	0	5	0.5	66	14.9674	4.99848	0.995099	-0.320933	-0.207952	-0.597816	0.299086	0.226648	0.0128441	
1.06767	0.716546	1	0.301888	2.34987e-011	0.198468	2.09141e-032	0	0.0423043	4.67758e-012	8.8738e-022	0	0	0	0	4.24156	1.10533e-026	2.88125	0.301888	-8.68606	0.198468	2.88125	0	10.0041	0	0	0	0	5	0.499797	67	9.90531	10.6277	0.981491	-0.416204	-0.176673	-0.640745	0.302033	0.19307	-0.00131706	
1.055	0.701829	1	0.299655	1.22855e-005	0.195578	5.69157e-016	0	8.09162e-008	2.4099e-006	4.61906e-011	1.5782e-028	0.009903	0	0	7.00523	2.57078e-009	1.49729	0.299655	-4.45224	0.22529	1.50719	0	9.99981	0	0	0	0	5	0.50001	68	15.095	4.90932	0.987504	-0.33387	-0.205879	-0.607393	0.299721	0.225302	0.00937763	
1.04391	0.724195	1	0.299321	1.20339e-005	0.193611	6.62506e-016	0	8.26077e-008	2.33681e-006	5.48904e-011	2.67661e-028	0.0102947	0	0	6.65392	2.27182e-009	1.67308	0.299321	-4.97806	0.224498	1.68338	0	10.0001	0	0	0	0	5	0.499996	69	15.004	4.91831	0.989748	-0.33309	-0.207289	-0.602153	0.299372	0.224443	0.0103118	
1.07872	0.694212	1	0.301512	6.108e-006	0.211596	8.27176e-017	0	1.62753e-007	1.29626e-006	1.35025e-011	8.57863e-030	0.000111357	0	0	6.72999	3.2837e-010	1.63446	0.301512	-4.90293	0.211931	1.63457	0	9.99891	0	0	0	0	5	0.500055	70	14.874	5.21281	0.979561	-0.404992	-0.198223	-0.634512	0.301525	0.208625	9.63626e-005	
1.04433	0.750443	1	0.299666	1.09082e-005	0.197263	6.72479e-016	0	9.11332e-008	2.15816e-006	6.14669e-011	4.22466e-028	0.00746148	0	0	6.12925	1.588e-009	1.93496	0.299666	-5.77503	0.21965	1.94243	0	9.99918	0	0	0	0	5	0.500041	71	15.1294	4.96096	0.988719	-0.349225	-0.203208	-0.607577	0.299745	0.219212	0.00714022	
1.03629	0.706486	1	0.299188	1.14259e-005	0.192472	8.85168e-016	0	8.70036e-008	2.20569e-006	7.72412e-011	7.80902e-028	0.0109824	0	0	5.89723	1.7133e-009	2.05139	0.299188	-6.11022	0.225421	2.06237	0	10	0	0	0	0	5	0.5	72	15.0316	4.94082	0.992553	-0.329515	-0.208305	-0.599567	0.299199	0.225308	0.0107396	
