              x	              y	              z	           time	in	    Distance	        Time	          Na	          Cl	          Br	
            1.6	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  9.3469e-05	  9.0663e-04	
            1.7	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  8.2361e-05	  9.1774e-04	
            1.8	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  7.2401e-05	  9.2770e-04	
            1.9	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  6.3500e-05	  9.3660e-04	
              2	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  5.5571e-05	  9.4453e-04	
            2.1	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  4.8529e-05	  9.5157e-04	
            2.2	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  4.2291e-05	  9.5781e-04	
            2.3	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  3.6782e-05	  9.6332e-04	
            2.4	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  3.1928e-05	  9.6817e-04	
            2.5	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  2.7663e-05	  9.7244e-04	
            2.6	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  2.3923e-05	  9.7618e-04	
            2.7	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  2.0652e-05	  9.7945e-04	
            2.8	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.7796e-05	  9.8231e-04	
            2.9	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.5309e-05	  9.8479e-04	
              3	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.3148e-05	  9.8695e-04	
            3.1	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.1273e-05	  9.8883e-04	
            3.2	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  9.6498e-06	  9.9045e-04	
            3.3	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  8.2472e-06	  9.9186e-04	
            3.4	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  7.0375e-06	  9.9307e-04	
            3.5	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  5.9960e-06	  9.9411e-04	
            3.6	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  5.1009e-06	  9.9500e-04	
            3.7	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  4.3330e-06	  9.9577e-04	
            3.8	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  3.6753e-06	  9.9643e-04	
            3.9	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  3.1129e-06	  9.9699e-04	
              4	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  2.6328e-06	  9.9747e-04	
            4.1	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  2.2237e-06	  9.9788e-04	
            4.2	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.8755e-06	  9.9823e-04	
            4.3	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.5796e-06	  9.9852e-04	
            4.4	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.3286e-06	  9.9877e-04	
            4.5	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.1160e-06	  9.9899e-04	
            4.6	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  9.3620e-07	  9.9917e-04	
            4.7	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  7.8431e-07	  9.9932e-04	
            4.8	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  6.5621e-07	  9.9945e-04	
            4.9	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  5.4833e-07	  9.9955e-04	
              5	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  4.5760e-07	  9.9965e-04	
            5.1	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  3.8139e-07	  9.9972e-04	
            5.2	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  3.1748e-07	  9.9979e-04	
            5.3	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  2.6395e-07	  9.9984e-04	
            5.4	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  2.1918e-07	  9.9988e-04	
            5.5	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.8178e-07	  9.9992e-04	
            5.6	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.5057e-07	  9.9995e-04	
            5.7	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.2458e-07	  9.9998e-04	
            5.8	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.0295e-07	  1.0000e-03	
            5.9	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  8.4970e-08	  1.0000e-03	
              6	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  7.0050e-08	  1.0000e-03	
            6.1	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  5.7682e-08	  1.0000e-03	
            6.2	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  4.7443e-08	  1.0001e-03	
            6.3	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  3.8976e-08	  1.0001e-03	
            6.4	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  3.1984e-08	  1.0001e-03	
            6.5	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  2.6216e-08	  1.0001e-03	
            6.6	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  2.1466e-08	  1.0001e-03	
            6.7	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.7558e-08	  1.0001e-03	
            6.8	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.4350e-08	  1.0001e-03	
            6.9	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.1722e-08	  1.0001e-03	
              7	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  9.5771e-09	  1.0001e-03	
            7.1	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  7.8398e-09	  1.0001e-03	
            7.2	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  6.4534e-09	  1.0001e-03	
            7.3	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  5.3836e-09	  1.0001e-03	
            7.4	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  4.6245e-09	  1.0001e-03	
            7.5	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  4.2122e-09	  1.0001e-03	
            7.6	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  4.2497e-09	  1.0001e-03	
            7.7	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  4.9545e-09	  1.0001e-03	
            7.8	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  6.7436e-09	  1.0001e-03	
            7.9	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.0388e-08	  1.0001e-03	
              8	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.7288e-08	  1.0001e-03	
            8.1	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  2.9967e-08	  1.0001e-03	
            8.2	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  5.2946e-08	  1.0000e-03	
            8.3	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  9.4298e-08	  1.0000e-03	
            8.4	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.6839e-07	  9.9993e-04	
            8.5	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  3.0072e-07	  9.9980e-04	
            8.6	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  5.3637e-07	  9.9957e-04	
            8.7	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  9.5477e-07	  9.9915e-04	
            8.8	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.6953e-06	  9.9841e-04	
            8.9	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  3.0015e-06	  9.9710e-04	
              9	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  5.2964e-06	  9.9481e-04	
            9.1	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  9.4064e-06	  9.9070e-04	
            9.2	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.6794e-05	  9.8331e-04	
            9.3	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  2.9847e-05	  9.7025e-04	
            9.4	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  4.8265e-05	  9.5184e-04	
            9.5	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  6.8581e-05	  9.3152e-04	
            9.6	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  8.2591e-05	  9.1751e-04	
            9.7	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  9.2410e-05	  9.0769e-04	
            9.8	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  9.8801e-05	  9.0130e-04	
            9.9	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.0173e-04	  8.9837e-04	
             10	              0	              0	            0.1	 1	  0.0000e+00	  1.0007e-01	  1.0001e-03	  1.0058e-04	  8.9952e-04	
              0	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  8.0857e-04	  1.9150e-04	
            0.1	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  7.7175e-04	  2.2832e-04	
            0.2	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  7.3488e-04	  2.6519e-04	
            0.3	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  6.9822e-04	  3.0185e-04	
            0.4	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  6.6198e-04	  3.3809e-04	
            0.5	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  6.2631e-04	  3.7376e-04	
            0.6	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  5.9133e-04	  4.0875e-04	
            0.7	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  5.5712e-04	  4.4295e-04	
            0.8	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  5.2379e-04	  4.7629e-04	
            0.9	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  4.9140e-04	  5.0868e-04	
              1	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  4.6002e-04	  5.4007e-04	
            1.1	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  4.2969e-04	  5.7039e-04	
            1.2	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  4.0047e-04	  5.9961e-04	
            1.3	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  3.7241e-04	  6.2768e-04	
            1.4	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  3.4553e-04	  6.5456e-04	
            1.5	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  3.1986e-04	  6.8023e-04	
            1.6	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.9542e-04	  7.0466e-04	
            1.7	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.7223e-04	  7.2786e-04	
            1.8	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.5029e-04	  7.4980e-04	
            1.9	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.2960e-04	  7.7050e-04	
              2	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.1013e-04	  7.8996e-04	
            2.1	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.9188e-04	  8.0821e-04	
            2.2	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.7483e-04	  8.2527e-04	
            2.3	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.5893e-04	  8.4116e-04	
            2.4	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.4416e-04	  8.5593e-04	
            2.5	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.3048e-04	  8.6962e-04	
            2.6	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.1784e-04	  8.8226e-04	
            2.7	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.0619e-04	  8.9391e-04	
            2.8	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  9.5491e-05	  9.0461e-04	
            2.9	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  8.5689e-05	  9.1441e-04	
              3	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  7.6733e-05	  9.2337e-04	
            3.1	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  6.8571e-05	  9.3153e-04	
            3.2	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  6.1153e-05	  9.3895e-04	
            3.3	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  5.4428e-05	  9.4567e-04	
            3.4	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  4.8346e-05	  9.5176e-04	
            3.5	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  4.2859e-05	  9.5724e-04	
            3.6	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  3.7921e-05	  9.6218e-04	
            3.7	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  3.3488e-05	  9.6661e-04	
            3.8	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.9517e-05	  9.7058e-04	
            3.9	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.5968e-05	  9.7413e-04	
              4	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.2804e-05	  9.7730e-04	
            4.1	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.9988e-05	  9.8011e-04	
            4.2	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.7489e-05	  9.8261e-04	
            4.3	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.5275e-05	  9.8483e-04	
            4.4	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.3318e-05	  9.8678e-04	
            4.5	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.1591e-05	  9.8851e-04	
            4.6	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.0070e-05	  9.9003e-04	
            4.7	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  8.7347e-06	  9.9137e-04	
            4.8	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  7.5634e-06	  9.9254e-04	
            4.9	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  6.5382e-06	  9.9356e-04	
              5	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  5.6426e-06	  9.9446e-04	
            5.1	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  4.8618e-06	  9.9524e-04	
            5.2	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  4.1823e-06	  9.9592e-04	
            5.3	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  3.5920e-06	  9.9651e-04	
            5.4	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  3.0801e-06	  9.9702e-04	
            5.5	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.6370e-06	  9.9747e-04	
            5.6	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.2542e-06	  9.9785e-04	
            5.7	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.9240e-06	  9.9818e-04	
            5.8	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.6397e-06	  9.9846e-04	
            5.9	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.3953e-06	  9.9871e-04	
              6	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.1855e-06	  9.9892e-04	
            6.1	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.0058e-06	  9.9910e-04	
            6.2	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  8.5208e-07	  9.9925e-04	
            6.3	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  7.2080e-07	  9.9938e-04	
            6.4	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  6.0888e-07	  9.9949e-04	
            6.5	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  5.1360e-07	  9.9959e-04	
            6.6	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  4.3262e-07	  9.9967e-04	
            6.7	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  3.6391e-07	  9.9974e-04	
            6.8	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  3.0571e-07	  9.9980e-04	
            6.9	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.5650e-07	  9.9985e-04	
              7	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.1499e-07	  9.9989e-04	
            7.1	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.8007e-07	  9.9992e-04	
            7.2	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.5083e-07	  9.9995e-04	
            7.3	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.2653e-07	  9.9998e-04	
            7.4	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.0663e-07	  1.0000e-03	
            7.5	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  9.0802e-08	  1.0000e-03	
            7.6	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  7.9014e-08	  1.0000e-03	
            7.7	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  7.1647e-08	  1.0000e-03	
            7.8	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  6.9713e-08	  1.0000e-03	
            7.9	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  7.5221e-08	  1.0000e-03	
              8	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  9.1795e-08	  1.0000e-03	
            8.1	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.2569e-07	  9.9998e-04	
            8.2	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.8750e-07	  9.9992e-04	
            8.3	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.9484e-07	  9.9981e-04	
            8.4	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  4.7689e-07	  9.9963e-04	
            8.5	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  7.8158e-07	  9.9932e-04	
            8.6	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.2872e-06	  9.9882e-04	
            8.7	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.1212e-06	  9.9798e-04	
            8.8	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  3.4896e-06	  9.9661e-04	
            8.9	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  5.7246e-06	  9.9438e-04	
              9	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  9.3595e-06	  9.9074e-04	
            9.1	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.5387e-05	  9.8471e-04	
            9.2	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  2.5409e-05	  9.7469e-04	
            9.3	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  4.1741e-05	  9.5836e-04	
            9.4	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  6.3650e-05	  9.3645e-04	
            9.5	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  8.6733e-05	  9.1337e-04	
            9.6	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.0291e-04	  8.9718e-04	
            9.7	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.1430e-04	  8.8580e-04	
            9.8	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.2177e-04	  8.7833e-04	
            9.9	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.2551e-04	  8.7459e-04	
             10	              0	              0	            0.2	 1	  0.0000e+00	  2.0014e-01	  1.0001e-03	  1.2515e-04	  8.7494e-04	
              0	              0	              0	            0.3	 1	  0.0000e+00	  3.0021e-01	  1.0001e-03	  7.8975e-04	  2.1032e-04	
            0.1	              0	              0	            0.3	 1	  0.0000e+00	  3.0021e-01	  1.0001e-03	  7.8484e-04	  2.1523e-04	
            0.2	              0	              0	            0.3	 1	  0.0000e+00	  3.0021e-01	  1.0001e-03	  7.7832e-04	  2.2175e-04	
            0.3	              0	              0	            0.3	 1	  0.0000e+00	  3.0021e-01	  1.0001e-03	  7.7003e-04	  2.3004e-04	
            0.4	              0	              0	            0.3	 1	  0.0000e+00	  3.0021e-01	  1.0001e-03	  7.5988e-04	  2.4019e-04	
            0.5	              0	              0	            0.3	 1	  0.0000e+00	  3.0021e-01	  1.0001e-03	  7.4783e-04	  2.5224e-04	
            0.6	              0	              0	            0.3	 1	  0.0000e+00	  3.0021e-01	  1.0001e-03	  7.3393e-04	  2.6614e-04	
            0.7	              0	              0	            0.3	 1	  0.0000e+00	  3.0021e-01	  1.0001e-03	  7.1826e-04	  2.8181e-04	
            0.8	              0	              0	            0.3	 1	  0.0000e+00	  3.0021e-01	  1.0001e-03	  7.0092e-04	  2.9915e-04	
            0.9	              0	              0	            0.3	 1	  0.0000e+00	  3.0021e-01	  1.0001e-03	  6.8205e-04	  3.1802e-04	
              1	              0	              0	            0.3	 1	  0.0000e+00	  3.0021e-01	  1.0001e-03	  6.6182e-04	  3.3826e-04	
            1.1	              0	              0	            0.3	 1	  0.0000e+00	  3.0021e-01	  1.0001e-03	  6.4038e-04	  3.5969e-04	
