x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
1.1	0.65	1	0.100071	0.213924	1.30214e-011	0.0707036	0	4.64695e-012	2.79386e-012	0.32953	2.19107e-013	0.0333778	4.59205e-008	0.111635	2.31373	2.98466e-007	3.84313	0.100071	-12.4046	0.100134	4.50002	0	10	0.00824281	0	0	0	3.92857	0.392857	23	19.314	0.668454	1.59977	1.35057	-0.207912	0.802115	0.0990642	0.0991265	0.666903	
1	0.675	1	0.0916743	0.215446	1.21208e-011	0.0780645	0	4.61413e-012	2.61912e-012	0.361268	2.66841e-013	0.0305773	3.97561e-008	0.128588	2.23662	2.74334e-007	3.88169	0.0916743	-12.6973	0.0917324	4.60878	0	10	0.0140589	0	0	0	3.75	0.375	24	19.3204	0.665376	1.58069	1.45286	-0.207912	0.860325	0.0907485	0.0908057	0.735948	
1.6	0	-99999	0.150085	0.19999	2.10094e-011	0.0330534	0	4.97072e-012	4.21414e-012	0.164787	4.72874e-014	0.0500604	9.83461e-008	0.0418182	0.651405	1.10773e-007	0.174298	0.150085	-0.621993	0.150182	0.505835	0	1	0	0	0	0	0.25	0.25	25	19.2686	0.697706	1.59877	0.825054	-0.207913	0.455361	0.1486	0.148696	0.339433	
1.43	0.3	-99999	0.131124	0.202828	1.73285e-011	0.048644	0	4.90117e-012	3.52512e-012	0.23912	1.17503e-013	0.0437345	6.35321e-008	0.0809155	0.592768	8.67307e-008	0.203616	0.131124	-1.11952	0.131204	0.696945	0	1	0.00114132	0	0	0	0.25	0.25	26	19.2823	0.691586	1.61557	1.06143	-0.207913	0.586821	0.129821	0.1299	0.50074	
1.77246	0.3	-99999	0.134187	0.200373	1.78834e-011	0.047548	0	4.96121e-012	3.59398e-012	0.236595	1.18905e-013	0.0447553	6.18277e-008	0.0852198	0.590411	8.59545e-008	0.204795	0.134187	-1.15334	0.134266	0.704133	0	1	0.00136846	0	0	0	0.25	0.25	27	19.277	0.696874	1.62522	1.05532	-0.207913	0.565582	0.132855	0.132933	0.506764	
0.643247	0.3375	-99999	0.0570119	0.22175	8.88604e-012	0.109785	0	4.48295e-012	1.97633e-012	0.493618	4.8483e-013	0.0190163	2.09027e-008	0.201914	0.499867	4.90118e-008	0.250066	0.0570119	-2.56131	0.0570491	1.27631	0	1	0.0590042	0	0	0	0.25	0.25	28	19.3471	0.65285	1.34153	1.88456	-0.207912	1.10061	0.0564219	0.0564587	1.0304	
1.1	0.1	1	0.152883	0.486113	1.15703e-011	0.00576218	0	2.04499e-012	5.64118e-012	0.0118185	3.95249e-018	0.0508837	0.000118263	1.04297e-006	9.16274	1.23233e-005	0.418623	0.152883	-0.576828	0.153018	0.48709	0	10	0	0	0	0	3.75	0.375	29	19.6454	0.311976	1.50902	0.563409	-0.207913	0.436067	0.151357	0.151478	0.088735	
0.130053	0.35	-99999	0.0110143	0.229847	4.38828e-012	0.15257	0	4.32502e-012	1.01162e-012	0.661827	5.56751e-013	0.00367377	3.60336e-009	0.2927	0.463459	2.49901e-008	0.26827	0.0110143	-3.5637	0.0110213	1.67174	0	1	0.138032	0	0	0	0.25	0.25	30	19.3807	0.637275	1.07614	2.44172	-0.207913	1.41926	0.0108999	0.0109068	1.40556	
1.0625	0.9	1	0.0873173	0.215093	1.16773e-011	0.0836965	0	4.6217e-012	2.51916e-012	0.387968	3.18917e-013	0.0291234	3.49719e-008	0.149764	2.1647	2.54544e-007	3.91765	0.0873173	-13.0074	0.0873707	4.71796	0	10	0.0243054	0	0	0	3.75	0.375	31	19.3228	0.666088	1.62378	1.54195	-0.207912	0.89049	0.0864392	0.0864918	0.807807	
1.15083	0.931206	-99999	0.0889069	0.214243	1.18353e-011	0.0831578	0	4.64002e-012	2.54315e-012	0.386999	3.22086e-013	0.0296533	3.49983e-008	0.152596	0.529196	6.2325e-008	0.235402	0.0889069	-1.98111	0.0889601	1.0404	0	1	0.026068	0	0	0	0.25	0.25	32	19.3212	0.667806	1.64484	1.53855	-0.207912	0.879461	0.0880148	0.0880675	0.810716	
1.1	0.775	1	0.093128	0.21421	1.22785e-011	0.0780593	0	4.64075e-012	2.63799e-012	0.363328	2.76551e-013	0.0310617	3.90184e-008	0.134626	2.21987	2.71105e-007	3.89007	0.093128	-12.7721	0.0931856	4.63177	0	10	0.0166873	0	0	0	3.92857	0.392857	33	19.3184	0.667874	1.61506	1.46121	-0.207912	0.850222	0.0921917	0.0922485	0.750066	
1.09219	0.942092	-99999	0.0856043	0.215135	1.15027e-011	0.0857801	0	4.6208e-012	2.48198e-012	0.397548	3.37933e-013	0.0285519	3.34922e-008	0.157067	0.526049	6.09682e-008	0.236976	0.0856043	-2.03567	0.0856558	1.06299	0	1	0.0288687	0	0	0	0.25	0.25	34	19.324	0.666003	1.64406	1.57253	-0.207912	0.902353	0.0847444	0.0847955	0.831613	
1.08438	0.9	1	0.087799	0.214968	1.1726e-011	0.0833072	0	4.62438e-012	2.52819e-012	0.386386	3.16528e-013	0.0292841	3.52068e-008	0.149062	2.16749	2.5549e-007	3.91625	0.087799	-12.9955	0.0878526	4.71336	0	10	0.0239339	0	0	0	3.75	0.375	35	19.3224	0.666339	1.62499	1.53686	-0.207912	0.887151	0.0869162	0.0869691	0.804627	
1.1	0.8375	1	0.0896849	0.214683	1.19192e-011	0.081457	0	4.63052e-012	2.56644e-012	0.378307	3.02382e-013	0.0299132	3.64881e-008	0.144036	2.18514	2.60774e-007	3.90743	0.0896849	-12.9186	0.08974	4.68518	0	10	0.0212191	0	0	0	3.75	0.375	36	19.321	0.666916	1.62084	1.51032	-0.207912	0.874082	0.0887831	0.0888375	0.785554	
1.1	0.86875	1	0.0885587	0.214868	1.18036e-011	0.0825365	0	4.62654e-012	2.54373e-012	0.382991	3.10443e-013	0.0295375	3.57425e-008	0.146866	2.17501	2.57711e-007	3.91249	0.0885587	-12.9624	0.088613	4.70129	0	10	0.0227159	0	0	0	3.75	0.375	37	19.3218	0.666543	1.62244	1.52567	-0.207912	0.881887	0.0876682	0.0877217	0.796444	
1.07344	0.875	1	0.0882737	0.214954	1.17746e-011	0.0827466	0	4.62469e-012	2.53851e-012	0.383813	3.11553e-013	0.0294425	3.56225e-008	0.147143	2.17373	2.57236e-007	3.91313	0.0882737	-12.9676	0.0883278	4.70342	0	10	0.0228342	0	0	0	5	0.5	38	19.3221	0.666369	1.62117	1.52828	-0.207912	0.883863	0.0873859	0.0874392	0.797922	
1.08231	0.853125	1	0.0891473	0.214798	1.1864e-011	0.0819282	0	4.62803e-012	2.55592e-012	0.380291	3.05577e-013	0.0297339	3.61773e-008	0.145083	2.18116	2.59511e-007	3.90942	0.0891473	-12.9355	0.089202	4.69154	0	10	0.0217267	0	0	0	5	0.5	39	19.3214	0.666683	1.62052	1.51676	-0.207912	0.877809	0.0882508	0.0883048	0.789868	
1	0.7875	1	0.0873666	0.215483	1.16836e-011	0.0830055	0	4.61332e-012	2.52508e-012	0.384067	3.08997e-013	0.0291401	3.56697e-008	0.145177	2.1778	2.5762e-007	3.9111	0.0873666	-12.9467	0.0874208	4.69767	0	10	0.0215934	0	0	0	3.75	0.375	40	19.3231	0.6653	1.60247	1.5283	-0.207912	0.890163	0.0864859	0.0865393	0.794346	
1.05666	0.80625	1	0.0903313	0.214766	1.19862e-011	0.0805524	0	4.62874e-012	2.58185e-012	0.373962	2.9361e-013	0.0301289	3.72498e-008	0.140422	2.19698	2.63964e-007	3.90151	0.0903313	-12.8666	0.0903871	4.667	0	10	0.0191154	0	0	0	5	0.5	41	19.3206	0.666749	1.61194	1.49574	-0.207912	0.86961	0.089422	0.089477	0.773529	
1.07479	0.826783	1	0.0903603	0.214632	1.19891e-011	0.0807204	0	4.63162e-012	2.58087e-012	0.374975	2.96259e-013	0.0301385	3.70456e-008	0.141712	2.19318	2.6308e-007	3.90341	0.0903603	-12.8837	0.0904159	4.67267	0	10	0.019954	0	0	0	5	0.5	42	19.3205	0.667019	1.61802	1.4993	-0.207912	0.869404	0.0894515	0.0895064	0.777206	
1	0.84375	1	0.0862971	0.215477	1.15755e-011	0.0843185	0	4.61347e-012	2.50164e-012	0.390155	3.20938e-013	0.0287833	3.46775e-008	0.149845	2.16275	2.53448e-007	3.91862	0.0862971	-13.0142	0.0863502	4.72157	0	10	0.024213	0	0	0	3.75	0.375	43	19.3238	0.665314	1.61332	1.54863	-0.207912	0.897567	0.0854281	0.0854804	0.810451	
1.06229	0.857745	1	0.0887216	0.214908	1.18205e-011	0.0822728	0	4.62568e-012	2.54785e-012	0.381696	3.07687e-013	0.0295919	3.59634e-008	0.145711	2.1786	2.58651e-007	3.9107	0.0887216	-12.9462	0.0887761	4.69568	0	10	0.021877	0	0	0	5	0.5	44	19.3218	0.666462	1.61868	1.52129	-0.207912	0.880762	0.0878289	0.0878827	0.792706	
1.03125	0.9	1	0.0862566	0.215345	1.15707e-011	0.0845881	0	4.61628e-012	2.49909e-012	0.391641	3.24684e-013	0.0287697	3.44245e-008	0.151542	2.15798	2.52324e-007	3.92101	0.0862566	-13.0366	0.0863094	4.72909	0	10	0.0252886	0	0	0	3.92857	0.392857	45	19.3237	0.665579	1.62234	1.55382	-0.207912	0.897843	0.0853888	0.0854409	0.815485	
1.05904	0.838429	1	0.0894114	0.214832	1.18913e-011	0.0815548	0	4.62731e-012	2.56221e-012	0.378498	3.01922e-013	0.029822	3.6485e-008	0.143583	2.18599	2.60807e-007	3.90701	0.0894114	-12.9141	0.0894665	4.68405	0	10	0.0207502	0	0	0	5	0.5	46	19.3213	0.666615	1.61626	1.51074	-0.207912	0.875982	0.0885117	0.088566	0.784889	
1.03183	0.85294	1	0.0877931	0.215156	1.17262e-011	0.083007	0	4.62034e-012	2.53045e-012	0.384658	3.12031e-013	0.0292822	3.55177e-008	0.146958	2.17343	2.56868e-007	3.91328	0.0877931	-12.9679	0.0878471	4.70415	0	10	0.0224668	0	0	0	5	0.5	47	19.3226	0.66596	1.61496	1.53079	-0.207912	0.8872	0.0869092	0.0869625	0.798525	
1.04841	0.878942	1	0.0874547	0.215123	1.16915e-011	0.0834758	0	4.62104e-012	2.52258e-012	0.386889	3.16604e-013	0.0291693	3.51497e-008	0.148805	2.16762	2.55307e-007	3.91619	0.0874547	-12.9941	0.0875083	4.71333	0	10	0.0237263	0	0	0	5	0.5	48	19.3228	0.666026	1.62081	1.53829	-0.207912	0.88954	0.0865749	0.0866278	0.804692	
1.1	0.80625	1	0.0910284	0.214483	1.20584e-011	0.0801459	0	4.63485e-012	2.59399e-012	0.372566	2.92467e-013	0.0303613	3.74305e-008	0.140482	2.19804	2.64635e-007	3.90098	0.0910284	-12.8634	0.0910844	4.66502	0	10	0.0194245	0	0	0	3.75	0.375	49	19.3199	0.667321	1.61871	1.4915	-0.207912	0.864772	0.0901132	0.0901684	0.772046	
1.0628	0.769093	1	0.0930953	0.214474	1.22742e-011	0.0777304	0	4.63504e-012	2.64031e-012	0.361352	2.71633e-013	0.031051	3.94605e-008	0.132185	2.22757	2.72957e-007	3.88622	0.0930953	-12.7388	0.0931533	4.62072	0	10	0.0153772	0	0	0	5	0.5	50	19.3186	0.667339	1.6063	1.45434	-0.207912	0.850457	0.0921582	0.0922153	0.743068	
1	0.871875	1	0.0858969	0.215486	1.15351e-011	0.0847975	0	4.61327e-012	2.49302e-012	0.392354	3.25244e-013	0.0286498	3.43305e-008	0.151501	2.1575	2.51982e-007	3.92125	0.0858969	-13.038	0.0859496	4.73006	0	10	0.0252095	0	0	0	3.92857	0.392857	51	19.3241	0.665295	1.6175	1.55598	-0.207912	0.900338	0.0850323	0.0850842	0.816213	
1.03393	0.82411	1	0.0885365	0.215129	1.1802e-011	0.0821481	0	4.62092e-012	2.54649e-012	0.380726	3.04555e-013	0.0295303	3.61657e-008	0.144078	2.18301	2.5957e-007	3.90849	0.0885365	-12.9256	0.0885912	4.68905	0	10	0.0209119	0	0	0	5	0.5	52	19.3221	0.666015	1.60973	1.51771	-0.207912	0.88205	0.0876448	0.0876987	0.788394	
1.07833	0.805385	1	0.0910916	0.214532	1.2065e-011	0.0799967	0	4.63379e-012	2.596e-012	0.371787	2.90732e-013	0.0303825	3.75777e-008	0.139705	2.2005	2.65257e-007	3.89975	0.0910916	-12.8526	0.0911478	4.66133	0	10	0.0189662	0	0	0	5	0.5	53	19.3199	0.667223	1.61674	1.48884	-0.207912	0.864336	0.0901755	0.0902309	0.769642	
1.06681	0.788844	1	0.0916651	0.214575	1.21247e-011	0.0792544	0	4.63287e-012	2.60936e-012	0.368264	2.83885e-013	0.0305738	3.82143e-008	0.136905	2.21008	2.6789e-007	3.89496	0.0916651	-12.8115	0.0917219	4.64686	0	10	0.0174666	0	0	0	5	0.5	54	19.3196	0.667136	1.6106	1.47709	-0.207912	0.860366	0.0907426	0.0907985	0.760158	
1.08977	0.790625	1	0.0920859	0.214378	1.21689e-011	0.0790439	0	4.63712e-012	2.61647e-012	0.367623	2.83694e-013	0.0307141	3.82805e-008	0.137182	2.20999	2.68116e-007	3.89501	0.0920859	-12.8129	0.0921428	4.64675	0	10	0.0178022	0	0	0	5	0.5	55	19.3192	0.667534	1.61583	1.47523	-0.207912	0.857444	0.09116	0.091216	0.75996	
1.03891	0.784227	1	0.0903451	0.214952	1.19875e-011	0.0802608	0	4.62474e-012	2.58437e-012	0.372286	2.8946e-013	0.0301336	3.75857e-008	0.138445	2.20298	2.65402e-007	3.89851	0.0903451	-12.8399	0.0904012	4.65808	0	10	0.0180893	0	0	0	5	0.5	56	19.3208	0.666373	1.60418	1.48992	-0.207912	0.86952	0.0894349	0.0894902	0.767753	
1.08112	0.773803	1	0.0939479	0.214233	1.23649e-011	0.0770752	0	4.64024e-012	2.65682e-012	0.358708	2.67977e-013	0.0313353	3.98909e-008	0.131138	2.23254	2.7466e-007	3.88373	0.0939479	-12.7194	0.0940063	4.61312	0	10	0.0150691	0	0	0	5	0.5	57	19.3179	0.667827	1.61049	1.4459	-0.207912	0.844544	0.0930029	0.0930605	0.738004	
1.1	0.7125	1	0.0965697	0.213924	1.26452e-011	0.0745028	0	4.64696e-012	2.71313e-012	0.347238	2.48955e-013	0.0322099	4.20535e-008	0.123956	2.26159	2.8331e-007	3.8692	0.0965697	-12.6037	0.09663	4.57107	0	10	0.0123281	0	0	0	3.75	0.375	58	19.316	0.668455	1.60786	1.40846	-0.207912	0.826373	0.0955987	0.0956581	0.710941	
1.1	0.74375	1	0.0948285	0.214046	1.24589e-011	0.0763156	0	4.6443e-012	2.67469e-012	0.355484	2.6303e-013	0.031629	4.04526e-008	0.129469	2.23965	2.76903e-007	3.88017	0.0948285	-12.6912	0.0948875	4.60254	0	10	0.0144751	0	0	0	3.57143	0.357143	59	19.3172	0.668207	1.61152	1.43548	-0.207912	0.838439	0.0938751	0.0939332	0.731066	
1.07735	0.750481	1	0.0951951	0.214153	1.24971e-011	0.075759	0	4.64199e-012	2.68423e-012	0.352715	2.57591e-013	0.0317514	4.103e-008	0.127079	2.2483	2.79241e-007	3.87585	0.0951951	-12.6557	0.0952545	4.59024	0	10	0.0134158	0	0	0	5	0.5	60	19.317	0.66799	1.60718	1.42624	-0.207912	0.835902	0.0942374	0.094296	0.723272	
1.1	0.68125	1	0.0982279	0.213883	1.28234e-011	0.0727229	0	4.64785e-012	2.75083e-012	0.339008	2.34978e-013	0.0327631	4.37722e-008	0.118286	2.28498	2.90106e-007	3.85751	0.0982279	-12.5129	0.0982896	4.53857	0	10	0.0103258	0	0	0	3.75	0.375	61	19.315	0.668538	1.60396	1.38152	-0.207912	0.814883	0.0972401	0.0973009	0.69056	
1.08303	0.728125	1	0.0961196	0.214081	1.25958e-011	0.0748111	0	4.64355e-012	2.70452e-012	0.348419	2.50338e-013	0.0320598	4.18689e-008	0.124253	2.25969	2.82588e-007	3.87015	0.0961196	-12.6106	0.0961797	4.57395	0	10	0.0123553	0	0	0	5	0.5	62	19.3164	0.668136	1.60563	1.41218	-0.207912	0.829495	0.0951527	0.095212	0.712878	
1	0.73125	1	0.0893869	0.215448	1.18882e-011	0.0806674	0	4.61407e-012	2.56889e-012	0.373309	2.88769e-013	0.0298142	3.75159e-008	0.137292	2.20478	2.65251e-007	3.89761	0.0893869	-12.8298	0.089443	4.65598	0	10	0.01773	0	0	0	3.75	0.375	63	19.3218	0.665371	1.59017	1.49261	-0.207912	0.87617	0.0884849	0.0885401	0.766647	
1.05667	0.682477	1	0.0966948	0.214536	1.26516e-011	0.0736406	0	4.6337e-012	2.72227e-012	0.34224	2.37799e-013	0.0322518	4.3338e-008	0.118367	2.28161	2.88423e-007	3.8592	0.0966948	-12.5232	0.0967559	4.54406	0	10	0.01015	0	0	0	5	0.5	64	19.3166	0.667214	1.5924	1.39149	-0.207912	0.825521	0.0957205	0.0957807	0.694456	
1.06606	0.735712	1	0.0949057	0.214344	1.24651e-011	0.075841	0	4.63785e-012	2.67975e-012	0.352782	2.56848e-013	0.0316549	4.10805e-008	0.126449	2.24986	2.79467e-007	3.87507	0.0949057	-12.6486	0.0949651	4.58824	0	10	0.0130723	0	0	0	5	0.5	65	19.3174	0.667602	1.60228	1.42624	-0.207912	0.837913	0.0939502	0.0940087	0.722132	
1.0269	0.689646	1	0.0939066	0.215125	1.23531e-011	0.0759895	0	4.62102e-012	2.66534e-012	0.35219	2.52343e-013	0.0313219	4.14635e-008	0.123306	2.25867	2.81089e-007	3.87067	0.0939066	-12.6102	0.0939661	4.57678	0	10	0.0118975	0	0	0	5	0.5	66	19.3188	0.666024	1.58418	1.42344	-0.207912	0.844852	0.0929588	0.0930175	0.715363	
1.06767	0.716546	1	0.0967507	0.214236	1.26613e-011	0.0739263	0	4.64019e-012	2.72055e-012	0.344049	2.42115e-013	0.0322704	4.28337e-008	0.120632	2.27359	2.86425e-007	3.8632	0.0967507	-12.5554	0.0968115	4.55471	0	10	0.010979	0	0	0	5	0.5	67	19.3162	0.667822	1.60001	1.3977	-0.207912	0.825127	0.0957767	0.0958367	0.700889	
