x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.298	1	-99999	0.299113	0.163818	2.80985e-009	1.35785e-011	0.195769	6.0683e-012	4.61669e-010	8.26426e-011	9.73883e-040	2.21486e-005	0.0319956	3.48188e-020	0.999987	1.24998e-005	3.07012e-010	0.299113	4.29682	0.0960658	2.2149e-005	0.195769	1	0	75.2849	1.27474	0	0.25	0.25	10	19.1679	0.784353	2	-0.115788	-0.207891	1.25541e-009	0.299113	0.000469029	2.08306e-005	0.298568	
0.402	1	-99999	0.299113	0.163808	2.81033e-009	0	0.195802	6.06865e-012	4.61721e-010	0	0	0	0.0319938	0	0.999987	1.24998e-005	0	0.299113	4.56176	0.0959939	0	0.195802	1	0	75.4416	1.36336	0	0.25	0.25	11	19.169	0.784378	2	-0.116547	-0.207891	1.25912e-009	0.299113	6.50814e-005	-2.177e-008	0.299043	
2.1	0.402	-99999	0.299068	0.133525	4.3339e-011	0.0120399	0.00479295	7.44502e-012	5.80399e-012	0.089903	2.37253e-014	0.031806	1.51946e-008	0.140523	0.617104	6.44269e-008	0.191448	0.299068	-1.52768	0.0954181	0.606242	0.00479295	1	9.76219	99.7418	0	0	0.25	0.25	12	19.1917	0.873152	2.00409	0.287144	-0.207911	-1.29967e-008	0.299069	0.0938888	0.415145	0.00615982	
2.1	0.198	-99999	0.297074	0.135707	4.66739e-011	0.0125863	7.83887e-006	7.3253e-012	6.35276e-012	0.0924716	2.7357e-014	0.044313	2.23192e-008	0.134888	0.61783	7.29281e-008	0.191085	0.297074	-1.43187	0.132939	0.610231	7.83887e-006	1	15.5535	99.9996	0	0	0.25	0.25	13	19.1387	0.866112	0.993434	0.399094	-0.207912	-4.44276e-007	0.297128	0.131949	0.419064	1.01474e-005	
1.25	1	-99999	0.299175	0.082368	2.2105e-008	0	0.0984554	1.2069e-011	1.82614e-009	0	0	0	0.0160875	0	1.00013	1.25016e-005	0	0.299175	17.3717	0.048275	0	0.0984554	1.00014	0	94.5439	5.72639	0	0.25	0.249965	14	19.8651	1.08296	2.04701	-0.105521	-0.205754	4.2511e-009	0.299133	0.0664229	-0.0197431	0.126465	
0.825	1	-99999	0.29911	0.116717	7.76906e-009	8.84258e-011	0.137941	8.51717e-012	9.09467e-010	7.55371e-010	2.88595e-036	0.000785627	0.0227962	2.2238e-017	0.999989	1.24999e-005	5.52802e-009	0.29911	26.7584	0.070758	0.000785633	0.137941	1	0	92.3003	8.82963	0	0.25	0.25	15	19.0146	0.931581	1.99935	0.0288807	-0.20801	3.34364e-010	0.299109	0.0890401	0.000794778	0.176987	
0.269386	0.35	-99999	0.299113	0.101997	1.16412e-008	0	0.121919	9.74627e-012	1.19089e-009	0	0	0	0.0199214	0	0.999988	1.24998e-005	0	0.299113	20.3529	0.0597766	0	0.121919	1	0	93.2448	6.70371	0	0.25	0.25	16	19.1599	0.990125	1	-0.0257496	-0.207909	1.26309e-009	0.299113	0.0778668	-8.58213e-006	0.156478	
1.1	0.4	1	0.298191	0.136976	4.73782e-011	0.0129577	2.01035e-005	7.25742e-012	6.50894e-012	0.0943183	2.9194e-014	0.0495276	2.56226e-008	0.132705	2.69889	3.3254e-007	3.65056	0.298191	-11.7725	0.148583	4.07277	2.01035e-005	10	21.9884	99.999	0	0	3.75	0.375	17	19.1287	0.862068	0.986818	0.44809	-0.207912	-2.09786e-007	0.29822	0.147255	0.422126	2.59287e-005	
1	0.45	1	0.29859	0.136183	4.69863e-011	0.0127191	2.99556e-005	7.2997e-012	6.4177e-012	0.0931211	2.80262e-014	0.04633	2.35815e-008	0.133946	2.70021	3.2425e-007	3.6499	0.29859	-11.7929	0.13899	4.06996	2.99556e-005	10	17.4353	99.9985	0	0	4	0.4	18	19.1535	0.864591	0.997091	0.417555	-0.207912	-1.17003e-007	0.298606	0.137787	0.419982	3.86168e-005	
1.0375	1	-99999	0.299174	0.0974348	1.33544e-008	0	0.116465	1.02027e-011	1.30504e-009	0	0	0	0.0190302	0	1.00008	1.25011e-005	0	0.299174	21.9955	0.0571032	0	0.116465	1.0001	0	93.5306	7.25737	0	0.25	0.249976	19	19.8904	1.01	2.02179	-0.0528223	-0.206945	9.93821e-009	0.299144	0.0747205	-0.0126344	0.149542	
0.35	0.730614	-99999	0.296902	0.127612	5.68669e-011	0.00794571	0.0206275	7.78999e-012	7.27841e-012	0.0620806	1.07253e-014	0.0395618	2.18232e-008	0.0879298	0.664384	7.94503e-008	0.167774	0.296902	-0.982983	0.118686	0.453222	0.0206275	0.999933	0	98.8674	0	0	0.25	0.250017	20	19.1891	0.892823	1.86592	0.240711	-0.204194	-7.18912e-007	0.296956	0.112378	0.285451	0.0265205	
1	0.225	1	0.297146	0.138186	4.79771e-011	0.0133007	1.24497e-005	7.19387e-012	6.64944e-012	0.0959672	3.08681e-014	0.0546814	2.90527e-008	0.130324	2.69918	3.45785e-007	3.65041	0.297146	-11.7329	0.164045	4.07501	1.24497e-005	10	18.7202	99.9994	0	0	3.75	0.375	21	19.1635	0.858249	0.993253	0.496801	-0.207912	-4.26648e-007	0.297201	0.162703	0.424505	1.60523e-005	
1.1	0.2	1	0.294779	0.140812	4.88733e-011	0.0140528	0	7.05971e-012	6.90238e-012	0.0995033	3.43966e-014	0.0658485	3.7073e-008	0.125141	2.70086	3.72941e-007	3.64957	0.294779	-11.6451	0.197546	4.07926	0	10	24.3269	100	0	0	3.75	0.375	22	19.3049	0.850073	0.983578	0.602073	-0.207909	-9.47775e-007	0.294901	0.196152	0.429446	-9.13498e-006	
1.1	0.65	1	0.298989	0.133574	4.3584e-011	0.0121473	0.000742177	7.4423e-012	5.83893e-012	0.090672	2.4468e-014	0.0326848	1.55103e-008	0.142624	2.68651	2.82372e-007	3.65674	0.298989	-11.9376	0.0980546	4.07749	0.000742177	10	16.1485	99.961	0	0	3.92857	0.392857	23	19.1449	0.872993	0.975701	0.296809	-0.207911	-2.96377e-008	0.298992	0.0967819	0.421335	0.000953601	
1	0.675	1	0.298957	0.134388	4.56172e-011	0.0122213	0.000107722	7.39717e-012	6.1486e-012	0.0906714	2.54536e-014	0.0386326	1.8899e-008	0.137511	2.70035	3.02538e-007	3.64982	0.298957	-11.8513	0.115898	4.06637	0.000107722	10	15.6637	99.9944	0	0	3.75	0.375	24	19.1372	0.870352	0.997533	0.344666	-0.207912	-3.45168e-008	0.298962	0.114619	0.416498	0.00013874	
1.6	0	-99999	0.292949	0.140018	4.86775e-011	0.0138177	0	7.09976e-012	6.83595e-012	0.0983935	3.33132e-014	0.0625406	3.46148e-008	0.126589	0.617911	8.35511e-008	0.191044	0.292949	-1.29406	0.187622	0.618975	0	1	19.3927	100	0	0	0.25	0.25	25	19.3146	0.85253	0.972728	0.571976	-0.207909	-1.30712e-006	0.293106	0.186668	0.427802	-1.05294e-005	
1.43	0.3	-99999	0.298958	0.132311	4.29853e-011	0.0116502	0.00185648	7.51329e-012	5.70431e-012	0.0877909	2.21127e-014	0.0289524	1.35322e-008	0.141541	0.618046	6.22698e-008	0.190977	0.298958	-1.54493	0.0868573	0.602453	0.00185648	1	11.2164	99.9012	0	0	0.25	0.25	26	19.1862	0.877116	1.09192	0.255036	-0.207911	-4.80619e-008	0.29896	0.0857759	0.41115	0.00238582	
1.77246	0.3	-99999	0.29886	0.13302	4.37391e-011	0.0118384	0.00260151	7.47325e-012	5.83545e-012	0.088734	2.31097e-014	0.031665	1.50392e-008	0.140036	0.618047	6.43858e-008	0.190977	0.29886	-1.52227	0.0949951	0.603286	0.00260151	1	10.6924	99.8608	0	0	0.25	0.25	27	19.2097	0.874796	1.25891	0.280981	-0.207911	-8.08217e-008	0.298864	0.0938418	0.411941	0.0033418	
0.643247	0.3375	-99999	0.299113	0.0989035	1.03029e-010	0.00193323	0.0224071	1.00512e-011	1.02202e-011	0.0194888	7.75668e-016	0.0206544	1.01492e-008	0.0399825	0.766563	7.73192e-008	0.116719	0.299113	-0.507983	0.0619634	0.23876	0.0224071	1	0	98.7803	0	0	0.25	0.25	28	18.9503	1.0035	1	-0.108396	-0.207942	1.41642e-009	0.299113	0.0551028	0.113392	0.0287894	
1.1	0.1	1	0.28895	0.142246	4.91177e-011	0.0144871	0	6.98857e-012	7.0075e-012	0.101544	3.63694e-014	0.0717553	4.16428e-008	0.122643	2.7008	3.8636e-007	3.6496	0.28895	-11.6022	0.215266	4.08267	0	10	24.7094	100	0	0	3.75	0.375	29	19.1519	0.845675	0.966893	0.659329	-0.207912	-2.10982e-006	0.289191	0.214099	0.432861	-3.69809e-007	
0.130053	0.35	-99999	0.299113	0.162345	2.88704e-009	1.80487e-019	0.194052	6.12336e-012	4.70085e-010	1.10847e-018	0	3.08005e-013	0.0317079	6.61287e-036	0.999987	1.24998e-005	4.19296e-018	0.299113	3.257	0.0951363	3.08011e-013	0.194052	1	0	85.9739	0.928591	0	0.25	0.25	30	19.1663	0.788276	1	-0.0601079	-0.207898	1.25848e-009	0.299113	0.0303417	-7.90237e-008	0.264665	
1.0625	0.9	1	0.299069	0.132738	4.03653e-011	0.0120945	0.00296753	7.48913e-012	5.37392e-012	0.0908456	2.29348e-014	0.0252116	1.15724e-008	0.148661	2.67016	2.55082e-007	3.66494	0.299069	-12.0414	0.075635	4.09041	0.00296753	10	11.1599	99.8411	0	0	3.75	0.374999	31	19.1584	0.875717	0.966574	0.234789	-0.208099	-1.12843e-008	0.299069	0.0736747	0.426153	0.0038136	
1.15083	0.931206	-99999	0.29884	0.119406	6.45838e-011	0.00489572	0.0474891	8.32535e-012	7.73455e-012	0.0408795	3.71695e-015	0.0273711	1.6446e-008	0.0568103	0.710971	7.91036e-008	0.144496	0.29884	-0.699961	0.0821135	0.331264	0.0474891	0.999964	0	97.3715	0	0	0.25	0.250009	32	19.1663	0.921688	1.64076	0.0400304	-0.205893	-8.74703e-008	0.298855	0.0682521	0.186035	0.0610328	
1.1	0.775	1	0.299055	0.132998	4.16722e-011	0.0121055	0.00160103	7.47452e-012	5.55875e-012	0.0907512	2.35576e-014	0.0279837	1.29844e-008	0.146624	2.67574	2.65442e-007	3.66213	0.299055	-12.0052	0.0839513	4.08622	0.00160103	10	13.1617	99.915	0	0	3.92857	0.392857	33	19.1528	0.874869	0.96913	0.258478	-0.207931	-1.45968e-008	0.299056	0.0823723	0.425173	0.00205371	
1.09219	0.942092	-99999	0.298785	0.122047	5.70686e-011	0.0062307	0.0355931	8.14517e-012	6.98571e-012	0.0509006	6.20312e-015	0.0262326	1.41222e-008	0.0772412	0.682534	7.16554e-008	0.158714	0.298785	-0.917995	0.0786979	0.396561	0.0355931	0.999963	0	98.0351	0	0	0.25	0.250009	34	19.1899	0.912186	1.5278	0.074453	-0.205835	-1.05253e-007	0.298802	0.0680826	0.236128	0.0457539	
1.08438	0.9	1	0.299042	0.132474	4.05627e-011	0.0119305	0.00381111	7.50408e-012	5.38943e-012	0.0897927	2.22993e-014	0.0250357	1.1511e-008	0.146984	2.67882	2.55626e-007	3.6606	0.299042	-12.0148	0.0751075	4.08132	0.00381111	10	11.0019	99.7956	0	0	3.75	0.374999	35	19.1683	0.876584	0.987274	0.228474	-0.208025	-2.01164e-008	0.299043	0.0729299	0.42084	0.00489892	
1.1	0.8375	1	0.299064	0.13291	4.09066e-011	0.012137	0.00213715	7.47947e-012	5.453e-012	0.0910474	2.33674e-014	0.0264678	1.22005e-008	0.148171	2.67056	2.59543e-007	3.66473	0.299064	-12.0318	0.0794038	4.09072	0.00213715	10	11.9795	99.8859	0	0	3.75	0.374999	36	19.156	0.875157	0.96646	0.246956	-0.207997	-1.24507e-008	0.299065	0.0776622	0.427224	0.00274332	
1.1	0.86875	1	0.299064	0.132883	4.06238e-011	0.0121505	0.00232505	7.48098e-012	5.41421e-012	0.091167	2.33022e-014	0.0259306	1.19252e-008	0.148741	2.66862	2.57406e-007	3.6657	0.299064	-12.0416	0.0777921	4.09243	0.00232505	10	11.6137	99.8757	0	0	3.75	0.374999	37	19.158	0.875245	0.965135	0.242752	-0.208046	-1.25983e-008	0.299064	0.0760007	0.42786	0.00298626	
1.07344	0.875	1	0.299078	0.133022	4.10234e-011	0.0121842	0.00180721	7.47314e-012	5.47321e-012	0.0913242	2.36285e-014	0.02689	1.241e-008	0.148318	2.66904	2.60799e-007	3.66549	0.299078	-12.0337	0.0806703	4.09252	0.00180721	10	12.0611	99.9036	0	0	5	0.499999	38	19.148	0.874789	0.960338	0.251752	-0.208014	-7.81074e-009	0.299078	0.0790053	0.428448	0.0023189	
1.08231	0.853125	1	0.299069	0.132995	4.12198e-011	0.0121509	0.0017601	7.4747e-012	5.49827e-012	0.0910941	2.35676e-014	0.027181	1.25629e-008	0.147757	2.67142	2.62116e-007	3.6643	0.299069	-12.0243	0.0815434	4.09024	0.0017601	10	12.4463	99.9063	0	0	5	0.499999	39	19.1508	0.87488	0.963828	0.253248	-0.207974	-1.049e-008	0.29907	0.0799044	0.427229	0.00225803	
1	0.7875	1	0.299045	0.133527	4.46539e-011	0.0119959	0.000379143	7.44487e-012	5.98021e-012	0.0895728	2.41763e-014	0.0346654	1.66233e-008	0.139475	2.6996	2.90412e-007	3.6502	0.299045	-11.8838	0.103997	4.06539	0.000379143	10	13.9438	99.9801	0	0	3.75	0.375	40	19.1245	0.873143	0.99584	0.307164	-0.207912	-1.42154e-008	0.299047	0.1025	0.415004	0.000487605	
1.05666	0.80625	1	0.299028	0.133674	4.43229e-011	0.0121057	0.000259656	7.4367e-012	5.9424e-012	0.0902936	2.45541e-014	0.0343612	1.64359e-008	0.140798	2.69298	2.88502e-007	3.65351	0.299028	-11.9061	0.103084	4.07187	0.000259656	10	16.937	99.9865	0	0	5	0.5	41	19.1314	0.872666	0.980041	0.309106	-0.207911	-1.96622e-008	0.29903	0.101988	0.418633	0.000334618	
1.07479	0.826783	1	0.299061	0.133079	4.19944e-011	0.0121147	0.00122592	7.46997e-012	5.60514e-012	0.090765	2.37361e-014	0.0287294	1.3369e-008	0.146134	2.67694	2.68103e-007	3.66153	0.299061	-11.9964	0.0861886	4.08541	0.00122592	10	13.6809	99.9351	0	0	5	0.5	42	19.1471	0.874605	0.966504	0.26483	-0.207909	-1.24163e-008	0.299062	0.084716	0.424932	0.00157162	
1	0.84375	1	0.299081	0.133068	4.32553e-011	0.011954	0.00137409	7.47059e-012	5.77296e-012	0.0895684	2.34965e-014	0.0309689	1.45976e-008	0.142377	2.69181	2.77617e-007	3.6541	0.299081	-11.9339	0.0929071	4.07134	0.00137409	10	12.5438	99.9271	0	0	3.75	0.375	43	19.114	0.874641	0.989708	0.277404	-0.207922	-5.49784e-009	0.299082	0.091269	0.417679	0.00176537	
1.06229	0.857745	1	0.299062	0.133124	4.3338e-011	0.0119982	0.000307864	7.46746e-012	5.78642e-012	0.0898619	2.37636e-014	0.0313145	1.47431e-008	0.142953	2.68904	2.78211e-007	3.65548	0.299062	-11.9415	0.0939437	4.07456	0.000307864	9.99999	15.7941	99.9839	0	0	5	0.5	44	19.1349	0.874459	0.971624	0.282953	-0.207872	-1.16977e-008	0.299063	0.092903	0.419595	0.000395983	
1.03125	0.9	1	0.299096	0.132879	4.00894e-011	0.0121989	0.002586	7.48118e-012	5.34285e-012	0.0915327	2.32741e-014	0.0250173	1.14577e-008	0.14996	2.66405	2.53565e-007	3.668	0.299096	-12.0623	0.0750522	4.09667	0.002586	10	11.1204	99.8616	0	0	3.92857	0.392855	45	19.1483	0.875256	0.948163	0.236019	-0.208182	-2.34979e-009	0.299095	0.073183	0.429514	0.00332252	
1.05904	0.838429	1	0.29905	0.133344	4.37217e-011	0.012043	0.000342481	7.45509e-012	5.84733e-012	0.0900482	2.40835e-014	0.0324884	1.53911e-008	0.142125	2.69045	2.82222e-007	3.65477	0.29905	-11.9281	0.0974655	4.0736	0.000342481	10	16.2878	99.9822	0	0	5	0.5	46	19.1328	0.873739	0.975151	0.293078	-0.207911	-1.44644e-008	0.299052	0.0964056	0.419246	0.000440899	
1.03183	0.85294	1	0.29906	0.133309	4.42002e-011	0.011971	0.00016711	7.45709e-012	5.90975e-012	0.0895332	2.39382e-014	0.0333302	1.58595e-008	0.14073	2.69637	2.85708e-007	3.65182	0.29906	-11.9042	0.099991	4.06811	0.00016711	10	16.0484	99.9911	0	0	5	0.5	47	19.1209	0.873855	0.982617	0.29769	-0.207895	-1.12019e-008	0.299062	0.0989396	0.416448	0.000216242	
1.04841	0.878942	1	0.299081	0.13298	4.12906e-011	0.0121305	0.00197692	7.4755e-012	5.50712e-012	0.0909502	2.34988e-014	0.0272636	1.26143e-008	0.147384	2.67297	2.62635e-007	3.66352	0.299081	-12.0186	0.0817912	4.08864	0.00197692	10	12.0016	99.8946	0	0	5	0.499999	48	19.143	0.874926	0.96489	0.252971	-0.208009	-6.52339e-009	0.299082	0.0800666	0.426255	0.00253763	
1.1	0.80625	1	0.299061	0.132946	4.12262e-011	0.0121246	0.00189593	7.47743e-012	5.49711e-012	0.0909296	2.34523e-014	0.027095	1.25229e-008	0.147547	2.67264	2.61989e-007	3.66369	0.299061	-12.021	0.0812853	4.08893	0.00189593	10	12.4745	99.899	0	0	3.75	0.375	49	19.1546	0.875039	0.967476	0.251789	-0.207963	-1.31509e-008	0.299062	0.0796137	0.426445	0.00243266	
1.0628	0.769093	1	0.298992	0.133988	4.47617e-011	0.0121775	0.000224281	7.4193e-012	6.0153e-012	0.0906163	2.50053e-014	0.0359367	1.73301e-008	0.139827	2.69425	2.93551e-007	3.65288	0.298992	-11.8901	0.107811	4.07126	0.000224281	10	17.8863	99.9885	0	0	5	0.5	50	19.1322	0.871649	0.98187	0.323136	-0.207913	-2.81014e-008	0.298996	0.106693	0.418597	0.000288692	
1	0.871875	1	0.299106	0.132842	4.19744e-011	0.0119806	0.00235181	7.48328e-012	5.5925e-012	0.0899199	2.31094e-014	0.0281693	1.31142e-008	0.144967	2.68351	2.67201e-007	3.65825	0.299106	-11.9789	0.0845083	4.07825	0.00235181	10	11.6208	99.8746	0	0	3.92857	0.392857	51	19.1071	0.875378	0.982024	0.256652	-0.207947	1.47701e-009	0.299106	0.0827421	0.4213	0.00302178	
1.03393	0.82411	1	0.299035	0.133731	4.469e-011	0.0120806	0.00022016	7.43352e-012	5.99418e-012	0.0900674	2.45613e-014	0.0352091	1.69199e-008	0.139735	2.6968	2.91678e-007	3.6516	0.299035	-11.8882	0.105628	4.06843	0.00022016	10	16.3583	99.9886	0	0	5	0.5	52	19.1235	0.872481	0.987503	0.314717	-0.207916	-1.72286e-008	0.299037	0.104449	0.416922	0.00028338	
1.07833	0.805385	1	0.299055	0.133111	4.22124e-011	0.0121059	0.00113846	7.46814e-012	5.63562e-012	0.0906765	2.37838e-014	0.0291864	1.36115e-008	0.145635	2.6786	2.6986e-007	3.6607	0.299055	-11.988	0.0875594	4.08394	0.00113846	10	14.02	99.9398	0	0	5	0.5	53	19.147	0.874499	0.968087	0.268208	-0.207903	-1.38116e-008	0.299057	0.0861188	0.424201	0.00145986	
1.06681	0.788844	1	0.299015	0.133737	4.43996e-011	0.0121222	0.000247958	7.43318e-012	5.9555e-012	0.090374	2.46507e-014	0.0346525	1.65997e-008	0.14065	2.69304	2.89418e-007	3.65348	0.299015	-11.9037	0.103958	4.07193	0.000247958	10	17.3508	99.9872	0	0	5	0.5	54	19.1338	0.872461	0.979723	0.311851	-0.207911	-2.30072e-008	0.299017	0.102876	0.418728	0.000319675	
1.08977	0.790625	1	0.299052	0.13308	4.19983e-011	0.0121104	0.00138263	7.46989e-012	5.60572e-012	0.0907319	2.3712e-014	0.0287284	1.33741e-008	0.146018	2.67738	2.68181e-007	3.66131	0.299052	-11.9948	0.0861855	4.08492	0.00138263	10	13.6933	99.9267	0	0	5	0.5	55	19.1502	0.8746	0.969118	0.264568	-0.207922	-1.50203e-008	0.299053	0.0846761	0.424614	0.00177359	
1.03891	0.784227	1	0.298999	0.134147	4.52905e-011	0.0121715	7.96114e-005	7.4105e-012	6.09359e-012	0.0904646	2.5144e-014	0.0373843	1.81659e-008	0.138371	2.69885	2.98587e-007	3.65057	0.298999	-11.8655	0.112153	4.06734	7.96114e-005	10	17.6767	99.9959	0	0	5	0.5	56	19.1245	0.871134	0.989561	0.333969	-0.207912	-2.57447e-008	0.299003	0.110987	0.416734	0.000102466	
1.08112	0.773803	1	0.299023	0.133403	4.31822e-011	0.012123	0.000826649	7.45183e-012	5.7777e-012	0.0906063	2.42207e-014	0.0315634	1.48933e-008	0.143515	2.68443	2.78481e-007	3.65778	0.299023	-11.9524	0.0946904	4.07911	0.000826649	10	15.56	99.9565	0	0	5	0.5	57	19.1445	0.873549	0.97351	0.28739	-0.20791	-2.14551e-008	0.299026	0.0933828	0.422004	0.00106141	
1.1	0.7125	1	0.299031	0.133219	4.26096e-011	0.0121063	0.00109968	7.46212e-012	5.69324e-012	0.0906067	2.39329e-014	0.0301161	1.41127e-008	0.14471	2.6813	2.73334e-007	3.65935	0.299031	-11.9727	0.0903488	4.0816	0.00109968	10	14.647	99.9419	0	0	3.75	0.375	58	19.1489	0.874148	0.972107	0.275506	-0.207912	-1.99023e-008	0.299034	0.0889486	0.423076	0.00141144	
1.1	0.74375	1	0.299045	0.133101	4.20938e-011	0.0121094	0.00134666	7.46872e-012	5.61934e-012	0.0907098	2.37449e-014	0.0289403	1.34865e-008	0.145811	2.67801	2.68979e-007	3.661	0.299045	-11.9913	0.0868212	4.08438	0.00134666	10	13.8433	99.9286	0	0	3.57143	0.357143	59	19.1509	0.874533	0.969926	0.266227	-0.207921	-1.67336e-008	0.299047	0.085328	0.424361	0.00172754	
1.07735	0.750481	1	0.299007	0.133577	4.37246e-011	0.0121356	0.000568239	7.44209e-012	5.85794e-012	0.0905818	2.4473e-014	0.032974	1.56653e-008	0.142316	2.68771	2.83434e-007	3.65614	0.299007	-11.9321	0.0989222	4.07647	0.000568239	10	16.4037	99.9703	0	0	5	0.5	60	19.1418	0.872981	0.975504	0.298883	-0.207906	-2.51651e-008	0.29901	0.0977059	0.420851	0.000730459	
1.1	0.68125	1	0.299013	0.133385	4.31113e-011	0.0121222	0.000891803	7.45284e-012	5.76744e-012	0.0906131	2.41897e-014	0.0313893	1.48001e-008	0.143654	2.68404	2.7787e-007	3.65798	0.299013	-11.9548	0.0941682	4.07941	0.000891803	10	15.4221	99.953	0	0	3.75	0.375	61	19.1468	0.873608	0.973925	0.28598	-0.20791	-2.40776e-008	0.299016	0.0928426	0.422131	0.00114527	
1.08303	0.728125	1	0.299002	0.133592	4.36584e-011	0.0121478	0.000661377	7.44127e-012	5.84971e-012	0.0906633	2.44993e-014	0.032872	1.56114e-008	0.142478	2.68694	2.83016e-007	3.65653	0.299002	-11.935	0.0986164	4.07717	0.000661377	10	16.2842	99.9654	0	0	5	0.5	62	19.1429	0.872933	0.975526	0.298314	-0.20791	-2.64106e-008	0.299005	0.0973622	0.4212	0.000849691	
