x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.35	0.730614	-99999	0	0.231912	1.12381e-014	0.514658	0	4.28652e-012	2.61398e-015	2.21263	5.28044e-014	2.15721e-010	6.61826e-017	3.10063	0.293477	4.16276e-011	0.353261	0	-27.8455	6.88858e-010	9.2818	0	0.999999	5.66627	99.9998	0	0	0.25	0.25	20	20.2826	0.633391	-0.00487821	8.51661	-0.207622	-9.91063e-005	-0.000728952	-0.000153869	8.933	-0.000575085	
1	0.225	1	1.01368e-013	0.264003	3.20957e-019	1.29581	6.44155e-014	3.76546e-012	8.49851e-020	4.89379	1.43332e-017	2.12482e-023	5.63467e-030	6.96951	0.810184	4.84176e-015	4.59491	1.01368e-013	-74.1706	4.8565e-015	24.7235	6.44155e-014	10	6.24915	100	0	0	3.75	0.375	21	20.1708	0.577104	6.08919e-013	19.4848	-0.207896	-3.08671e-005	2.09206e-013	5.11822e-014	19.9007	1.32709e-013	
1.1	0.2	1	0	0.269692	0	1.51041	0	3.68604e-012	0	5.58395	0	0	0	7.98442	0.776238	0	4.61188	0	-83.0252	0	27.6751	0	10	6.32293	100	0	0	3.75	0.375	22	20.2982	0.567846	-2.21942e-016	22.6331	-0.207893	-1.13574e-005	-8.04789e-017	-6.52138e-018	23.0489	-7.02808e-017	
1.1	0.65	1	0	0.267653	0	1.43018	0	3.71411e-012	0	5.32759	0	0	0	7.6067	0.788176	0	4.60591	0	-79.7313	0	26.5771	0	10	6.28988	100	0	0	3.92857	0.392857	23	20.2532	0.571141	8.57742e-007	21.2855	-0.207894	-1.97501e-005	1.2828e-007	4.17979e-008	21.7013	8.61395e-008	
1	0.675	1	6.83056e-010	0.259406	5.39111e-015	1.14237	3.87609e-010	3.8322e-012	1.40263e-015	4.39075	1.76965e-013	8.27486e-011	2.24009e-017	6.23403	0.839116	7.99068e-011	4.58044	6.83056e-010	-67.7449	3.28337e-010	22.5816	3.87609e-010	10	6.18097	100	0	0	3.75	0.375	24	20.0776	0.584734	-7.36221e-009	17.2846	-0.207898	-4.45052e-005	-1.10123e-009	-1.02129e-010	17.7004	-1.05031e-009	
1.6	0	-99999	0	0.231857	0	0.513792	0	4.28754e-012	0	2.20944	0	0	0	3.0961	0.293595	0	0.353202	0	-27.806	0	9.26863	0	1	5.66632	100	0	0	0.25	0.25	25	19.6617	0.633494	5.40753e-016	8.49534	-0.207906	-9.88633e-005	5.39861e-017	2.75572e-017	8.91126	2.42037e-017	
1.43	0.3	-99999	0	0.231857	0	0.513793	0	4.28754e-012	0	2.20944	0	0	0	3.09611	0.293595	0	0.353203	0	-27.806	0	9.26865	0	1	5.66632	100	0	0	0.25	0.25	26	19.662	0.633494	-1.83608e-012	8.49554	-0.207906	-9.88619e-005	-2.78138e-013	-5.36592e-014	8.91145	-2.19749e-013	
1.77246	0.3	-99999	0	0.231857	0	0.513792	0	4.28754e-012	0	2.20944	0	0	0	3.0961	0.293595	0	0.353202	0	-27.806	0	9.26863	0	1	5.66632	100	0	0	0.25	0.25	27	19.662	0.633494	-1.10122e-013	8.49534	-0.207906	-9.88633e-005	-1.91561e-014	-6.81381e-015	8.91125	-1.12461e-014	
0.643247	0.3375	-99999	2.478e-007	0.231857	5.18956e-014	0.513791	1.8393e-007	4.28754e-012	1.2068e-014	2.20943	2.42843e-013	2.11865e-008	6.50158e-015	3.0961	0.293595	1.92168e-010	0.353202	2.478e-007	-27.806	6.37519e-008	9.26862	1.8393e-007	1	5.66632	100	0	0	0.25	0.25	28	19.662	0.633494	7.84112e-007	8.49533	-0.207905	-9.88655e-005	4.90512e-007	1.57515e-007	8.91124	3.32699e-007	
1.1	0.1	1	0	0.269526	0	1.50374	0	3.68831e-012	0	5.56271	0	0	0	7.95309	0.777199	0	4.6114	0	-82.7521	0	27.584	0	10	6.31265	100	0	0	3.75	0.375	29	20.2916	0.568113	4.95973e-017	22.5614	-0.207893	-1.17928e-005	1.02174e-017	6.66412e-018	22.9772	2.9671e-018	
0.130053	0.35	-99999	0.276428	0.169318	1.69988e-011	0.0439794	0.222048	5.87116e-012	2.88674e-012	0.258976	1.75414e-013	0.0181267	9.85649e-009	0.280457	0.517543	4.32135e-008	0.241229	0.276428	-2.9845	0.0543802	1.12323	0.222048	1	5.31538	99.9322	0	0	0.25	0.25	30	19.2172	0.77001	0.94416	0.675969	-0.207912	-5.51959e-006	0.28241	0.0452132	0.718964	0.237197	
1.0625	0.9	1	1.76058e-005	0.240634	1.69257e-013	0.668407	1.42771e-005	4.13115e-012	4.08499e-014	2.76948	1.50299e-012	1.10947e-006	3.27075e-013	3.89244	0.972916	2.32187e-009	4.51354	1.76058e-005	-47.209	3.33073e-006	15.7363	1.42771e-005	10	5.89513	100	0	0	3.75	0.375	31	19.7707	0.617357	-0.000308724	10.6072	-0.207907	-8.58748e-005	-4.61705e-005	-2.24164e-005	11.0232	-2.37549e-005	
1.15083	0.931206	-99999	0.00149807	0.231239	1.09846e-012	0.504108	0.000912947	4.29899e-012	2.54759e-013	2.17358	4.90706e-012	0.000195038	6.00336e-011	3.04476	0.294937	4.05359e-009	0.35253	0.00149807	-27.3572	0.000585119	9.11994	0.000912947	0.999997	5.65692	99.9996	0	0	0.25	0.250001	32	19.6555	0.634653	0.0274015	8.28772	-0.207642	-9.81003e-005	0.00409805	0.0015447	8.69591	0.00255335	
1.1	0.775	1	3.63796e-006	0.257864	9.24628e-014	1.09459	2.46465e-006	3.85512e-012	2.39135e-014	4.23228	2.73446e-012	3.90584e-007	1.06472e-013	6.00311	0.849136	1.36226e-009	4.57543	3.63796e-006	-65.7256	1.17312e-006	21.9085	2.46465e-006	10	6.19793	100	0	0	3.92857	0.392857	33	20.0474	0.587324	3.7448e-005	16.3145	-0.207899	-5.06289e-005	5.60062e-006	1.62286e-006	16.7303	3.97634e-006	
1.09219	0.942092	-99999	5.83291e-005	0.23128	5.39054e-013	0.504832	0	4.29824e-012	1.25042e-013	2.17632	2.41677e-012	2.30991e-005	7.10729e-012	3.04924	0.294825	1.98954e-009	0.352585	5.83291e-005	-27.3966	6.92994e-005	9.13223	0	0.999995	5.65487	99.9995	0	0	0.25	0.250001	34	19.8588	0.634576	0.00707359	8.34376	-0.207481	-9.92781e-005	0.00105789	0.000472587	8.75682	0.000585297	
1.08438	0.9	1	0	0.240305	1.42517e-014	0.661936	0	4.13681e-012	3.4349e-015	2.74642	1.23589e-013	6.52324e-010	1.92597e-016	3.85952	0.975512	1.95222e-010	4.51225	0	-46.919	2.15234e-009	15.6397	0	10	5.88964	100	0	0	3.75	0.375	35	20.1222	0.617952	-0.000931077	10.5142	-0.207879	-8.64983e-005	-0.000139248	-5.28364e-005	10.9303	-8.64119e-005	
1.1	0.8375	1	1.1445e-005	0.248324	1.49923e-013	0.836074	8.16194e-006	4.00322e-012	3.734e-014	3.35691	2.29744e-012	1.09378e-006	3.11333e-013	4.73522	0.914865	2.12533e-009	4.54257	1.1445e-005	-54.618	3.28346e-006	18.206	8.16194e-006	10	6.06767	100	0	0	3.75	0.375	36	19.8825	0.603696	-1.70481e-005	12.8202	-0.207898	-7.22262e-005	-2.54928e-006	-2.71465e-006	13.2361	1.63994e-007	
1.1	0.86875	1	1.07271e-005	0.244666	1.36253e-013	0.752206	8.63802e-006	4.06307e-012	3.34352e-014	3.06533	1.61352e-012	6.96093e-007	2.01466e-013	4.316	0.941884	1.90198e-009	4.52906	1.07271e-005	-50.9359	2.09018e-006	16.9786	8.63802e-006	10	5.99555	100	0	0	3.75	0.375	37	19.8272	0.61014	-0.000222537	11.7129	-0.207898	-7.90643e-005	-3.3281e-005	-1.54506e-005	12.1288	-1.78315e-005	
1.07344	0.875	1	2.59798e-005	0.247792	2.07754e-013	0.823387	1.74518e-005	4.01182e-012	5.16323e-014	3.31307	3.06708e-012	2.84184e-006	8.10864e-013	4.67207	0.91873	2.93861e-009	4.54064	2.59798e-005	-54.0637	8.52846e-006	18.0212	1.74518e-005	10	6.06663	100	0	0	5	0.5	38	19.8742	0.604627	0.000253835	12.6691	-0.207906	-7.31333e-005	3.79631e-005	1.13983e-005	13.0849	2.65631e-005	
1.08231	0.853125	1	1.31837e-005	0.251706	1.56355e-013	0.920821	8.85426e-006	3.94943e-012	3.94721e-014	3.6475	3.03231e-012	1.4424e-006	4.043e-013	5.15461	0.890799	2.24759e-009	4.5546	1.31837e-005	-58.2964	4.32944e-006	19.4321	8.85426e-006	10	6.1263	100	0	0	5	0.5	39	19.9373	0.59782	0.000126498	13.986	-0.2079	-6.50162e-005	1.89187e-005	5.66007e-006	14.4019	1.3257e-005	
1	0.7875	1	1.90107e-007	0.253406	3.79255e-014	0.966189	1.23187e-007	3.92293e-012	9.63905e-015	3.80154	8.27109e-013	2.21884e-008	6.17159e-015	5.37755	0.879025	5.48944e-010	4.56049	1.90107e-007	-60.25	6.71151e-008	20.0833	1.23187e-007	10	6.08975	100	0	0	3.75	0.375	40	19.9667	0.594897	2.13373e-006	14.7969	-0.2079	-5.99165e-005	3.19116e-007	1.03276e-007	15.2128	2.15561e-007	
1.05666	0.80625	1	0	0.271987	5.01555e-015	1.60542	0	3.65493e-012	1.36821e-015	5.88511	3.78099e-013	1.13172e-010	2.89649e-017	8.42924	0.763093	7.79265e-011	4.61845	0	-86.9024	4.17828e-010	28.9675	0	10	6.35661	100	0	0	5	0.5	41	20.3749	0.564166	-1.13423e-005	23.8415	-0.207892	-3.92413e-006	-1.69631e-006	-5.88677e-007	24.2573	-1.10755e-006	
1.07479	0.826783	1	9.14506e-007	0.261021	6.49867e-014	1.19433	4.46541e-007	3.80849e-012	1.70132e-014	4.5621	2.37802e-012	1.55345e-007	4.17495e-014	6.48413	0.828797	9.69261e-010	4.5856	9.14506e-007	-69.9309	4.67008e-007	23.3103	4.46541e-007	10	6.26524	100	0	0	5	0.5	42	20.1089	0.582039	6.0146e-005	17.6685	-0.207898	-4.22707e-005	8.99515e-006	3.35263e-006	18.0843	5.64086e-006	
1	0.84375	1	1.78642e-006	0.246839	8.30056e-014	0.801098	1.26486e-006	4.0273e-012	2.05498e-014	3.23582	1.14609e-012	1.73647e-007	4.97621e-014	4.56093	0.925703	1.16941e-009	4.53715	1.78642e-006	-53.0878	5.22112e-007	17.6959	1.26486e-006	10	5.98829	100	0	0	3.75	0.375	43	19.8598	0.6063	6.34178e-006	12.4868	-0.207902	-7.4216e-005	9.48497e-007	3.37579e-008	12.9027	9.14128e-007	
1.06229	0.857745	1	0	0.273977	1.56771e-015	1.69198	0	3.62839e-012	4.3079e-016	6.15738	1.34372e-013	3.75017e-012	9.51416e-019	8.83234	0.751943	2.45322e-011	4.62403	0	-90.4142	3.59191e-011	30.1381	0	10	6.41608	100	0	0	5	0.5	44	20.6322	0.561	-7.90031e-005	24.7306	-0.207883	1.43151e-006	-1.18156e-005	-2.94403e-006	25.1464	-8.8724e-006	
1.03125	0.9	1	7.565e-005	0.239605	3.27731e-013	0.648367	5.26088e-005	4.1489e-012	7.87586e-014	2.69799	2.70218e-012	7.67988e-006	2.27475e-012	3.79035	0.981061	4.47551e-009	4.50947	7.565e-005	-46.3096	2.30441e-005	15.4365	5.26088e-005	10	5.86232	100	0	0	3.92857	0.392857	45	19.757	0.619219	0.000457103	10.3461	-0.207939	-8.742e-005	6.83641e-005	1.52527e-005	10.762	5.31107e-005	
1.05904	0.838429	1	0	0.271796	4.83921e-015	1.5973	0	3.65751e-012	1.31918e-015	5.85947	3.60313e-013	1.00852e-010	2.58335e-017	8.39133	0.764177	7.51348e-011	4.61791	0	-86.572	3.78057e-010	28.8573	0	10	6.35387	100	0	0	5	0.5	46	20.3558	0.564471	-3.37258e-006	23.7024	-0.207893	-4.7964e-006	-5.04357e-007	-1.88996e-007	24.1182	-3.15513e-007	
1.03183	0.85294	1	0	0.272727	2.38395e-015	1.63712	0	3.64503e-012	6.52094e-016	5.98504	1.88514e-013	1.2528e-011	3.19593e-018	8.57708	0.758924	3.71382e-011	4.62054	0	-88.1906	7.49139e-011	29.3969	0	10	6.39603	100	0	0	5	0.5	47	20.5123	0.562987	-4.43216e-005	24.0449	-0.207889	-2.77137e-006	-6.6286e-006	-1.91155e-006	24.4607	-4.71741e-006	
1.04841	0.878942	1	2.20523e-005	0.246467	1.99611e-013	0.792518	1.4926e-005	4.03339e-012	4.93434e-014	3.20601	2.68469e-012	2.37465e-006	6.81663e-013	4.51805	0.928452	2.80778e-009	4.53577	2.20523e-005	-52.7113	7.12676e-006	17.5704	1.4926e-005	10	6.03671	100	0	0	5	0.5	48	19.854	0.606956	0.000221213	12.2744	-0.207908	-7.55603e-005	3.30841e-005	9.73282e-006	12.6903	2.33497e-005	
1.1	0.80625	1	8.30826e-006	0.252666	1.29581e-013	0.946198	5.73657e-006	3.93442e-012	3.28378e-014	3.73378	2.68543e-012	8.56636e-007	2.3907e-013	5.27944	0.884126	1.86999e-009	4.55794	8.30826e-006	-59.3904	2.57178e-006	19.7968	5.73657e-006	10	6.13231	100	0	0	3.75	0.375	49	19.9536	0.596167	3.57825e-005	14.3	-0.207899	-6.3086e-005	5.35166e-006	9.44939e-007	14.7159	4.40526e-006	
1.0628	0.769093	1	1.09739e-007	0.271088	2.38887e-014	1.56759	7.40791e-008	3.66706e-012	6.49515e-015	5.76549	1.69888e-012	1.17829e-008	3.0277e-015	8.25243	0.768207	3.69952e-010	4.6159	1.09739e-007	-85.3615	3.57205e-008	28.4538	7.40791e-008	10	6.34562	100	0	0	5	0.5	50	20.3323	0.565604	7.06892e-007	23.404	-0.207893	-6.60567e-006	1.0572e-007	2.76837e-008	23.8198	7.77217e-008	
1	0.871875	1	4.38124e-007	0.241905	3.90086e-014	0.693891	8.22752e-007	4.10944e-012	9.46435e-015	2.85996	3.7946e-013	1.43997e-008	4.22049e-015	4.02179	0.962987	5.38096e-010	4.51851	4.38124e-007	-48.3479	4.37376e-008	16.1159	8.22752e-007	10	5.89459	100	0	0	3.92857	0.392857	51	19.8417	0.615069	-6.98595e-005	10.9982	-0.207907	-8.34226e-005	-1.04478e-005	-4.90951e-006	11.4141	-5.53882e-006	
1.03393	0.82411	1	6.73758e-007	0.268963	4.54442e-014	1.48127	4.50191e-007	3.69603e-012	1.22591e-014	5.49107	2.81403e-012	7.42751e-008	1.9266e-014	7.84747	0.780479	6.98331e-010	4.60976	6.73758e-007	-81.8311	2.23527e-007	27.277	4.50191e-007	10	6.32917	100	0	0	5	0.5	52	20.2835	0.569022	9.91662e-006	22.0111	-0.207894	-1.52682e-005	1.4831e-006	4.70245e-007	22.4269	1.01224e-006	
1.07833	0.805385	1	0	0.26298	9.51863e-016	1.26019	0	3.78011e-012	2.51064e-016	4.77777	3.971e-014	5.30706e-013	1.4138e-019	6.79956	0.816503	1.43036e-011	4.59175	0	-72.6865	1.59367e-011	24.2288	0	10	6.28641	100	0	0	5	0.5	53	20.1943	0.578791	2.16399e-005	18.5666	-0.207897	-3.67139e-005	3.23636e-006	1.30801e-006	18.9824	1.92691e-006	
1.06681	0.788844	1	0	0.271928	4.04937e-015	1.60289	0	3.65574e-012	1.1044e-015	5.87711	3.04087e-013	5.94129e-011	1.52099e-017	8.41741	0.763431	6.29015e-011	4.61828	0	-86.7993	2.4145e-010	28.9331	0	10	6.35667	100	0	0	5	0.5	54	20.3673	0.564261	-4.42188e-006	23.8341	-0.207892	-3.95718e-006	-6.61314e-007	-2.19256e-007	24.2499	-4.42012e-007	
1.08977	0.790625	1	2.19697e-006	0.260334	7.61078e-014	1.17197	1.46879e-006	3.81854e-012	1.98722e-014	4.4885	2.65935e-012	2.42286e-007	6.53163e-014	6.37665	0.833167	1.13213e-009	4.58342	2.19697e-006	-68.9916	7.27993e-007	22.9972	1.46879e-006	10	6.23658	100	0	0	5	0.5	55	20.0954	0.583184	2.64563e-005	17.4084	-0.207898	-4.38599e-005	3.95672e-006	1.20521e-006	17.8243	2.75019e-006	
1.03891	0.784227	1	3.90422e-008	0.270806	1.84821e-014	1.55588	2.25088e-008	3.67088e-012	5.01991e-015	5.7284	1.29052e-012	5.39345e-009	1.38761e-015	8.19763	0.769821	2.8593e-010	4.61509	3.90422e-008	-84.8839	1.64676e-008	28.2946	2.25088e-008	10	6.34396	100	0	0	5	0.5	56	20.33	0.566056	1.97156e-006	23.1632	-0.207893	-8.11571e-006	2.94862e-007	1.04449e-007	23.579	1.90087e-007	
1.08112	0.773803	1	1.63806e-008	0.267047	1.98852e-014	1.40704	0	3.72255e-012	5.32602e-015	5.25332	1.08597e-012	5.74445e-009	1.50278e-015	7.49742	0.791775	3.03416e-010	4.60411	1.63806e-008	-78.778	1.75379e-008	26.2593	0	10	6.31048	100	0	0	5	0.5	57	20.2386	0.572126	3.93003e-006	20.8338	-0.207895	-2.26045e-005	5.87758e-007	2.26437e-007	21.2496	3.60641e-007	
1.1	0.7125	1	4.65611e-007	0.264505	4.26687e-014	1.3136	3.11732e-007	3.75832e-012	1.13196e-014	4.95158	1.97006e-012	5.09956e-008	1.34929e-014	7.05425	0.807108	6.44895e-010	4.59645	4.65611e-007	-74.9104	1.53634e-007	24.9701	3.11732e-007	10	6.26296	100	0	0	3.75	0.375	58	20.1823	0.57628	1.07616e-005	19.4585	-0.207896	-3.11251e-005	1.60947e-006	5.10645e-007	19.8743	1.09791e-006	
1.1	0.74375	1	1.95266e-006	0.261078	7.19389e-014	1.19622	1.31763e-006	3.80765e-012	1.88374e-014	4.56832	2.64261e-012	2.11245e-007	5.67581e-014	6.49321	0.828433	1.07319e-009	4.58578	1.95266e-006	-70.0103	6.34812e-007	23.3367	1.31763e-006	10	6.23007	100	0	0	3.57143	0.357143	59	20.1105	0.581944	2.74792e-005	17.7641	-0.207898	-4.16406e-005	4.10971e-006	1.24143e-006	18.18	2.86706e-006	
1.07735	0.750481	1	0	0.269757	6.95404e-016	1.51304	0	3.68515e-012	1.88147e-016	5.59231	4.53534e-014	2.75078e-013	7.11009e-020	7.99675	0.77586	1.07173e-011	4.61207	0	-83.1328	1.15887e-011	27.7109	0	10	6.34024	100	0	0	5	0.5	60	20.3505	0.567741	-6.26973e-006	22.3752	-0.207893	-1.30344e-005	-9.37685e-007	-2.37484e-007	22.7911	-7.00544e-007	
1.1	0.68125	1	6.32688e-008	0.266538	2.09116e-014	1.38787	4.30484e-008	3.72966e-012	5.59027e-015	5.19162	1.10436e-012	6.53956e-009	1.71468e-015	7.4067	0.794815	3.18474e-010	4.60259	6.32688e-008	-77.9865	1.99383e-008	25.9955	4.30484e-008	10	6.28016	100	0	0	3.75	0.375	61	20.2274	0.572955	3.65814e-006	20.5901	-0.207895	-2.40867e-005	5.47097e-007	1.75098e-007	21.0059	3.71382e-007	
