x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
1.1	0.4	1	0.299113	0.127035	1.53732e-011	0.0105685	0	7.82534e-012	1.95874e-012	0.0829473	6.94736e-015	0.00102096	4.12074e-010	0.161297	2.67368	8.52694e-008	3.66316	0.299113	-12.2317	0.00306297	4.08029	0	10	22.6257	99.9983	0	0	3.75	0.375	17	19.261	0.894789	0.989846	0.0112718	-0.207909	2.81927e-009	0.299113	0.00306188	0.417915	-9.21941e-006	
1	0.45	1	0.299113	0.125924	1.49146e-011	0.0100623	4.56911e-006	7.89443e-012	1.88367e-012	0.0796714	6.02539e-015	0.000856964	3.44619e-010	0.156867	2.69946	8.13493e-008	3.65027	0.299113	-12.1561	0.00257097	4.0546	4.56911e-006	10	18.252	99.9974	0	0	4	0.4	18	19.1188	0.898607	0.998791	-0.00537872	-0.207909	2.03613e-009	0.299113	0.00257341	0.402717	4.88658e-006	
1.0375	1	-99999	0.266631	0.455538	1.30675e-010	1.5581e-005	0.076511	2.18225e-012	5.9704e-011	3.41024e-005	1.14445e-024	0.152853	0.0889722	1.28232e-011	0.999955	1.24994e-005	1.63826e-005	0.266631	120.804	0.725488	0.152919	0.076511	1	0	71.8627	39.7334	0	0.25	0.25	19	19.6425	0.34019	2.02163	3.75468	-0.207925	0.278068	0.243499	1.18949	0.260522	0.0634759	
0.35	0.730614	-99999	0.299551	0.0609393	3.82001e-010	0.000161401	0.0167286	1.63129e-011	2.33479e-011	0.00264072	1.1612e-017	0.0126675	4.07943e-009	0.0134162	0.888155	7.76944e-008	0.0559228	0.299551	-0.16613	0.0380026	0.098225	0.0167286	1	0	95.9704	0	0	0.25	0.25	20	-0.281419	1.21382	1.8789	-0.282385	-0.208905	-0.00363537	0.299835	0.0268714	0.0405628	0.0178723	
1	0.225	1	0.299113	0.126784	1.47031e-011	0.0104571	1.50918e-006	7.84085e-012	1.86964e-012	0.0822355	6.48774e-015	0.000876791	3.5343e-010	0.160436	2.67895	8.1229e-008	3.66053	0.299113	-12.217	0.00263045	4.07497	1.50918e-006	10	18.9854	99.999	0	0	3.75	0.375	21	19.1106	0.895649	0.999644	0.00687343	-0.207918	2.68346e-009	0.299113	0.00263099	0.414818	1.61743e-006	
1.1	0.2	1	0.299113	0.126115	1.51288e-011	0.010147	0	7.88243e-012	1.91363e-012	0.0802204	6.22964e-015	0.000907455	3.65194e-010	0.157591	2.6951	8.27614e-008	3.65245	0.299113	-12.1685	0.00272245	4.05891	0	10	24.3824	100	0	0	3.75	0.375	22	19.212	0.897946	0.997662	-0.00113754	-0.20791	7.01612e-009	0.299113	0.00272225	0.406523	-4.91888e-006	
1.1	0.65	1	0.299113	0.10671	2.75991e-011	0.00406493	8.21358e-005	9.31582e-012	2.95385e-012	0.0379805	1.42541e-015	0.00113127	4.17048e-010	0.0962607	3.19806	1.08529e-007	3.40097	0.299113	-10.8997	0.00339393	3.63667	8.21358e-005	10	0	99.9349	0	0	3.92857	0.392857	23	19.0043	0.970507	0.976179	-0.168547	-0.207913	6.37286e-007	0.299113	0.00337353	0.237071	8.90415e-005	
1	0.675	1	0.299113	0.118394	1.79951e-011	0.00713438	1.39221e-005	8.39646e-012	2.13684e-012	0.0600812	3.31597e-015	0.000833962	3.26746e-010	0.129139	2.88526	8.71922e-008	3.55737	0.299113	-11.6436	0.00250198	3.8837	1.39221e-005	10	0	99.9905	0	0	3.75	0.375	24	19.0776	0.925382	0.998045	-0.0797719	-0.207949	-3.57445e-009	0.299113	0.00250126	0.328611	1.4834e-005	
1.6	0	-99999	0.299113	0.125934	1.59404e-011	0.0100585	0	7.89376e-012	2.0134e-012	0.0796349	6.4304e-015	0.00104619	4.21086e-010	0.156644	0.617826	1.99041e-008	0.191087	0.299113	-1.77593	0.00313859	0.595114	0	1	19.1428	100	0	0	0.25	0.25	25	19.178	0.89857	0.992847	-0.00235183	-0.207909	6.31518e-009	0.299113	0.00315542	0.404006	-2.95798e-006	
1.43	0.3	-99999	0.299113	0.0328346	1.54868e-009	1.23118e-005	0.000786215	3.02758e-011	5.10011e-011	0.000373856	2.47923e-019	0.00542673	5.60578e-010	0.0109898	0.93903	5.20932e-008	0.0304849	0.299113	-0.125205	0.0162802	0.0582773	0.000786215	1	0	99.7507	0	0	0.25	0.25	26	18.477	1.48238	1.09281	-0.338311	-0.207913	1.429e-009	0.299113	0.0162708	0.0278624	0.000842603	
1.77246	0.3	-99999	0.299113	0.0296838	3.0491e-009	4.7677e-006	0.00120524	3.34895e-011	9.07775e-011	0.000160141	4.2436e-020	0.0107129	1.56008e-009	0.00369367	0.966174	7.79706e-008	0.0169144	0.299113	-0.00791715	0.0321388	0.0351796	0.00120524	1	0	99.6362	0	0	0.25	0.249999	27	18.4275	1.52619	1.26039	-0.300391	-0.208054	1.49951e-009	0.299112	0.0320486	0.0182823	0.00129138	
0.643247	0.3375	-99999	0.299113	0.0131368	5.44878e-006	6.52731e-018	0.0156784	7.56726e-011	7.17917e-008	4.95403e-016	0	3.21062e-006	0.00256578	4.70494e-024	0.999988	1.24998e-005	2.8619e-013	0.299113	10.5667	0.00772498	3.21062e-006	0.0156784	1	0	95.9788	3.51968	0	0.25	0.25	28	18.0682	1.88023	1	-0.374262	-0.207912	2.42276e-006	0.299112	0.00826002	4.56018e-006	0.0167769	
1.1	0.1	1	0.299113	0.125853	1.51219e-011	0.0100292	0	7.89885e-012	1.90878e-012	0.0794537	6.06257e-015	0.000888264	3.57184e-010	0.156536	2.7013	8.23978e-008	3.64935	0.299113	-12.1504	0.00266487	4.05279	0	10	24.7191	100	0	0	3.75	0.375	29	19.131	0.89885	1.00005	-0.00438695	-0.207912	7.76529e-009	0.299113	0.00266451	0.403447	-4.47048e-007	
0.130053	0.35	-99999	0.0227836	0.833451	3.27506e-012	0.313984	0.0587672	1.19275e-012	2.7377e-012	0.375614	2.09478e-014	0.543363	0.000588697	4.14738e-005	0.910596	1.74715e-006	0.044701	0.0227836	2.50275	1.63186	1.27775	0.0587672	1	0	35.014	0	0	0.25	0.25	30	19.9604	0.0778339	1	6.15699	-0.207911	1.41175	0.0167627	1.25862	1.30554	0.0796458	
1.0625	0.9	1	0.299095	0.0413647	4.23675e-010	4.23323e-005	0.000559199	2.40325e-011	1.75772e-011	0.00102037	1.09457e-018	0.00096226	1.15566e-010	0.0204788	5.88366	1.78531e-007	2.05815	0.299095	-6.29409	0.00288696	2.10113	0.000559199	9.99997	0	99.7298	0	0	3.75	0.375001	31	18.5796	1.38208	0.966801	-0.369506	-0.207731	-0.000223846	0.299159	0.00145102	0.0411174	0.000711396	
1.15083	0.931206	-99999	0.297634	0.0569277	6.6957e-008	3.11667e-011	0.0405884	1.74624e-011	3.82301e-009	5.45861e-010	1.92438e-035	0.0100317	0.0111187	8.62569e-016	0.999987	1.24998e-005	1.67922e-008	0.297634	9.09801	0.0634637	0.0100317	0.0405884	0.999999	0	89.5948	2.97203	0	0.25	0.25	32	18.7243	1.24339	1.64236	0.0279168	-0.207805	0.0203366	0.295046	0.120235	0.0222469	0.0402422	
1.1	0.775	1	0.299109	0.0762985	7.42331e-011	0.000749531	0.000171901	1.3029e-011	5.68068e-012	0.00979462	9.19636e-017	0.00106084	2.83393e-010	0.0479123	4.16904	1.391e-007	2.91548	0.299109	-9.059	0.00318266	3.02291	0.000171901	10	0	99.859	0	0	3.92857	0.392857	33	18.8498	1.1162	0.969402	-0.298933	-0.207913	2.83078e-005	0.299107	0.00316253	0.107194	0.000186	
1.09219	0.942092	-99999	0.299064	0.0315217	3.944e-007	5.8168e-013	0.0302404	3.15368e-011	1.2469e-008	1.83988e-011	7.83908e-039	0.00359696	0.00615658	3.40008e-017	0.999985	1.24998e-005	1.84604e-009	0.299064	5.47876	0.0292735	0.00359697	0.0302404	0.999997	0	92.5093	1.79572	0	0.25	0.250001	34	18.4777	1.5001	1.52972	-0.206212	-0.207671	0.00519796	0.298075	0.0549124	0.0083281	0.0308688	
1.08438	0.9	1	0.29914	0.0395469	5.15943e-010	3.40278e-005	0.00125429	2.51371e-011	2.04645e-011	0.000857897	8.28641e-019	0.00116706	1.33158e-010	0.0189567	6.02696	1.94618e-007	1.98651	0.29914	-6.06782	0.00350138	2.02648	0.00125429	9.99997	0	99.5823	0	0	3.75	0.375001	35	18.5596	1.4016	0.987661	-0.373748	-0.207755	-0.000687206	0.299251	0.00108234	0.0377054	0.00149883	
1.1	0.8375	1	0.299101	0.0565489	1.75015e-010	0.0001807	0.000210514	1.75794e-011	9.92626e-012	0.00318601	1.00685e-017	0.00101131	1.85737e-010	0.0305859	5.01119	1.60484e-007	2.4944	0.299101	-7.67048	0.00303408	2.55995	0.000210514	10	0	99.8116	0	0	3.75	0.375	36	18.7178	1.24629	0.966703	-0.342641	-0.207906	-1.03087e-005	0.299115	0.00265337	0.0649649	0.000259049	
1.1	0.86875	1	0.299102	0.0497113	2.4911e-010	9.93377e-005	0.000189445	1.99974e-011	1.24203e-011	0.00199238	3.98683e-018	0.000957444	1.47625e-010	0.025917	5.36787	1.66228e-007	2.31606	0.299102	-7.10397	0.0028725	2.37094	0.000189445	9.99999	0	99.7959	0	0	3.75	0.375	37	18.6613	1.30226	0.965383	-0.356223	-0.207867	-0.000161265	0.299145	0.00184992	0.0538415	0.000282548	
1.07344	0.875	1	0.299087	0.0589775	1.47398e-010	0.000220757	1.00501e-005	1.68555e-011	8.71895e-012	0.003732	1.30678e-017	0.000873249	1.68955e-010	0.0326088	4.88817	1.49569e-007	2.55591	0.299087	-7.86987	0.0026199	2.62596	1.00501e-005	10	0	99.8434	0	0	5	0.5	38	18.7382	1.22803	0.960497	-0.33762	-0.207929	0.000190706	0.299075	0.00275783	0.069763	1.41665e-005	
1.08231	0.853125	1	0.2991	0.0671464	1.03583e-010	0.000406709	8.52071e-005	1.48049e-011	6.97582e-012	0.00603914	3.41791e-017	0.000938072	2.14545e-010	0.0392088	4.52686	1.43647e-007	2.73657	0.2991	-8.45853	0.00281436	2.82237	8.52071e-005	10	0	99.8467	0	0	5	0.5	39	18.7938	1.17169	0.964033	-0.321257	-0.207924	9.5321e-005	0.299094	0.00285682	0.0858336	9.50129e-005	
1	0.7875	1	0.299113	0.0949068	3.52041e-011	0.00221905	3.4509e-005	1.04744e-011	3.35101e-012	0.0233122	4.72735e-016	0.00080193	2.6803e-010	0.0732745	3.53848	1.07757e-007	3.23077	0.299113	-10.2037	0.0024059	3.40365	3.4509e-005	10	0	99.9668	0	0	3.75	0.374999	40	18.9638	1.02142	0.996066	-0.234227	-0.208	1.61393e-006	0.299112	0.00240248	0.17453	3.72073e-005	
1.05666	0.80625	1	0.299113	0.125853	1.54742e-011	0.0100262	8.44154e-006	7.89883e-012	1.95326e-012	0.0794302	6.19831e-015	0.000951536	3.82744e-010	0.156441	2.70164	8.43288e-008	3.64918	0.299113	-12.1488	0.00285469	4.05247	8.44154e-006	10	6.91134	99.9776	0	0	5	0.5	41	19.0848	0.898849	0.98036	-0.0108249	-0.207913	-8.40165e-006	0.299115	0.00282455	0.396527	1.16305e-005	
1.07479	0.826783	1	0.299112	0.0879255	4.67004e-011	0.00150802	5.53696e-005	1.13061e-011	4.11834e-012	0.0171004	2.67177e-016	0.000937203	2.91438e-010	0.0623582	3.76106	1.20815e-007	3.11947	0.299112	-9.78271	0.00281173	3.26373	5.53696e-005	10	0	99.8939	0	0	5	0.5	42	18.9134	1.0546	0.966733	-0.262302	-0.207915	4.44912e-005	0.299104	0.00293491	0.144631	4.91056e-005	
1	0.84375	1	0.299111	0.0728982	7.40824e-011	0.000603282	0.000388339	1.36367e-011	5.41649e-012	0.0082512	5.74277e-017	0.00070719	1.78546e-010	0.0446993	4.29332	1.24682e-007	2.85334	0.299111	-8.85013	0.0021217	2.9523	0.000388339	9.99999	0	99.8506	0	0	3.75	0.375	43	18.8382	1.136	0.98981	-0.311048	-0.207877	5.12047e-006	0.299112	0.00205177	0.0981281	0.000419426	
1.06229	0.857745	1	0.299122	0.110936	2.28037e-011	0.00500796	6.3215e-006	8.96101e-012	2.53724e-012	0.0450095	1.88547e-015	0.000918254	3.46862e-010	0.107091	3.08037	9.70432e-008	3.45981	0.299122	-11.1666	0.00275486	3.72493	6.3215e-006	10	0	99.9734	0	0	5	0.5	44	19.0186	0.953643	0.971833	-0.141973	-0.20791	-5.95093e-005	0.299125	0.00271645	0.265755	5.12528e-006	
1.03125	0.9	1	0.299037	0.039586	4.69549e-010	3.4683e-005	0.000179851	2.51123e-011	1.86427e-011	0.000873554	7.95391e-019	0.000900175	1.01365e-010	0.019539	5.99932	1.76828e-007	2.00031	0.299037	-6.11494	0.0027007	2.0412	0.000179851	9.99995	0	99.7709	0	0	3.92857	0.392859	45	18.561	1.40117	0.948231	-0.36806	-0.207635	0.000346455	0.299045	0.00244868	0.0392644	0.000254176	
1.05904	0.838429	1	0.299113	0.125852	1.5441e-011	0.0100259	7.31697e-006	7.89891e-012	1.94905e-012	0.0794285	6.18468e-015	0.000945356	3.80246e-010	0.156444	2.70164	8.41452e-008	3.64918	0.299113	-12.1489	0.00283615	4.05247	7.31697e-006	10	3.74964	99.9706	0	0	5	0.5	46	19.0819	0.898854	0.975399	-0.0126855	-0.207913	-2.51364e-006	0.299114	0.00281968	0.394678	9.21153e-006	
1.03183	0.85294	1	0.299116	0.12584	1.51147e-011	0.010023	3.12997e-005	7.89968e-012	1.90767e-012	0.0794131	6.05104e-015	0.000886075	3.563e-010	0.156474	2.70164	8.2343e-008	3.64918	0.299116	-12.1494	0.00265831	4.05245	3.12997e-005	10	4.78662	99.9845	0	0	5	0.5	47	19.0827	0.898895	0.982806	-0.0202995	-0.207905	-3.31785e-005	0.29912	0.00260547	0.387694	3.62253e-005	
1.04841	0.878942	1	0.299091	0.0594681	1.41193e-010	0.000229325	0.000222251	1.67164e-011	8.42137e-012	0.00384486	1.35751e-017	0.00082419	1.61329e-010	0.0329326	4.86632	1.46221e-007	2.56684	0.299091	-7.90505	0.00247272	2.6376	0.000222251	10	0	99.8245	0	0	5	0.5	48	18.742	1.22443	0.965024	-0.337403	-0.207911	0.000166179	0.29908	0.00258007	0.0702762	0.000239603	
1.1	0.80625	1	0.299105	0.0658973	1.13198e-010	0.000371274	0.000189521	1.50855e-011	7.48155e-012	0.00561748	3.06314e-017	0.00103677	2.32072e-010	0.0379706	4.58277	1.50215e-007	2.70861	0.299105	-8.36518	0.00311046	2.79158	0.000189521	10	0	99.833	0	0	3.75	0.375	49	18.7849	1.17985	0.967728	-0.32397	-0.207914	2.79289e-005	0.299107	0.00297579	0.0826879	0.000216642	
1.0628	0.769093	1	0.299113	0.125865	1.5741e-011	0.010029	1.22058e-005	7.8981e-012	1.98712e-012	0.0794448	6.30806e-015	0.00100225	4.03255e-010	0.156412	2.70164	8.58063e-008	3.64918	0.299113	-12.1484	0.00300683	4.05248	1.22058e-005	10	12.0114	99.9808	0	0	5	0.5	50	19.0871	0.898809	0.982311	-0.0137589	-0.207911	5.41771e-007	0.299113	0.0030054	0.393036	1.34745e-005	
1	0.871875	1	0.299112	0.0537663	1.62214e-010	0.000143383	0.000797588	1.84892e-011	8.74754e-012	0.0026589	5.70505e-018	0.000522169	8.92901e-011	0.0288346	5.14506	1.31267e-007	2.42745	0.299112	-7.45982	0.00156664	2.48844	0.000797588	9.99995	0	99.7251	0	0	3.92857	0.392859	51	18.6992	1.2682	0.982017	-0.351935	-0.207655	-5.06137e-005	0.299124	0.00120976	0.0589252	0.000873016	
1.03393	0.82411	1	0.299112	0.125836	1.50048e-011	0.0100221	1.49305e-005	7.89991e-012	1.89374e-012	0.0794085	6.00615e-015	0.000866706	3.4848e-010	0.156484	2.70164	8.17369e-008	3.64918	0.299112	-12.1495	0.0026002	4.05244	1.49305e-005	10	10.7427	99.9809	0	0	5	0.5	52	19.0887	0.898908	0.987778	-0.0147523	-0.207906	7.41538e-006	0.299112	0.0026094	0.393211	1.53199e-005	
1.07833	0.805385	1	0.299114	0.0916613	4.16197e-011	0.00185755	6.73032e-005	1.08453e-011	3.82622e-012	0.0202055	3.76786e-016	0.000965124	3.12742e-010	0.0678257	3.64144	1.18106e-007	3.17928	0.299114	-10.0051	0.00289549	3.33796	6.73032e-005	10	0	99.9012	0	0	5	0.5	53	18.9323	1.03653	0.968338	-0.247891	-0.207912	1.58606e-005	0.29911	0.00293569	0.159045	6.6816e-005	
1.06681	0.788844	1	0.299113	0.125866	1.57783e-011	0.0100293	1.23357e-005	7.89801e-012	1.99185e-012	0.0794467	6.32338e-015	0.00100947	4.06174e-010	0.156409	2.70164	8.60126e-008	3.64918	0.299113	-12.1483	0.0030285	4.05248	1.23357e-005	10	7.6803	99.9786	0	0	5	0.5	54	19.0866	0.898804	0.980094	-0.0129303	-0.207912	-3.29052e-006	0.299114	0.00301659	0.393835	1.44972e-005	
1.08977	0.790625	1	0.299111	0.0858258	5.17609e-011	0.00133547	0.000124834	1.15827e-011	4.45559e-012	0.0155142	2.26539e-016	0.00102592	3.11613e-010	0.0593365	3.83229	1.26899e-007	3.08386	0.299111	-9.65184	0.00307788	3.2204	0.000124834	10	0	99.8789	0	0	5	0.5	55	18.9028	1.0651	0.969391	-0.26962	-0.207913	1.99473e-005	0.299109	0.00306247	0.136866	0.000134597	
1.03891	0.784227	1	0.299113	0.126352	1.50169e-011	0.0102555	4.35166e-006	7.86765e-012	1.90304e-012	0.0809256	6.33618e-015	0.000903707	3.63915e-010	0.158579	2.68942	8.24387e-008	3.65529	0.299113	-12.1855	0.0027112	4.06453	4.35166e-006	10	18.6076	99.9931	0	0	5	0.5	56	19.0955	0.897131	0.989957	0.00261647	-0.207916	1.46262e-006	0.299113	0.00271601	0.410297	4.18851e-006	
1.08112	0.773803	1	0.299113	0.104517	2.877e-011	0.00364548	6.86008e-005	9.51129e-012	3.01589e-012	0.034776	1.16457e-015	0.00105763	3.83831e-010	0.091411	3.25881	1.0832e-007	3.37059	0.299113	-10.7691	0.00317299	3.59289	6.86008e-005	10	0	99.928	0	0	5	0.5	57	18.9945	0.979525	0.97387	-0.183162	-0.207913	2.91969e-006	0.299112	0.00315764	0.223116	7.39903e-005	
1.1	0.7125	1	0.299113	0.0933175	4.12426e-011	0.00203074	0.000111325	1.06528e-011	3.86007e-012	0.0216972	4.54117e-016	0.00110293	3.64001e-010	0.0702424	3.59154	1.21804e-007	3.20423	0.299113	-10.0986	0.0033089	3.36955	0.000111325	10	0	99.9035	0	0	3.75	0.375	58	18.9411	1.02875	0.97245	-0.239874	-0.207913	8.04531e-006	0.299111	0.00329235	0.16595	0.000119471	
1.1	0.74375	1	0.299111	0.0848388	5.42888e-011	0.00126055	0.000123783	1.17175e-011	4.61945e-012	0.0148142	2.09278e-016	0.00106677	3.20263e-010	0.0579909	3.86606	1.2969e-007	3.06697	0.299111	-9.59055	0.00320043	3.2001	0.000123783	10	0	99.882	0	0	3.57143	0.357143	59	18.8976	1.07012	0.970226	-0.272844	-0.207913	2.06546e-005	0.299109	0.00319473	0.133246	0.000132595	
1.07735	0.750481	1	0.299114	0.110373	2.44003e-011	0.00486753	3.91291e-005	9.00669e-012	2.70112e-012	0.0439704	1.89054e-015	0.00107139	4.03874e-010	0.105369	3.09702	1.02819e-007	3.45149	0.299114	-11.1267	0.00321428	3.71214	3.91291e-005	10	0	99.9507	0	0	5	0.5	60	19.0211	0.955851	0.975914	-0.144582	-0.207912	-4.75302e-006	0.299114	0.0031946	0.261623	4.27974e-005	
1.1	0.68125	1	0.299113	0.100879	3.27021e-011	0.00302829	8.93234e-005	9.85429e-012	3.30875e-012	0.0299302	8.74325e-016	0.00111979	3.95536e-010	0.0837477	3.36393	1.14281e-007	3.31804	0.299113	-10.5487	0.0033595	3.51961	8.93234e-005	10	0	99.9219	0	0	3.75	0.375	61	18.9775	0.994911	0.974326	-0.202915	-0.207913	2.72114e-006	0.299112	0.00333827	0.202799	9.64413e-005	
