x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.298	1	-99999	4.49069e-006	0.231861	2.31498e-012	0.162282	4.80955e-009	4.28746e-012	5.38344e-013	0.697839	3.41317e-013	0.000594048	5.77228e-010	0.308827	0.457723	1.33652e-008	0.271138	4.49069e-006	-3.74764	0.00178216	1.74951	4.80955e-009	1	1.56763	0	0	0	0.25	0.25	10	19.3888	0.633486	2	2.57927	-0.207889	1.49554	4.38838e-006	0.00171901	1.49435	4.38738e-009	
0.402	1	-99999	4.29758e-010	0.231796	9.01146e-016	0.162256	2.10722e-012	4.28867e-012	2.09501e-016	0.697928	1.32952e-016	3.49954e-014	3.39524e-020	0.309429	0.457612	5.197e-012	0.271194	4.29758e-010	-3.75514	5.30323e-012	1.75024	2.10722e-012	1	1.57173	0	0	0	0.25	0.25	11	19.6155	0.633609	2	2.57482	-0.207885	1.49556	4.27166e-010	-4.68272e-006	1.49505	2.10144e-012	
2.1	0.402	-99999	0.0592118	1.99057	1.53433e-012	0.152609	0.000173159	4.99402e-013	3.06325e-012	0.0764391	3.46306e-017	0.883581	0.365563	9.25415e-009	0.996171	1.21991e-005	0.00190859	0.0592118	9.09839	3.74744	1.11454	0.000173159	1	0	99.3087	0	0	0.25	0.25	12	20.7827	-0.300263	2.00435	13.2443	-0.207858	1.21273	0.0565672	3.77409	1.12492	0.000166277	
2.1	0.198	-99999	0.300678	0.127475	9.72822e-013	0.0109874	1.59074e-005	7.79833e-012	1.24379e-013	0.0859378	4.87228e-016	2.72711e-007	1.08092e-013	0.169583	0.609264	1.2424e-009	0.195618	0.300678	-1.90198	8.19378e-007	0.631709	1.59074e-005	1.0005	16.3933	100.049	0	0	0.25	0.249875	13	20.2075	0.893288	1.00022	-0.0425359	-0.199839	-0.00696054	0.300549	-0.0238501	0.435823	1.7087e-005	
1.25	1	-99999	0	2.14744	1.24739e-012	0.237911	0	4.62921e-013	2.68664e-012	0.11046	7.87542e-017	1.00255	0.419422	1.2259e-008	0.995257	1.24407e-005	0.00236548	0	103.009	4.26594	1.35329	0	1	0	77.1066	31.0167	0	0.25	0.25	14	21.0391	-0.333207	2.04695	15.2237	-0.207552	1.49622	-0.000128951	4.2651	1.34797	-3.27147e-006	
0.825	1	-99999	0.000184104	0.333345	1.08062e-011	0.209972	2.22545e-007	2.98218e-012	3.61288e-012	0.628031	8.07783e-013	0.334009	2.21508e-006	0.0283249	0.596993	2.41807e-007	0.201019	0.000184104	0.211715	1.00203	1.42968	2.22545e-007	0.999031	0.00128896	65.0982	0	0	0.25	0.250242	15	20.2225	0.47582	1.99937	5.22104	-0.132367	1.4967	0.00018051	0.887846	1.32677	2.12535e-007	
0.269386	0.35	-99999	8.04938e-007	2.14936	1.24406e-012	0.240569	1.23437e-008	4.62508e-013	2.68185e-012	0.111595	8.09166e-017	1.00924	0.419796	1.24454e-008	0.995217	1.24402e-005	0.00238532	8.04938e-007	45.0945	4.28713	1.36379	1.23437e-008	1	0	69.8845	11.6441	0	0.25	0.25	16	20.4167	-0.333595	1	11.624	-0.20792	1.49556	7.4532e-007	3.06106	1.36112	1.0455e-008	
1.1	0.4	1	0.29475	0.136168	4.0982e-011	0.0130259	3.1361e-005	7.30049e-012	5.59699e-012	0.0953773	2.62678e-014	0.0314696	1.56303e-008	0.140607	2.67275	2.79848e-007	3.66354	0.29475	-11.9488	0.0944091	4.08462	3.1361e-005	9.99982	22.6472	99.9965	0	0	3.75	0.375007	17	19.5538	0.864638	0.989847	0.339005	-0.207036	0.0238605	0.294346	0.101495	0.424829	3.18976e-005	
1	0.45	1	0.299171	0.125629	1.22883e-012	0.00997274	2.74532e-005	7.91292e-012	1.54835e-013	0.0791475	4.8785e-016	4.70608e-007	1.88287e-013	0.157	2.70125	6.66001e-009	3.64866	0.299171	-12.1555	1.41848e-006	4.05178	2.74532e-005	9.99857	17.8496	99.983	0	0	4	0.400057	18	19.9604	0.899623	0.998792	0.00136758	-0.197225	0.000262999	0.299118	-0.00100286	0.398581	2.89562e-005	
1.0375	1	-99999	0	2.14775	1.24684e-012	0.236949	0	4.62853e-013	2.68586e-012	0.109998	7.77231e-017	0.997772	0.419483	1.21459e-008	0.995278	1.2441e-005	0.00235498	0	134.313	4.25178	1.34707	0	1	0	71.8334	41.4882	0	0.25	0.25	19	21.0498	-0.333271	2.02163	14.882	-0.207493	1.50236	-0.00135693	4.15348	1.33493	-2.05469e-006	
0.35	0.730614	-99999	0.0858176	1.8244	1.63038e-012	0.164844	0	5.4489e-013	2.98328e-012	0.0900883	6.57276e-017	0.808017	0.183439	2.16867e-008	0.994649	9.96462e-006	0.00266965	0.0858176	6.79278	2.97438	1.06562	0	0.999999	0	95.9514	0	0	0.25	0.25	20	21.0798	-0.262405	1.8789	10.6893	-0.206608	1.07261	0.0845982	2.98789	1.06871	-8.4644e-005	
1	0.225	1	0.299212	0.129031	8.08658e-013	0.0116126	9.97634e-006	7.7043e-012	1.04652e-013	0.0897326	4.55505e-016	1.73783e-007	7.0093e-014	0.17191	2.62045	4.60649e-009	3.68976	0.299212	-12.4053	5.25956e-007	4.13493	9.97634e-006	9.99998	19.0242	99.9987	0	0	3.75	0.375001	21	19.5852	0.888019	0.999644	0.030043	-0.207571	-0.000479803	0.29921	-8.79295e-005	0.445951	1.06513e-005	
1.1	0.2	1	0.299615	0.125681	1.72077e-014	0.0100438	0	7.90969e-012	2.16908e-015	0.0796787	6.96711e-018	1.30358e-012	5.19137e-019	0.158725	2.69496	9.31588e-011	3.65253	0.299615	-12.1814	9.7089e-011	4.0597	0	10	24.3881	100	0	0	3.75	0.374999	22	20.0461	0.899446	0.997662	-0.0115295	-0.198964	-0.00239796	0.299641	-0.00607589	0.407049	-5.86084e-006	
1.1	0.65	1	0.215672	0.322222	1.5479e-011	0.114279	0.00013729	3.08512e-012	5.00246e-012	0.35361	2.13665e-013	0.466463	4.63674e-006	0.0110075	3.17111	1.66174e-006	3.41445	0.215672	-8.49688	1.39941	4.37081	0.00013729	10	0	99.9323	0	0	3.92857	0.392857	23	19.9867	0.490559	0.97618	5.25321	-0.20784	0.427397	0.213634	1.42804	0.957398	0.000135871	
1	0.675	1	0.29016	0.142899	4.91469e-011	0.0128494	9.67016e-005	6.95663e-012	7.04386e-012	0.0896534	2.4931e-014	0.0649361	4.36725e-008	0.0930101	2.85653	4.14539e-007	3.57169	0.29016	-11.1462	0.194809	3.92515	9.67016e-005	9.99991	0	99.9893	0	0	3.75	0.375003	24	19.559	0.843685	0.998046	0.645525	-0.207469	0.0498862	0.289138	0.218171	0.356078	9.9179e-005	
1.6	0	-99999	0.299378	0.125876	3.62785e-014	0.0101076	0	7.89744e-012	4.58013e-015	0.0800605	1.48777e-017	1.23699e-011	4.94083e-018	0.158765	0.61674	4.51566e-011	0.191617	0.299378	-1.79916	8.23071e-011	0.599316	0	0.999974	19.1442	99.9973	0	0	0.25	0.250007	25	19.9698	0.898772	0.992848	-0.00639165	-0.200089	-0.00158026	0.299471	-0.0042798	0.408197	-1.15437e-005	
1.43	0.3	-99999	0.169704	1.49892	2.72102e-012	0.0590903	0.000228551	6.63209e-013	4.09068e-012	0.0393054	1.10888e-017	0.613516	0.11951	1.34218e-008	0.996527	9.24056e-006	0.00173205	0.169704	5.10361	2.19909	0.713644	0.000228551	1	0	99.7464	0	0	0.25	0.25	26	20.6591	-0.177064	1.09281	7.73739	-0.207839	0.666157	0.165882	2.25242	0.729578	0.00022547	
1.77246	0.3	-99999	0.151551	1.58573	2.5896e-012	0.0566307	0.000228297	6.269e-013	4.11858e-012	0.0356071	7.41627e-018	0.634846	0.180893	7.85719e-009	0.997182	1.04193e-005	0.00140382	0.151551	5.89426	2.44723	0.728488	0.000228297	1	0	99.6302	0	0	0.25	0.25	27	20.7342	-0.201515	1.26039	8.6011	-0.207793	0.757573	0.147599	2.50449	0.74563	0.000224941	
0.643247	0.3375	-99999	0.00416321	2.14505	1.25157e-012	0.239631	2.34933e-005	4.63437e-013	2.69264e-012	0.111383	8.1105e-017	1.01545	0.418955	1.25483e-008	0.995207	1.24401e-005	0.00239032	0.00416321	19.1447	4.30321	1.36885	2.34933e-005	1	0	95.9492	2.96439	0	0.25	0.25	28	20.3513	-0.332723	1	15.342	-0.207908	1.47626	0.00386103	4.3047	1.36743	2.18037e-005	
1.1	0.1	1	0.299109	0.125854	1.51462e-011	0.0100287	0	7.89881e-012	1.91185e-012	0.0794497	6.07135e-015	0.000892521	3.58922e-010	0.156516	2.70137	8.25332e-008	3.64932	0.299109	-12.1501	0.00267765	4.05272	0	10	24.7194	100	0	0	3.75	0.375	29	19.0745	0.898848	1.00005	-0.0044182	-0.207911	1.89115e-005	0.299109	0.00266003	0.403408	-6.58235e-007	
0.130053	0.35	-99999	2.19954e-008	0.233766	6.04732e-012	0.160205	3.67084e-010	4.25252e-012	1.41785e-012	0.683293	8.30185e-013	0.0108017	1.1167e-008	0.2819	0.463759	3.62531e-008	0.268114	2.19954e-008	-3.46586	0.0324052	1.68621	3.67084e-010	0.999987	1.22621	34.9728	0	0	0.25	0.250003	30	19.4241	0.629932	1	2.60417	-0.207411	1.49558	1.95279e-008	0.0301067	1.43309	3.21792e-010	
1.0625	0.9	1	0.104522	1.8139	1.75255e-012	0.135381	0.000145938	5.48044e-013	3.18837e-012	0.074415	4.00507e-017	0.805417	0.215064	1.53184e-008	9.58553	0.000101454	0.207182	0.104522	6.49055	3.06155	1.2224	0.000145938	10	0	99.7205	0	0	3.75	0.375	31	20.4183	-0.259899	0.966801	10.8611	-0.207907	0.983973	0.102318	3.0896	1.024	0.000142333	
1.15083	0.931206	-99999	0.0173314	2.10155	1.30631e-012	0.21924	2.97018e-005	4.73028e-013	2.75342e-012	0.104014	7.0365e-017	0.973246	0.38813	1.23741e-008	0.995335	1.22119e-005	0.00232613	0.0173314	9.76488	4.08414	1.29883	2.97018e-005	1	0	89.5668	0	0	0.25	0.25	32	21.0041	-0.323827	1.64236	14.5571	-0.207623	1.41157	0.0167988	4.08801	1.29727	2.79216e-005	
1.1	0.775	1	0.153547	1.23382	2.44883e-012	0.222181	0.000159935	8.05706e-013	3.03037e-012	0.179543	1.15555e-015	0.771949	0.01244	9.0033e-007	8.35739	3.8898e-005	0.821283	0.153547	1.80273	2.35321	1.99496	0.000159935	10	0	99.8533	0	0	3.92857	0.392857	33	20.5219	-0.0925373	0.969402	8.6046	-0.207874	0.73982	0.151149	2.38504	1.12531	0.000157021	
1.09219	0.942092	-99999	0.0208793	2.09151	1.31882e-012	0.215812	3.71948e-005	4.75301e-013	2.7665e-012	0.10288	6.90696e-017	0.967097	0.380699	1.24587e-008	0.995342	1.21529e-005	0.00232295	0.0208793	9.65707	4.0434	1.28811	3.71948e-005	1	0	92.4831	0	0	0.25	0.25	34	20.9871	-0.321746	1.52972	14.4123	-0.207648	1.39446	0.0202208	4.04863	1.2877	3.49436e-005	
1.08438	0.9	1	0.0975892	1.84035	1.69954e-012	0.142866	0.000138354	5.40167e-013	3.13701e-012	0.0774001	4.30752e-017	0.821337	0.226685	1.51934e-008	9.58156	0.000102709	0.209169	0.0975892	6.68795	3.14417	1.25077	0.000138354	10	0	99.572	0	0	3.75	0.375	35	20.587	-0.266186	0.987661	11.1636	-0.207897	1.01809	0.0954941	3.17048	1.04979	0.000134732	
1.1	0.8375	1	0.126345	1.69405	1.84594e-012	0.149505	0.000156124	5.86816e-013	3.1364e-012	0.0879918	7.46779e-017	0.79071	0.126867	3.22774e-008	9.45354	8.58491e-005	0.273189	0.126345	5.21826	2.75282	1.3014	0.000156124	10	0	99.804	0	0	3.75	0.375	36	20.5702	-0.230212	0.966703	9.84232	-0.207895	0.875582	0.123996	2.78343	1.03211	0.000152768	
1.1	0.86875	1	0.116758	1.75517	1.80822e-012	0.138405	0.000151816	5.66381e-013	3.18315e-012	0.0786223	5.03663e-017	0.792838	0.169973	2.08326e-008	9.53705	9.43556e-005	0.231429	0.116758	5.85363	2.88853	1.24129	0.000151816	10	0	99.7875	0	0	3.75	0.375	37	20.5255	-0.245606	0.965383	10.2784	-0.207901	0.92321	0.114471	2.91809	1.01659	0.000148352	
1.07344	0.875	1	0.134015	1.66355	1.935e-012	0.134587	0.000160969	5.97573e-013	3.22852e-012	0.0806642	6.14128e-017	0.762425	0.121856	3.02489e-008	9.47783	8.54369e-005	0.261041	0.134015	5.06828	2.65293	1.23872	0.000160969	10	0	99.8365	0	0	5	0.5	38	20.5358	-0.222323	0.960497	9.45915	-0.207898	0.837559	0.131601	2.68501	0.982219	0.000157786	
1.08231	0.853125	1	0.140332	1.58683	1.96241e-012	0.15776	0.000160201	6.26464e-013	3.12326e-012	0.0991239	1.21162e-016	0.771785	0.0792721	6.06368e-008	9.31836	7.39382e-005	0.340783	0.140332	4.34544	2.55324	1.36945	0.000160201	10	0	99.8402	0	0	5	0.5	39	20.5878	-0.201818	0.964033	9.17371	-0.207887	0.805898	0.137933	2.58509	1.02822	0.000157124	
1	0.7875	1	0.249242	0.352539	1.48037e-011	0.0632839	0.000166969	2.81981e-012	5.23438e-012	0.178978	2.42179e-014	0.323773	9.96834e-006	0.00164409	4.41159	2.89557e-006	2.79421	0.249242	-6.92702	0.971352	3.36353	0.000166969	10	0	99.9655	0	0	3.75	0.375	40	19.9365	0.451506	0.996067	3.39292	-0.207918	0.261006	0.246912	1.01139	0.513485	0.000167723	
1.05666	0.80625	1	0.260917	0.199235	3.07245e-011	0.0487197	0.000118206	4.98956e-012	6.13955e-012	0.243811	2.24829e-013	0.227312	2.96169e-007	0.0936453	2.47823	6.09349e-007	3.76089	0.260917	-11.1671	0.681939	4.46802	0.000118206	10	6.5079	99.9767	0	0	5	0.5	41	19.7788	0.699349	0.980361	2.6291	-0.207818	0.19878	0.259358	0.706608	0.726196	0.000118873	
1.07479	0.826783	1	0.170048	0.803795	4.17002e-012	0.227371	0.000161618	1.23675e-012	3.36178e-012	0.282036	1.17078e-014	0.702639	0.000845859	2.90608e-005	6.41643	1.40608e-005	1.79178	0.170048	-2.03475	2.11047	3.00388	0.000161618	10	0	99.8893	0	0	5	0.5	42	20.369	0.0935689	0.966734	7.80022	-0.207864	0.657313	0.167651	2.14304	1.12945	0.000159158	
1	0.84375	1	0.188698	1.33605	2.82964e-012	0.0806322	0.000183026	7.44053e-013	3.79176e-012	0.0601726	4.64168e-017	0.594292	0.0425466	6.27226e-008	9.40535	6.42276e-005	0.297293	0.188698	3.18683	1.91058	1.03239	0.000183026	10	0	99.8468	0	0	3.75	0.375	43	20.4773	-0.12711	0.989811	6.73698	-0.207892	0.565695	0.185974	1.95102	0.73387	0.000181419	
1.06229	0.857745	1	0.238188	0.241819	2.35507e-011	0.0797668	0.000167708	4.1109e-012	5.71191e-012	0.328886	3.48514e-013	0.363749	9.2546e-007	0.0532982	2.5734	8.67219e-007	3.7133	0.238188	-10.1983	1.09125	4.5923	0.000167708	10	0.0862002	99.9722	0	0	5	0.5	44	19.9606	0.615223	0.971833	4.1605	-0.207718	0.316671	0.23578	1.12793	0.875687	0.000167518	
1.03125	0.9	1	0.105219	1.81363	1.77106e-012	0.130389	0.000150183	5.48125e-013	3.22157e-012	0.0716813	3.61805e-017	0.800081	0.221622	1.42263e-008	9.59948	0.000102629	0.200211	0.105219	6.55817	3.06521	1.20236	0.000150183	10	0	99.7622	0	0	3.92857	0.392857	45	1.06157	-0.259834	0.948231	10.8593	-0.207918	0.980793	0.102954	3.09403	1.01209	0.00014651	
1.05904	0.838429	1	0.249153	0.21865	2.70384e-011	0.0641958	0.000142475	4.54652e-012	5.92947e-012	0.292733	3.12045e-013	0.296106	5.11524e-007	0.0772712	2.48154	7.0973e-007	3.75923	0.249153	-10.7855	0.888321	4.56681	0.000142475	10	3.32211	99.9694	0	0	5	0.5	46	19.8951	0.658965	0.975399	3.4221	-0.207742	0.259592	0.247196	0.919111	0.82086	0.000142919	
1.03183	0.85294	1	0.26401	0.197778	3.10701e-011	0.0496748	0.000158887	5.02632e-012	6.1632e-012	0.250421	2.48171e-013	0.232743	2.84603e-007	0.103239	2.43447	5.92141e-007	3.78276	0.26401	-11.2959	0.69823	4.52208	0.000158887	10	3.94309	99.9838	0	0	5	0.5	47	19.8613	0.702536	0.982807	2.72124	-0.207717	0.186494	0.261815	0.734465	0.747017	0.000159991	
1.04841	0.878942	1	0.138348	1.64861	2.00297e-012	0.122373	0.00016236	6.0299e-013	3.31191e-012	0.0740085	4.95421e-017	0.741622	0.12349	2.68799e-008	9.50897	8.63586e-005	0.24547	0.138348	5.03984	2.59542	1.18347	0.00016236	10	0	99.8176	0	0	5	0.5	48	20.5229	-0.218404	0.965024	9.22885	-0.207898	0.815982	0.135917	2.62831	0.943601	0.000159371	
1.1	0.80625	1	0.137801	1.57594	1.9326e-012	0.174045	0.000158421	6.30796e-013	3.05469e-012	0.110112	1.64695e-016	0.791126	0.0706725	7.79839e-008	9.24443	7.07594e-005	0.377747	0.137801	4.20403	2.58547	1.45303	0.000158421	10	0	99.8263	0	0	3.75	0.375	49	20.5858	-0.198825	0.967728	9.32514	-0.207887	0.818455	0.135422	2.61671	1.07222	0.000155238	
1.0628	0.769093	1	0.269021	0.186901	3.42229e-011	0.0357225	9.48226e-005	5.31883e-012	6.41525e-012	0.190565	1.2747e-013	0.178377	2.16021e-007	0.083944	2.60701	5.89437e-007	3.6965	0.269021	-11.0512	0.535132	4.26905	9.48226e-005	10	11.4411	99.98	0	0	5	0.5	50	19.7684	0.727103	0.982312	1.9897	-0.207813	0.156617	0.26779	0.554339	0.585833	9.54945e-005	
1	0.871875	1	0.145356	1.6342	2.18157e-012	0.0927863	0.000178251	6.08307e-013	3.5757e-012	0.0566099	2.43621e-017	0.701481	0.146148	1.65777e-008	9.6096	9.25837e-005	0.195154	0.145356	5.25981	2.54298	1.04603	0.000178251	10	0	99.7193	0	0	3.92857	0.392857	51	20.4691	-0.214591	0.982017	8.96975	-0.207905	0.782314	0.14265	2.57968	0.864052	0.000175253	
1.03393	0.82411	1	0.272854	0.183924	3.58905e-011	0.0314695	0.000122492	5.40492e-012	6.6207e-012	0.170594	9.74556e-014	0.169975	2.12207e-007	0.074074	2.69527	6.09035e-007	3.65237	0.272854	-10.8565	0.509927	4.17255	0.000122492	10	9.8143	99.9802	0	0	5	0.5	52	19.7566	0.734075	0.987778	1.87002	-0.207802	0.139017	0.27131	0.537191	0.535139	0.000124164	
1.07833	0.805385	1	0.17722	0.615469	5.9802e-012	0.212732	0.000159561	1.61518e-012	3.69154e-012	0.344621	4.00042e-014	0.666511	0.000172838	0.000215286	5.1635	7.28487e-006	2.41825	0.17722	-4.31783	2.00006	3.64254	0.000159561	10	0	99.897	0	0	5	0.5	53	20.256	0.209508	0.968338	7.45653	-0.207861	0.621279	0.174857	2.03225	1.15416	0.000157259	
1.06681	0.788844	1	0.261582	0.197319	3.09123e-011	0.0487811	0.000113076	5.038e-012	6.11768e-012	0.246488	2.36004e-013	0.223011	2.73857e-007	0.101424	2.44623	5.8787e-007	3.77688	0.261582	-11.2992	0.669033	4.49801	0.000113076	10	7.11674	99.9777	0	0	5	0.5	54	19.7888	0.703544	0.980095	2.60012	-0.207801	0.195259	0.260062	0.692532	0.742965	0.000113538	
1.08977	0.790625	1	0.166443	0.929614	3.46224e-012	0.226563	0.000157077	1.06936e-012	3.22809e-012	0.242997	5.37561e-015	0.716922	0.00207266	9.01479e-006	7.14094	2.00985e-005	1.42952	0.166443	-0.713541	2.157	2.61602	0.000157077	10	0	99.874	0	0	5	0.5	55	20.42	0.0304114	0.969391	7.94085	-0.207868	0.675046	0.164104	2.18846	1.11608	0.000154515	
1.03891	0.784227	1	0.290809	0.144396	4.465e-011	0.0151428	8.31182e-005	6.88451e-012	6.4664e-012	0.10456	3.55579e-014	0.0598266	3.63452e-008	0.118842	2.70164	3.67501e-007	3.64918	0.290809	-11.6191	0.17948	4.0664	8.31182e-005	10	18.5325	99.9929	0	0	5	0.5	56	19.6443	0.839159	0.989958	0.638789	-0.207821	0.0460053	0.289913	0.196458	0.419199	8.51677e-005	
1.08112	0.773803	1	0.207784	0.351765	1.35369e-011	0.130533	0.000140721	2.82602e-012	4.77591e-012	0.369983	1.96056e-013	0.506156	7.45605e-006	0.00711899	3.34182	1.99251e-006	3.32909	0.207784	-8.03774	1.51849	4.35	0.000140721	10	0	99.9251	0	0	5	0.5	57	20.028	0.452462	0.973871	5.698	-0.207847	0.466954	0.205723	1.54722	1.00508	0.000139228	
1.1	0.7125	1	0.185597	0.566859	6.7591e-012	0.191196	0.000153085	1.75369e-012	3.84282e-012	0.336294	4.56187e-014	0.62237	0.00010961	0.00033586	4.92935	6.14112e-006	2.53532	0.185597	-4.88748	1.86745	3.68585	0.000153085	9.99999	0	99.8996	0	0	3.75	0.375	58	20.2226	0.245239	0.972451	6.96412	-0.207834	0.579013	0.183311	1.89858	1.10498	0.000150882	
1.1	0.74375	1	0.168138	0.896238	3.63057e-012	0.224951	0.00015696	1.10919e-012	3.2635e-012	0.250253	6.38648e-015	0.709101	0.00165802	1.19066e-005	6.97644	1.84511e-005	1.51177	0.168138	-1.03638	2.13229	2.6961	0.00015696	10	0	99.8772	0	0	3.57143	0.357143	59	20.4047	0.0462907	0.970226	7.85999	-0.207863	0.666616	0.16579	2.16381	1.11762	0.000154362	
1.07735	0.750481	1	0.227	0.260685	2.09902e-011	0.0933728	0.000132496	3.81339e-012	5.48806e-012	0.357123	3.68915e-013	0.407133	1.38882e-006	0.0400412	2.6487	9.96649e-007	3.67565	0.227	-9.81517	1.22141	4.61336	0.000132496	10	0.0101752	99.9487	0	0	5	0.5	60	19.9064	0.582598	0.975915	4.64908	-0.207842	0.370203	0.225073	1.24877	0.948293	0.000131489	
1.1	0.68125	1	0.201732	0.399424	1.12251e-011	0.146726	0.000145839	2.48882e-012	4.49688e-012	0.366258	1.38896e-013	0.539286	1.51477e-005	0.00325491	3.70759	2.68367e-006	3.1462	0.201732	-7.27418	1.61791	4.20498	0.000145839	10	0	99.9187	0	0	3.75	0.375	61	20.0783	0.39728	0.974326	6.06783	-0.207845	0.497765	0.19956	1.64793	1.04196	0.000144045	
1.08303	0.728125	1	0.222065	0.28495	1.85179e-011	0.10097	0.000131654	3.48866e-012	5.29233e-012	0.353294	2.88273e-013	0.431564	2.32219e-006	0.0229735	2.86729	1.24312e-006	3.56636	0.222065	-9.22492	1.2947	4.49813	0.000131654	10	0	99.9401	0	0	5	0.5	62	19.9416	0.543945	0.975956	4.88071	-0.207838	0.394864	0.220141	1.32187	0.935948	0.000130511	
